,False,True
2020-12-01,14,0
2020-12-02,21,0
2020-12-03,21,0
2020-12-04,21,0
2020-12-05,28,0
2020-12-06,28,0
2020-12-07,28,0
2020-12-08,574,7
2020-12-09,1428,28
2020-12-10,2520,56
2020-12-11,3752,84
2020-12-12,4711,105
2020-12-13,5124,105
2020-12-14,5971,133
2020-12-15,7714,175
2020-12-16,9674,217
2020-12-17,12082,273
2020-12-18,14560,343
2020-12-19,16576,392
2020-12-20,19201,469
2020-12-21,22442,546
2020-12-22,25473,616
2020-12-23,28896,693
2020-12-24,30499,749
2020-12-25,30527,749
2020-12-26,30744,756
2020-12-27,31178,770
2020-12-28,31934,791
2020-12-29,34783,910
2020-12-30,40117,1141
2020-12-31,44730,1323
2021-01-01,46193,1379
2021-01-02,48013,1456
2021-01-03,49259,1498
2021-01-04,51590,1547
2021-01-05,56231,1701
2021-01-06,62482,1911
2021-01-07,70868,2275
2021-01-08,80920,2723
2021-01-09,89313,3185
2021-01-10,94423,3374
2021-01-11,101381,3738
2021-01-12,109928,4081
2021-01-13,120372,4634
2021-01-14,132349,5320
2021-01-15,145803,6195
2021-01-16,155638,6727
2021-01-17,161777,7042
2021-01-18,170639,7560
2021-01-19,181979,8183
2021-01-20,196364,8988
2021-01-21,213409,9863
2021-01-22,234752,10941
2021-01-23,257677,11872
2021-01-24,269059,12397
2021-01-25,281547,12901
2021-01-26,296842,13545
2021-01-27,315896,14399
2021-01-28,340879,15435
2021-01-29,374759,16604
2021-01-30,407988,17556
2021-01-31,431515,18165
2021-02-01,452907,18823
2021-02-02,479129,19712
2021-02-03,516103,20825
2021-02-04,556696,22183
2021-02-05,602042,23793
2021-02-06,661640,25473
2021-02-07,684817,26103
2021-02-08,712215,27006
2021-02-09,748083,28343
2021-02-10,782649,29792
2021-02-11,821940,31528
2021-02-12,869561,33754
2021-02-13,917371,35861
2021-02-14,937321,36792
2021-02-15,960575,38017
2021-02-16,1006880,40516
2021-02-17,1086820,45059
2021-02-18,1167782,49714
2021-02-19,1235171,53606
2021-02-20,1306529,57442
2021-02-21,1326269,58527
2021-02-22,1354640,60382
2021-02-23,1423394,64659
2021-02-24,1527862,70973
2021-02-25,1635956,77791
2021-02-26,1746703,84322
2021-02-27,1840748,89754
2021-02-28,1868055,91392
2021-03-01,1892394,92876
2021-03-02,1922508,94864
2021-03-03,1959895,97573
2021-03-04,2022979,102200
2021-03-05,2108218,108535
2021-03-06,2186779,114282
2021-03-07,2207289,115724
2021-03-08,2231229,117565
2021-03-09,2255344,119623
2021-03-10,2282420,121835
2021-03-11,2307067,124096
2021-03-12,2347632,127722
2021-03-13,2408217,132881
2021-03-14,2434362,134841
2021-03-15,2465064,137466
2021-03-16,2498587,140574
2021-03-17,2528309,143255
2021-03-18,2558605,146048
2021-03-19,2591890,148750
2021-03-20,2631090,151774
2021-03-21,2646203,152894
2021-03-22,2660252,154056
2021-03-23,2673566,155309
2021-03-24,2687587,156653
2021-03-25,2704303,158361
2021-03-26,2721628,159838
2021-03-27,2742838,161567
2021-03-28,2752295,162253
2021-03-29,2761626,163149
2021-03-30,2770803,164136
2021-03-31,2780666,165130
2021-04-01,2787589,165795
2021-04-02,2790830,166040
2021-04-03,2795338,166439
2021-04-04,2796682,166530
2021-04-05,2797753,166600
2021-04-06,2801134,166971
2021-04-07,2804844,167419
2021-04-08,2808365,167846
2021-04-09,2812005,168308
2021-04-10,2815792,168672
2021-04-11,2817542,168833
2021-04-12,2818900,168987
2021-04-13,2820489,169176
2021-04-14,2822533,169379
2021-04-15,2824745,169624
2021-04-16,2827258,169862
2021-04-17,2829967,170114
2021-04-18,2831241,170212
2021-04-19,2832662,170373
2021-04-20,2834412,170590
2021-04-21,2836351,170793
2021-04-22,2838507,171031
2021-04-23,2840831,171290
2021-04-24,2843232,171535
2021-04-25,2844261,171605
2021-04-26,2845612,171752
2021-04-27,2847131,171920
2021-04-28,2849028,172158
2021-04-29,2851163,172410
2021-04-30,2853361,172613
2021-05-01,2855454,172809
2021-05-02,2856392,172886
2021-05-03,2857029,172942
2021-05-04,2858436,173068
2021-05-05,2860130,173229
2021-05-06,2862104,173425
2021-05-07,2864141,173607
2021-05-08,2866374,173796
2021-05-09,2867459,173887
2021-05-10,2868649,174013
2021-05-11,2870693,174202
2021-05-12,2873619,174496
2021-05-13,2876790,174783
2021-05-14,2880227,175049
2021-05-15,2883818,175350
2021-05-16,2885449,175455
2021-05-17,2886835,175581
2021-05-18,2889565,175840
2021-05-19,2892988,176134
2021-05-20,2896684,176463
2021-05-21,2899617,176687
2021-05-22,2902305,176876
2021-05-23,2902354,176883
total,3437945,254002
