,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,294,252
2020-12-09,1050,966
2020-12-10,2002,1932
2020-12-11,2954,2807
2020-12-12,3668,3395
2020-12-13,4284,3962
2020-12-14,5257,4914
2020-12-15,16296,15246
2020-12-16,35266,31675
2020-12-17,52570,45871
2020-12-18,63847,55321
2020-12-19,77581,66626
2020-12-20,89593,76475
2020-12-21,96803,82341
2020-12-22,110194,93520
2020-12-23,119812,101367
2020-12-24,121982,103005
2020-12-25,121982,103012
2020-12-26,121989,103012
2020-12-27,122094,103089
2020-12-28,122353,103299
2020-12-29,126644,106834
2020-12-30,137424,115486
2020-12-31,145271,121401
2021-01-01,146741,122507
2021-01-02,148057,123550
2021-01-03,148946,124187
2021-01-04,149737,124810
2021-01-05,151452,126105
2021-01-06,155568,129353
2021-01-07,174860,144669
2021-01-08,198121,162484
2021-01-09,219366,178164
2021-01-10,228963,185402
2021-01-11,233646,188958
2021-01-12,248094,199241
2021-01-13,270067,215558
2021-01-14,291956,232498
2021-01-15,319907,253736
2021-01-16,353668,278467
2021-01-17,368039,289170
2021-01-18,376068,294854
2021-01-19,399609,312781
2021-01-20,425467,331723
2021-01-21,448182,347620
2021-01-22,478065,368347
2021-01-23,503006,385119
2021-01-24,510034,390040
2021-01-25,517517,394653
2021-01-26,526547,400260
2021-01-27,533848,404866
2021-01-28,542983,410844
2021-01-29,552657,416836
2021-01-30,559524,421106
2021-01-31,562247,422863
2021-02-01,565894,424907
2021-02-02,569793,426944
2021-02-03,573706,429086
2021-02-04,577633,431200
2021-02-05,581357,433167
2021-02-06,583884,434532
2021-02-07,585032,435225
2021-02-08,587146,436366
2021-02-09,589652,437682
2021-02-10,592676,439257
2021-02-11,595448,440713
2021-02-12,598087,442064
2021-02-13,599725,442960
2021-02-14,600376,443261
2021-02-15,601342,443772
2021-02-16,602280,444234
2021-02-17,603232,444745
2021-02-18,604121,445200
2021-02-19,604905,445578
2021-02-20,605346,445809
2021-02-21,605486,445907
2021-02-22,605836,446096
2021-02-23,606452,446439
2021-02-24,607145,446789
2021-02-25,607880,447202
2021-02-26,608587,447580
2021-02-27,608951,447776
2021-02-28,609063,447825
2021-03-01,609329,447944
2021-03-02,609686,448140
2021-03-03,610134,448399
2021-03-04,610652,448665
2021-03-05,611191,448952
2021-03-06,611492,449155
2021-03-07,611562,449197
2021-03-08,611723,449302
2021-03-09,612031,449470
2021-03-10,612325,449638
2021-03-11,612584,449799
2021-03-12,612885,449974
2021-03-13,613116,450121
2021-03-14,613200,450163
2021-03-15,613382,450261
2021-03-16,613606,450373
2021-03-17,613795,450471
2021-03-18,614061,450604
2021-03-19,614285,450723
2021-03-20,614474,450814
2021-03-21,614537,450849
2021-03-22,614663,450912
2021-03-23,614824,450989
2021-03-24,614999,451101
2021-03-25,615174,451241
2021-03-26,615370,451346
2021-03-27,615559,451451
2021-03-28,615643,451493
2021-03-29,615783,451556
2021-03-30,615916,451654
2021-03-31,616084,451738
2021-04-01,616217,451822
2021-04-02,616315,451878
2021-04-03,616385,451927
2021-04-04,616413,451941
2021-04-05,616434,451955
2021-04-06,616483,451997
2021-04-07,616630,452081
2021-04-08,616742,452137
2021-04-09,616861,452214
2021-04-10,616952,452277
2021-04-11,617001,452298
2021-04-12,617064,452333
2021-04-13,617141,452368
2021-04-14,617225,452417
2021-04-15,617302,452459
2021-04-16,617372,452501
2021-04-17,617428,452536
2021-04-18,617463,452550
2021-04-19,617519,452585
2021-04-20,617582,452627
2021-04-21,617652,452662
2021-04-22,617708,452697
2021-04-23,617757,452725
2021-04-24,617785,452760
2021-04-25,617806,452774
2021-04-26,617848,452802
2021-04-27,617911,452830
2021-04-28,617953,452858
2021-04-29,618016,452900
2021-04-30,618065,452921
2021-05-01,618093,452935
2021-05-02,618107,452942
2021-05-03,618114,452956
2021-05-04,618142,452970
2021-05-05,618184,452998
2021-05-06,618233,453026
2021-05-07,618268,453040
2021-05-08,618296,453061
2021-05-09,618310,453068
2021-05-10,618338,453075
2021-05-11,618373,453096
2021-05-12,618422,453124
2021-05-13,618471,453145
2021-05-14,618499,453173
2021-05-15,618534,453187
2021-05-16,618555,453194
2021-05-17,618576,453215
2021-05-18,618611,453222
2021-05-19,618660,453250
2021-05-20,618723,453271
2021-05-21,618765,453299
2021-05-22,618786,453320
2021-05-23,618793,453327
2021-05-24,618814,453341
2021-05-25,618849,453355
2021-05-26,618877,453376
total,642691,470309
