,False
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,553
2020-12-09,2023
2020-12-10,3941
2020-12-11,5761
2020-12-12,7063
2020-12-13,8246
2020-12-14,10171
2020-12-15,31542
2020-12-16,66941
2020-12-17,98448
2020-12-18,119175
2020-12-19,144207
2020-12-20,166068
2020-12-21,179151
2020-12-22,203714
2020-12-23,221186
2020-12-24,224994
2020-12-25,224994
2020-12-26,225001
2020-12-27,225190
2020-12-28,225659
2020-12-29,233485
2020-12-30,252910
2020-12-31,266672
2021-01-01,269255
2021-01-02,271614
2021-01-03,273133
2021-01-04,274554
2021-01-05,277564
2021-01-06,284928
2021-01-07,319529
2021-01-08,360612
2021-01-09,397530
2021-01-10,414365
2021-01-11,422611
2021-01-12,447335
2021-01-13,485625
2021-01-14,524461
2021-01-15,573650
2021-01-16,632142
2021-01-17,657209
2021-01-18,670929
2021-01-19,712390
2021-01-20,757197
2021-01-21,795802
2021-01-22,846412
2021-01-23,888125
2021-01-24,900074
2021-01-25,912177
2021-01-26,926814
2021-01-27,938721
2021-01-28,953827
2021-01-29,969500
2021-01-30,980630
2021-01-31,985117
2021-02-01,990808
2021-02-02,996737
2021-02-03,1002799
2021-02-04,1008840
2021-02-05,1014524
2021-02-06,1018416
2021-02-07,1020257
2021-02-08,1023519
2021-02-09,1027341
2021-02-10,1031940
2021-02-11,1036161
2021-02-12,1040158
2021-02-13,1042685
2021-02-14,1043637
2021-02-15,1045121
2021-02-16,1046514
2021-02-17,1047984
2021-02-18,1049328
2021-02-19,1050483
2021-02-20,1051162
2021-02-21,1051393
2021-02-22,1051932
2021-02-23,1052891
2021-02-24,1053934
2021-02-25,1055082
2021-02-26,1056174
2021-02-27,1056734
2021-02-28,1056895
2021-03-01,1057280
2021-03-02,1057833
2021-03-03,1058533
2021-03-04,1059317
2021-03-05,1060150
2021-03-06,1060654
2021-03-07,1060759
2021-03-08,1061032
2021-03-09,1061508
2021-03-10,1061970
2021-03-11,1062383
2021-03-12,1062866
2021-03-13,1063237
2021-03-14,1063370
2021-03-15,1063643
2021-03-16,1063986
2021-03-17,1064273
2021-03-18,1064665
2021-03-19,1065015
2021-03-20,1065288
2021-03-21,1065393
2021-03-22,1065582
2021-03-23,1065820
2021-03-24,1066100
2021-03-25,1066422
2021-03-26,1066723
2021-03-27,1067010
2021-03-28,1067136
2021-03-29,1067346
2021-03-30,1067577
2021-03-31,1067829
2021-04-01,1068046
2021-04-02,1068193
2021-04-03,1068312
2021-04-04,1068354
2021-04-05,1068389
2021-04-06,1068480
2021-04-07,1068711
2021-04-08,1068886
2021-04-09,1069075
2021-04-10,1069229
2021-04-11,1069299
2021-04-12,1069397
2021-04-13,1069516
2021-04-14,1069642
2021-04-15,1069761
2021-04-16,1069880
2021-04-17,1069964
2021-04-18,1070013
2021-04-19,1070104
2021-04-20,1070209
2021-04-21,1070314
2021-04-22,1070412
2021-04-23,1070489
2021-04-24,1070545
2021-04-25,1070580
2021-04-26,1070657
2021-04-27,1070741
2021-04-28,1070818
2021-04-29,1070916
2021-04-30,1070993
2021-05-01,1071028
2021-05-02,1071049
2021-05-03,1071070
2021-05-04,1071112
2021-05-05,1071182
2021-05-06,1071259
2021-05-07,1071308
2021-05-08,1071357
2021-05-09,1071378
2021-05-10,1071420
2021-05-11,1071476
2021-05-12,1071553
2021-05-13,1071616
2021-05-14,1071672
2021-05-15,1071721
2021-05-16,1071756
2021-05-17,1071791
2021-05-18,1071840
2021-05-19,1071917
2021-05-20,1071994
2021-05-21,1072064
2021-05-22,1072106
2021-05-23,1072127
2021-05-24,1072155
2021-05-25,1072204
2021-05-26,1072260
total,1113000
