,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,0,7
2020-12-03,0,7
2020-12-04,0,7
2020-12-05,0,7
2020-12-06,0,7
2020-12-07,0,7
2020-12-08,175,77
2020-12-09,553,245
2020-12-10,959,413
2020-12-11,1393,574
2020-12-12,1722,693
2020-12-13,1988,763
2020-12-14,2366,917
2020-12-15,3059,1155
2020-12-16,3962,1435
2020-12-17,5215,1820
2020-12-18,6370,2177
2020-12-19,7413,2499
2020-12-20,8841,2912
2020-12-21,10507,3395
2020-12-22,11970,3843
2020-12-23,13727,4389
2020-12-24,14560,4662
2020-12-25,14567,4669
2020-12-26,14616,4704
2020-12-27,14819,4781
2020-12-28,15204,4893
2020-12-29,16485,5257
2020-12-30,19180,5992
2020-12-31,21469,6678
2021-01-01,22211,6867
2021-01-02,23051,7098
2021-01-03,23674,7273
2021-01-04,24822,7616
2021-01-05,27125,8274
2021-01-06,30506,9233
2021-01-07,35392,10549
2021-01-08,40586,12033
2021-01-09,44933,13300
2021-01-10,47467,14049
2021-01-11,51030,15071
2021-01-12,55489,16317
2021-01-13,60704,17794
2021-01-14,66339,19586
2021-01-15,72471,21665
2021-01-16,77525,23191
2021-01-17,80899,24227
2021-01-18,85176,25529
2021-01-19,89943,27139
2021-01-20,94962,28903
2021-01-21,100359,30898
2021-01-22,106428,33075
2021-01-23,111377,35021
2021-01-24,114303,36253
2021-01-25,117558,37569
2021-01-26,121436,39144
2021-01-27,125398,40845
2021-01-28,129542,42623
2021-01-29,134029,44765
2021-01-30,137816,46578
2021-01-31,140819,48146
2021-02-01,144046,49896
2021-02-02,147798,52094
2021-02-03,152145,54663
2021-02-04,156317,57295
2021-02-05,160636,60018
2021-02-06,164570,62314
2021-02-07,166831,63735
2021-02-08,169288,65065
2021-02-09,172795,67228
2021-02-10,177478,70357
2021-02-11,183897,74844
2021-02-12,192885,81347
2021-02-13,202363,88221
2021-02-14,207634,92232
2021-02-15,212786,95795
2021-02-16,223069,103635
2021-02-17,239904,116396
2021-02-18,254898,127799
2021-02-19,267036,137158
2021-02-20,278726,146384
2021-02-21,282996,149786
2021-02-22,288757,154245
2021-02-23,301504,164297
2021-02-24,324730,182777
2021-02-25,353738,206346
2021-02-26,387184,234745
2021-02-27,416451,260715
2021-02-28,434812,278075
2021-03-01,455511,297444
2021-03-02,480991,321727
2021-03-03,512183,352352
2021-03-04,552321,391398
2021-03-05,595420,434343
2021-03-06,639625,479647
2021-03-07,662172,504147
2021-03-08,689192,535199
2021-03-09,713972,563276
2021-03-10,739221,590702
2021-03-11,762538,615979
2021-03-12,790727,646877
2021-03-13,827526,686742
2021-03-14,844963,706979
2021-03-15,865088,729085
2021-03-16,883211,748391
2021-03-17,898716,764925
2021-03-18,913402,780654
2021-03-19,929544,799274
2021-03-20,947821,820309
2021-03-21,954660,829080
2021-03-22,960554,836269
2021-03-23,965748,842506
2021-03-24,970816,848722
2021-03-25,976094,854798
2021-03-26,981225,861168
2021-03-27,987315,868875
2021-03-28,989947,872382
2021-03-29,992355,875294
2021-03-30,994658,877933
2021-03-31,996884,880439
2021-04-01,998207,881972
2021-04-02,998949,882882
2021-04-03,999845,883995
2021-04-04,1000139,884436
2021-04-05,1000342,884674
2021-04-06,1000923,885262
2021-04-07,1001644,886039
2021-04-08,1002351,886788
2021-04-09,1003135,887642
2021-04-10,1003800,888468
2021-04-11,1004122,888832
2021-04-12,1004395,889126
2021-04-13,1004710,889448
2021-04-14,1005039,889763
2021-04-15,1005347,890064
2021-04-16,1005683,890393
2021-04-17,1006005,890757
2021-04-18,1006124,890925
2021-04-19,1006306,891121
2021-04-20,1006523,891338
2021-04-21,1006761,891583
2021-04-22,1007006,891828
2021-04-23,1007258,892122
2021-04-24,1007517,892437
2021-04-25,1007650,892570
2021-04-26,1007811,892731
2021-04-27,1008000,892906
2021-04-28,1008182,893095
2021-04-29,1008392,893312
2021-04-30,1008595,893571
2021-05-01,1008763,893774
2021-05-02,1008840,893879
2021-05-03,1008896,893942
2021-05-04,1009022,894068
2021-05-05,1009204,894257
2021-05-06,1009393,894453
2021-05-07,1009589,894656
2021-05-08,1009841,894915
2021-05-09,1009925,895041
2021-05-10,1010065,895202
2021-05-11,1010254,895440
2021-05-12,1010527,895650
2021-05-13,1010842,895930
2021-05-14,1011171,896224
2021-05-15,1011507,896553
2021-05-16,1011640,896735
2021-05-17,1011822,896917
2021-05-18,1012067,897169
2021-05-19,1012396,897484
2021-05-20,1012592,897701
2021-05-21,1012760,897869
2021-05-22,1012900,898065
2021-05-23,1012900,898065
total,1116549,1036077
