,False
2020-11-29,0
2020-11-30,7
2020-12-01,14
2020-12-02,14
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,14
2020-12-08,259
2020-12-09,798
2020-12-10,1379
2020-12-11,1967
2020-12-12,2422
2020-12-13,2758
2020-12-14,3290
2020-12-15,4221
2020-12-16,5397
2020-12-17,7042
2020-12-18,8540
2020-12-19,9912
2020-12-20,11760
2020-12-21,13902
2020-12-22,15806
2020-12-23,18116
2020-12-24,19236
2020-12-25,19243
2020-12-26,19320
2020-12-27,19600
2020-12-28,20104
2020-12-29,21749
2020-12-30,25172
2020-12-31,28147
2021-01-01,29085
2021-01-02,30163
2021-01-03,30947
2021-01-04,32438
2021-01-05,35406
2021-01-06,39746
2021-01-07,45941
2021-01-08,52626
2021-01-09,58240
2021-01-10,61530
2021-01-11,66108
2021-01-12,71806
2021-01-13,78505
2021-01-14,85925
2021-01-15,94136
2021-01-16,100716
2021-01-17,105119
2021-01-18,110705
2021-01-19,117075
2021-01-20,123865
2021-01-21,131257
2021-01-22,139496
2021-01-23,146391
2021-01-24,150556
2021-01-25,155127
2021-01-26,160573
2021-01-27,166243
2021-01-28,172158
2021-01-29,178794
2021-01-30,184380
2021-01-31,188958
2021-02-01,193935
2021-02-02,199878
2021-02-03,206801
2021-02-04,213605
2021-02-05,220640
2021-02-06,226870
2021-02-07,230559
2021-02-08,234353
2021-02-09,240009
2021-02-10,247821
2021-02-11,258734
2021-02-12,274225
2021-02-13,290563
2021-02-14,299838
2021-02-15,308560
2021-02-16,326683
2021-02-17,356272
2021-02-18,382669
2021-02-19,404152
2021-02-20,425061
2021-02-21,432733
2021-02-22,442960
2021-02-23,465738
2021-02-24,507451
2021-02-25,560021
2021-02-26,621845
2021-02-27,677068
2021-02-28,712789
2021-03-01,752864
2021-03-02,802620
2021-03-03,864444
2021-03-04,943607
2021-03-05,1029637
2021-03-06,1119132
2021-03-07,1166179
2021-03-08,1224237
2021-03-09,1277080
2021-03-10,1329762
2021-03-11,1378335
2021-03-12,1437408
2021-03-13,1514065
2021-03-14,1551739
2021-03-15,1593949
2021-03-16,1631378
2021-03-17,1663403
2021-03-18,1693818
2021-03-19,1728573
2021-03-20,1767892
2021-03-21,1783488
2021-03-22,1796557
2021-03-23,1807995
2021-03-24,1819272
2021-03-25,1830626
2021-03-26,1842120
2021-03-27,1855917
2021-03-28,1862063
2021-03-29,1867390
2021-03-30,1872325
2021-03-31,1877057
2021-04-01,1879920
2021-04-02,1881565
2021-04-03,1883574
2021-04-04,1884302
2021-04-05,1884750
2021-04-06,1885919
2021-04-07,1887424
2021-04-08,1888880
2021-04-09,1890504
2021-04-10,1891995
2021-04-11,1892681
2021-04-12,1893248
2021-04-13,1893878
2021-04-14,1894522
2021-04-15,1895145
2021-04-16,1895803
2021-04-17,1896489
2021-04-18,1896776
2021-04-19,1897161
2021-04-20,1897595
2021-04-21,1898078
2021-04-22,1898575
2021-04-23,1899114
2021-04-24,1899688
2021-04-25,1899961
2021-04-26,1900283
2021-04-27,1900647
2021-04-28,1901011
2021-04-29,1901445
2021-04-30,1901900
2021-05-01,1902271
2021-05-02,1902446
2021-05-03,1902572
2021-05-04,1902831
2021-05-05,1903202
2021-05-06,1903587
2021-05-07,1903986
2021-05-08,1904490
2021-05-09,1904700
2021-05-10,1905001
2021-05-11,1905421
2021-05-12,1905918
2021-05-13,1906506
2021-05-14,1907129
2021-05-15,1907794
2021-05-16,1908123
2021-05-17,1908487
2021-05-18,1908984
2021-05-19,1909635
2021-05-20,1910328
2021-05-21,1910888
2021-05-22,1911462
2021-05-23,1911581
2021-05-24,1911728
2021-05-25,1911868
2021-05-26,1912043
total,2152038
