,1,2,3,4,5
2020-12-01,0,0,7,0,0
2020-12-02,0,0,7,0,0
2020-12-03,0,0,7,0,0
2020-12-04,0,0,7,0,0
2020-12-05,0,0,7,0,0
2020-12-06,0,0,7,0,0
2020-12-07,0,0,14,0,0
2020-12-08,126,91,119,105,126
2020-12-09,329,252,273,280,315
2020-12-10,539,483,469,525,546
2020-12-11,770,749,721,777,805
2020-12-12,924,938,924,994,1029
2020-12-13,994,1036,987,1092,1113
2020-12-14,1148,1204,1162,1253,1316
2020-12-15,1456,1554,1540,1589,1743
2020-12-16,1862,1953,1932,1974,2163
2020-12-17,2296,2422,2429,2478,2723
2020-12-18,2681,2919,2954,3031,3311
2020-12-19,3094,3311,3325,3444,3787
2020-12-20,3577,3822,3906,3976,4382
2020-12-21,4228,4459,4557,4655,5082
2020-12-22,4830,5075,5166,5257,5754
2020-12-23,5481,5754,5915,5936,6496
2020-12-24,5782,6104,6286,6251,6811
2020-12-25,5789,6111,6300,6258,6811
2020-12-26,5824,6167,6349,6293,6853
2020-12-27,5908,6286,6454,6370,6930
2020-12-28,6027,6454,6622,6510,7091
2020-12-29,6622,7028,7273,7140,7623
2020-12-30,7854,8218,8421,8190,8568
2020-12-31,8792,9191,9534,9100,9429
2021-01-01,9016,9478,9870,9422,9772
2021-01-02,9359,9870,10276,9807,10157
2021-01-03,9590,10129,10521,10094,10416
2021-01-04,10038,10675,11004,10542,10871
2021-01-05,10948,11725,12054,11480,11725
2021-01-06,12096,13167,13426,12803,12901
2021-01-07,13741,14938,15267,14623,14574
2021-01-08,15841,17059,17388,16709,16639
2021-01-09,17619,18802,19292,18515,18263
2021-01-10,18662,19782,20398,19607,19341
2021-01-11,20188,21371,21903,20986,20657
2021-01-12,22078,23352,23758,22596,22218
2021-01-13,24577,25851,26033,24584,23947
2021-01-14,27391,28609,28644,26943,26061
2021-01-15,30506,31738,31584,29617,28539
2021-01-16,32900,33824,33719,31584,30324
2021-01-17,34265,35126,35063,32865,31500
2021-01-18,36274,37114,36988,34601,33208
2021-01-19,39214,39760,39361,36806,35014
2021-01-20,43169,43155,42301,39445,37275
2021-01-21,47376,47243,46032,42546,40061
2021-01-22,52955,52430,50435,46529,43323
2021-01-23,58632,57519,55083,50680,47614
2021-01-24,61803,59997,57414,52787,49448
2021-01-25,65016,62902,59801,55013,51702
2021-01-26,68985,66353,62685,57904,54446
2021-01-27,73647,71183,66409,61460,57575
2021-01-28,79905,76972,71582,66045,61810
2021-01-29,87689,84602,78442,72429,68208
2021-01-30,94647,91791,85239,79051,74802
2021-01-31,99176,96614,90433,83860,79583
2021-02-01,103964,101276,94773,88046,83664
2021-02-02,110138,107163,100079,93149,88298
2021-02-03,118944,115143,107261,100415,95158
2021-02-04,129731,124670,115192,107639,101640
2021-02-05,140819,135065,124425,116067,109459
2021-02-06,155799,147259,137039,127211,119791
2021-02-07,160426,152089,141883,132027,124488
2021-02-08,166810,158529,147007,137326,129549
2021-02-09,176407,166761,153867,143857,135527
2021-02-10,185353,174748,160979,150402,140952
2021-02-11,195783,184128,169148,157717,146678
2021-02-12,207662,195797,179739,166075,154035
2021-02-13,220948,206570,189924,174678,161105
2021-02-14,225414,211008,193998,178801,164892
2021-02-15,231700,217259,198646,182784,168189
2021-02-16,243138,228634,208152,191646,175812
2021-02-17,261079,246925,225421,207494,190946
2021-02-18,279181,265251,242970,223643,206430
2021-02-19,295211,280350,256354,237748,219100
2021-02-20,311346,296345,272237,251468,232568
2021-02-21,316750,300559,276003,255234,236243
2021-02-22,323792,308035,281498,260372,241318
2021-02-23,339808,324807,295960,273840,253631
2021-02-24,365365,348180,317695,294406,273182
2021-02-25,393008,372337,339122,315126,294147
2021-02-26,419489,396445,361669,336574,316841
2021-02-27,442050,417424,381710,354669,334649
2021-02-28,449134,424102,387415,359604,339185
2021-03-01,455980,430626,392343,363692,342622
2021-03-02,464352,438403,398202,368942,347459
2021-03-03,474754,448231,405762,375599,353101
2021-03-04,491792,463673,418607,386820,364273
2021-03-05,513576,481796,435351,403711,382312
2021-03-06,533456,498414,450898,418859,399434
2021-03-07,539231,502908,454692,422779,403396
2021-03-08,545720,509117,459333,427238,407379
2021-03-09,552818,515774,463967,431249,411138
2021-03-10,560945,522494,468958,435806,416045
2021-03-11,568547,528871,473613,440076,420042
2021-03-12,579733,538272,481481,448077,427784
2021-03-13,597492,552566,493276,458899,438858
2021-03-14,603722,558516,498757,463953,444241
2021-03-15,611632,566328,504658,469560,450345
2021-03-16,621152,574756,511238,475426,456589
2021-03-17,629790,582344,517118,480697,461608
2021-03-18,638141,589575,523201,486213,467509
2021-03-19,647605,597548,529606,492002,473872
2021-03-20,658427,606760,537985,499226,480452
2021-03-21,662200,610148,541443,501991,483308
2021-03-22,665770,613760,544313,504616,485835
2021-03-23,669837,617232,546994,506828,487977
2021-03-24,674212,621082,549647,509082,490210
2021-03-25,679721,625485,552804,511833,492814
2021-03-26,685433,630105,555982,514598,495334
2021-03-27,692342,635299,560063,518077,498617
2021-03-28,695149,637644,561960,519617,500178
2021-03-29,698068,640269,563738,521073,501620
2021-03-30,701232,642747,565467,522578,502901
2021-03-31,704501,645463,567301,524160,504364
2021-04-01,706958,647290,568547,525252,505323
2021-04-02,708050,648158,569156,525756,505736
2021-04-03,709660,649362,569947,526421,506380
2021-04-04,710122,649761,570192,526610,506513
2021-04-05,710465,650069,570402,526771,506639
2021-04-06,711725,651056,570997,527198,507115
2021-04-07,713139,652169,571641,527730,507570
2021-04-08,714581,653289,572271,528157,507899
2021-04-09,715988,654360,572985,528654,508312
2021-04-10,717444,655417,573713,529144,508746
2021-04-11,718116,655900,574014,529382,508949
2021-04-12,718599,656334,574266,529585,509103
2021-04-13,719257,656796,574518,529823,509271
2021-04-14,719943,657314,574910,530152,509579
2021-04-15,720776,657937,575274,530502,509873
2021-04-16,721581,658609,575743,530908,510272
2021-04-17,722435,659337,576233,531328,510734
2021-04-18,722806,659694,576457,531545,510951
2021-04-19,723212,660065,576737,531818,511203
2021-04-20,723856,660534,577073,532056,511469
2021-04-21,724409,661087,577465,532364,511812
2021-04-22,725123,661647,577857,532749,512155
2021-04-23,725914,662249,578291,533113,512547
2021-04-24,726684,662830,578753,533505,512988
2021-04-25,726985,663082,578956,533680,513163
2021-04-26,727391,663453,579215,533890,513394
2021-04-27,727895,663838,579544,534107,513653
2021-04-28,728497,664335,579901,534443,514003
2021-04-29,729176,664888,580342,534807,514353
2021-04-30,729827,665476,580734,535150,514773
2021-05-01,730457,666036,581126,535493,515144
2021-05-02,730716,666239,581315,535661,515326
2021-05-03,730870,666407,581441,535787,515459
2021-05-04,731241,666757,581693,536053,515753
2021-05-05,731731,667191,581987,536368,516075
2021-05-06,732347,667674,582365,536732,516404
2021-05-07,732949,668157,582757,537096,516782
2021-05-08,733565,668668,583247,537474,517202
2021-05-09,733887,668955,583436,537649,517412
2021-05-10,734230,669270,583681,537852,517615
2021-05-11,734867,669781,584080,538209,517944
2021-05-12,735749,670509,584675,538734,518441
2021-05-13,736645,671356,585291,539266,519001
2021-05-14,737702,672224,585942,539798,519603
2021-05-15,738906,673148,586642,540365,520100
2021-05-16,739389,673512,586950,540659,520387
2021-05-17,739809,673869,587202,540897,520625
2021-05-18,740782,674541,587678,541366,521031
2021-05-19,741860,675395,588336,541926,521591
2021-05-20,743085,676291,589022,542535,522200
2021-05-21,744009,677033,589554,543039,522662
2021-05-22,744849,677649,590044,543494,523138
2021-05-23,744863,677663,590058,543501,523145
total,966749,843248,690788,613711,577451
