,F,M
2020-12-01,7,7
2020-12-02,14,7
2020-12-03,14,7
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,14,7
2020-12-07,14,14
2020-12-08,399,182
2020-12-09,987,469
2020-12-10,1750,826
2020-12-11,2583,1253
2020-12-12,3283,1533
2020-12-13,3570,1659
2020-12-14,4158,1946
2020-12-15,5446,2443
2020-12-16,6895,2996
2020-12-17,8701,3661
2020-12-18,10514,4389
2020-12-19,12005,4970
2020-12-20,13881,5796
2020-12-21,16331,6657
2020-12-22,18592,7504
2020-12-23,21021,8575
2020-12-24,22155,9093
2020-12-25,22176,9107
2020-12-26,22323,9177
2020-12-27,22645,9303
2020-12-28,23212,9513
2020-12-29,25256,10444
2020-12-30,29071,12194
2020-12-31,32340,13713
2021-01-01,33425,14147
2021-01-02,34783,14686
2021-01-03,35735,15029
2021-01-04,37464,15680
2021-01-05,40859,17080
2021-01-06,45486,18907
2021-01-07,51639,21504
2021-01-08,58982,24654
2021-01-09,65121,27377
2021-01-10,68929,28868
2021-01-11,74088,31031
2021-01-12,80318,33691
2021-01-13,87773,37233
2021-01-14,96089,41580
2021-01-15,105427,46578
2021-01-16,112448,49917
2021-01-17,116865,51961
2021-01-18,122983,55209
2021-01-19,130585,59584
2021-01-20,139937,65415
2021-01-21,150787,72478
2021-01-22,164129,81557
2021-01-23,177793,91749
2021-01-24,184611,96845
2021-01-25,192269,102179
2021-01-26,201362,109025
2021-01-27,212562,117726
2021-01-28,227059,129262
2021-01-29,246351,145019
2021-01-30,265062,160482
2021-01-31,278103,171570
2021-02-01,290024,181706
2021-02-02,304521,194313
2021-02-03,324681,212240
2021-02-04,346745,232134
2021-02-05,371420,254415
2021-02-06,403270,283843
2021-02-07,415646,295274
2021-02-08,430311,308910
2021-02-09,449232,327194
2021-02-10,467166,345275
2021-02-11,487809,365659
2021-02-12,512323,390992
2021-02-13,537068,416171
2021-02-14,546917,427196
2021-02-15,558677,439908
2021-02-16,580608,466781
2021-02-17,618247,513632
2021-02-18,656460,561036
2021-02-19,688408,600369
2021-02-20,721798,642173
2021-02-21,731388,653408
2021-02-22,744954,670068
2021-02-23,777889,710164
2021-02-24,827764,771071
2021-02-25,881167,832587
2021-02-26,936397,894628
2021-02-27,983745,946764
2021-02-28,998025,961429
2021-03-01,1010814,974456
2021-03-02,1026480,990892
2021-03-03,1045709,1011752
2021-03-04,1077650,1047522
2021-03-05,1120490,1096270
2021-03-06,1160467,1140594
2021-03-07,1171079,1151934
2021-03-08,1182972,1165815
2021-03-09,1195327,1179640
2021-03-10,1209131,1195124
2021-03-11,1221871,1209292
2021-03-12,1242640,1232714
2021-03-13,1273118,1267987
2021-03-14,1285844,1283352
2021-03-15,1300978,1301552
2021-03-16,1317750,1321411
2021-03-17,1332681,1338883
2021-03-18,1348298,1356362
2021-03-19,1365371,1375269
2021-03-20,1385426,1397438
2021-03-21,1392930,1406174
2021-03-22,1400056,1414245
2021-03-23,1407007,1421868
2021-03-24,1414399,1429841
2021-03-25,1423310,1439354
2021-03-26,1432564,1448902
2021-03-27,1443806,1460599
2021-03-28,1448706,1465835
2021-03-29,1453522,1471260
2021-03-30,1458401,1476538
2021-03-31,1463770,1482033
2021-04-01,1467452,1485925
2021-04-02,1469181,1487689
2021-04-03,1471498,1490279
2021-04-04,1472191,1491021
2021-04-05,1472772,1491581
2021-04-06,1474627,1493478
2021-04-07,1476664,1495599
2021-04-08,1478547,1497657
2021-04-09,1480528,1499785
2021-04-10,1482537,1501927
2021-04-11,1483433,1502942
2021-04-12,1484154,1503740
2021-04-13,1485008,1504657
2021-04-14,1486156,1505756
2021-04-15,1487402,1506967
2021-04-16,1488844,1508283
2021-04-17,1490419,1509662
2021-04-18,1491147,1510306
2021-04-19,1491959,1511069
2021-04-20,1492967,1512028
2021-04-21,1494101,1513043
2021-04-22,1495361,1514170
2021-04-23,1496754,1515367
2021-04-24,1498140,1516627
2021-04-25,1498756,1517110
2021-04-26,1499568,1517796
2021-04-27,1500450,1518601
2021-04-28,1501612,1519574
2021-04-29,1502921,1520652
2021-04-30,1504279,1521688
2021-05-01,1505567,1522703
2021-05-02,1506134,1523144
2021-05-03,1506540,1523431
2021-05-04,1507422,1524082
2021-05-05,1508465,1524901
2021-05-06,1509662,1525860
2021-05-07,1510901,1526847
2021-05-08,1512259,1527904
2021-05-09,1512931,1528415
2021-05-10,1513617,1529045
2021-05-11,1514800,1530095
2021-05-12,1516662,1531453
2021-05-13,1518678,1532895
2021-05-14,1520883,1534393
2021-05-15,1523123,1536052
2021-05-16,1524173,1536731
2021-05-17,1525006,1537410
2021-05-18,1526735,1538663
2021-05-19,1528933,1540196
2021-05-20,1531327,1541820
2021-05-21,1533217,1543087
2021-05-22,1534932,1544256
2021-05-23,1534960,1544270
total,1835288,1856659
