,F,M
2020-11-28,641417,656390
2020-11-29,641417,656390
2020-11-30,641417,656390
2020-12-01,641417,656390
2020-12-02,641417,656390
2020-12-03,641417,656390
2020-12-04,641417,656390
2020-12-05,641417,656390
2020-12-06,641417,656390
2020-12-07,641417,656390
2020-12-08,641270,656320
2020-12-09,641018,656236
2020-12-10,640801,656166
2020-12-11,640542,656075
2020-12-12,640276,655991
2020-12-13,640080,655921
2020-12-14,639835,655851
2020-12-15,639450,655690
2020-12-16,638918,655501
2020-12-17,638211,655333
2020-12-18,637532,655144
2020-12-19,637028,654976
2020-12-20,636286,654766
2020-12-21,635243,654507
2020-12-22,634354,654241
2020-12-23,633325,653919
2020-12-24,632807,653744
2020-12-25,632807,653744
2020-12-26,632779,653737
2020-12-27,632632,653688
2020-12-28,632352,653611
2020-12-29,631638,653394
2020-12-30,629888,652960
2020-12-31,628222,652526
2021-01-01,627753,652400
2021-01-02,627242,652253
2021-01-03,626829,652148
2021-01-04,626066,651945
2021-01-05,624470,651532
2021-01-06,622398,651028
2021-01-07,619360,650293
2021-01-08,616133,649439
2021-01-09,613235,648711
2021-01-10,611436,648263
2021-01-11,608846,647563
2021-01-12,605577,646716
2021-01-13,601993,645771
2021-01-14,598031,644756
2021-01-15,593593,643517
2021-01-16,589757,642586
2021-01-17,587139,641900
2021-01-18,584087,641102
2021-01-19,580706,640178
2021-01-20,577157,639163
2021-01-21,573258,638085
2021-01-22,568904,636811
2021-01-23,565558,635768
2021-01-24,563472,635180
2021-01-25,561106,634354
2021-01-26,558425,633437
2021-01-27,555807,632513
2021-01-28,553161,631589
2021-01-29,550326,630644
2021-01-30,548051,629846
2021-01-31,546371,629195
2021-02-01,544838,628551
2021-02-02,543102,627851
2021-02-03,541331,627095
2021-02-04,539322,626234
2021-02-05,537369,625387
2021-02-06,535612,624617
2021-02-07,534548,624148
2021-02-08,533477,623665
2021-02-09,532182,623049
2021-02-10,530768,622349
2021-02-11,529004,621488
2021-02-12,526750,620312
2021-02-13,524454,619227
2021-02-14,523061,618569
2021-02-15,521563,617855
2021-02-16,519309,616427
2021-02-17,515802,614229
2021-02-18,512323,612052
2021-02-19,509404,610225
2021-02-20,506366,608335
2021-02-21,505127,607355
2021-02-22,503475,606081
2021-02-23,500199,603785
2021-02-24,496069,600950
2021-02-25,491386,597863
2021-02-26,486570,594629
2021-02-27,482650,591997
2021-02-28,480732,590702
2021-03-01,478968,589638
2021-03-02,476917,588224
2021-03-03,473942,586229
2021-03-04,469861,583317
2021-03-05,465570,580335
2021-03-06,460915,576870
2021-03-07,459564,575946
2021-03-08,458094,574987
2021-03-09,456120,573496
2021-03-10,453719,571725
2021-03-11,450646,569044
2021-03-12,443541,562212
2021-03-13,427938,546161
2021-03-14,422401,540449
2021-03-15,414813,532728
2021-03-16,400925,518406
2021-03-17,379911,495313
2021-03-18,346185,457688
2021-03-19,311136,418040
2021-03-20,253967,353038
2021-03-21,234129,328307
2021-03-22,216475,305102
2021-03-23,198422,282114
2021-03-24,181734,261037
2021-03-25,164794,240100
2021-03-26,147602,217882
2021-03-27,126287,189672
2021-03-28,116326,176050
2021-03-29,108402,165466
2021-03-30,101514,156415
2021-03-31,94416,147406
2021-04-01,91434,143353
2021-04-02,89754,140924
2021-04-03,87815,138159
2021-04-04,87101,137011
2021-04-05,86758,136542
2021-04-06,85862,135408
2021-04-07,84644,133742
2021-04-08,83454,132223
2021-04-09,81949,130200
2021-04-10,80528,128086
2021-04-11,79877,127246
2021-04-12,79352,126539
2021-04-13,78862,125860
2021-04-14,78372,125167
2021-04-15,77840,124404
2021-04-16,77357,123662
2021-04-17,76853,122983
2021-04-18,76580,122647
2021-04-19,76314,122234
2021-04-20,76013,121828
2021-04-21,75607,121317
2021-04-22,75215,120743
2021-04-23,74788,120134
2021-04-24,74410,119567
2021-04-25,74214,119287
2021-04-26,73920,118832
2021-04-27,73633,118384
2021-04-28,73332,117978
2021-04-29,73024,117586
2021-04-30,72688,117117
2021-05-01,72457,116781
2021-05-02,72317,116592
2021-05-03,72233,116466
2021-05-04,72037,116200
2021-05-05,71771,115815
2021-05-06,71477,115458
2021-05-07,71162,115038
2021-05-08,70889,114639
2021-05-09,70742,114422
2021-05-10,70518,114128
2021-05-11,70224,113722
2021-05-12,69832,113260
2021-05-13,69391,112637
2021-05-14,68992,112189
2021-05-15,68614,111720
2021-05-16,68411,111433
2021-05-17,68187,111167
2021-05-18,67900,110775
2021-05-19,67515,110292
2021-05-20,67165,109795
2021-05-21,66885,109403
2021-05-22,66577,108962
2021-05-23,66423,108738
2021-05-24,66171,108444
2021-05-25,65933,108115
2021-05-26,65653,107723
total,641417,656390
