,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,14,0
2020-12-02,14,0
2020-12-03,14,0
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,21,7
2020-12-07,21,7
2020-12-08,350,147
2020-12-09,896,329
2020-12-10,1484,546
2020-12-11,2149,791
2020-12-12,2737,966
2020-12-13,3122,1092
2020-12-14,3752,1302
2020-12-15,4851,1729
2020-12-16,6216,2184
2020-12-17,8085,2646
2020-12-18,9898,3171
2020-12-19,11354,3640
2020-12-20,13314,4242
2020-12-21,15820,4970
2020-12-22,18137,5670
2020-12-23,20762,6454
2020-12-24,21980,6867
2020-12-25,21994,6874
2020-12-26,22099,6930
2020-12-27,22428,7042
2020-12-28,23044,7238
2020-12-29,24955,7840
2020-12-30,29036,8911
2020-12-31,32837,10010
2021-01-01,33985,10353
2021-01-02,35301,10731
2021-01-03,36351,11011
2021-01-04,38339,11606
2021-01-05,42294,12719
2021-01-06,47565,14112
2021-01-07,54859,15953
2021-01-08,62762,18004
2021-01-09,69461,19747
2021-01-10,73843,20804
2021-01-11,79947,22484
2021-01-12,87416,24451
2021-01-13,95767,26684
2021-01-14,104783,29134
2021-01-15,114772,31948
2021-01-16,122808,34132
2021-01-17,128331,35623
2021-01-18,135233,37597
2021-01-19,142723,39865
2021-01-20,150794,42406
2021-01-21,159495,44982
2021-01-22,168882,47880
2021-01-23,176127,50316
2021-01-24,180502,51660
2021-01-25,185689,53536
2021-01-26,191730,55685
2021-01-27,197708,57932
2021-01-28,203805,60179
2021-01-29,210420,62629
2021-01-30,215726,64603
2021-01-31,219506,66164
2021-02-01,223125,67753
2021-02-02,227381,69510
2021-02-03,231770,71421
2021-02-04,236474,73458
2021-02-05,241220,75614
2021-02-06,245651,77644
2021-02-07,247947,78743
2021-02-08,250782,80143
2021-02-09,254303,81935
2021-02-10,258118,83867
2021-02-11,262311,86023
2021-02-12,267617,88823
2021-02-13,273483,91763
2021-02-14,276759,93429
2021-02-15,280595,95186
2021-02-16,286279,98644
2021-02-17,295029,104202
2021-02-18,303821,109781
2021-02-19,311710,114695
2021-02-20,319809,120043
2021-02-21,323036,122465
2021-02-22,327096,125349
2021-02-23,335083,131138
2021-02-24,346059,138943
2021-02-25,358498,147693
2021-02-26,370846,156149
2021-02-27,381892,163856
2021-02-28,386953,167461
2021-03-01,391720,170779
2021-03-02,397068,174573
2021-03-03,403893,179270
2021-03-04,414050,186781
2021-03-05,426713,196147
2021-03-06,438956,205492
2021-03-07,442967,208509
2021-03-08,447874,212303
2021-03-09,452844,216433
2021-03-10,459179,221606
2021-03-11,466690,228298
2021-03-12,482202,242921
2021-03-13,515333,276822
2021-03-14,529284,292292
2021-03-15,548926,312830
2021-03-16,582239,348523
2021-03-17,628229,399028
2021-03-18,700308,480452
2021-03-19,789810,582183
2021-03-20,915537,725970
2021-03-21,960428,782215
2021-03-22,1000258,834162
2021-03-23,1039017,883652
2021-03-24,1076005,931322
2021-03-25,1114414,979272
2021-03-26,1153922,1030470
2021-03-27,1203748,1095304
2021-03-28,1226197,1126587
2021-03-29,1244348,1151339
2021-03-30,1260280,1172500
2021-03-31,1276387,1192604
2021-04-01,1282330,1200598
2021-04-02,1285578,1205246
2021-04-03,1289813,1211252
2021-04-04,1291192,1213324
2021-04-05,1291941,1214339
2021-04-06,1294132,1216999
2021-04-07,1296673,1220310
2021-04-08,1298948,1223117
2021-04-09,1301895,1227065
2021-04-10,1304933,1231475
2021-04-11,1306354,1233351
2021-04-12,1307313,1234646
2021-04-13,1308265,1235920
2021-04-14,1309301,1237173
2021-04-15,1310316,1238517
2021-04-16,1311352,1239924
2021-04-17,1312521,1241478
2021-04-18,1313053,1242241
2021-04-19,1313571,1242955
2021-04-20,1314187,1243781
2021-04-21,1314915,1244740
2021-04-22,1315664,1245769
2021-04-23,1316546,1246945
2021-04-24,1317449,1248247
2021-04-25,1317855,1248870
2021-04-26,1318331,1249507
2021-04-27,1318786,1250242
2021-04-28,1319374,1251040
2021-04-29,1320011,1251908
2021-04-30,1320739,1252846
2021-05-01,1321369,1253756
2021-05-02,1321677,1254183
2021-05-03,1321859,1254449
2021-05-04,1322251,1254995
2021-05-05,1322734,1255618
2021-05-06,1323294,1256290
2021-05-07,1323889,1256990
2021-05-08,1324582,1257970
2021-05-09,1324904,1258481
2021-05-10,1325296,1259041
2021-05-11,1325905,1259776
2021-05-12,1326661,1260630
2021-05-13,1327431,1261589
2021-05-14,1328348,1262583
2021-05-15,1329321,1263787
2021-05-16,1329783,1264410
2021-05-17,1330210,1264921
2021-05-18,1330854,1265796
2021-05-19,1331778,1266916
2021-05-20,1332632,1268008
2021-05-21,1333381,1268967
2021-05-22,1334123,1269947
2021-05-23,1334284,1270192
2021-05-24,1334452,1270388
2021-05-25,1334648,1270661
2021-05-26,1334886,1270969
total,1531901,1582721
