,0,1,2,3,4,5
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,7,7
2020-12-02,0,0,0,0,7,7
2020-12-03,0,0,0,0,7,7
2020-12-04,0,0,0,0,7,7
2020-12-05,0,0,0,0,7,7
2020-12-06,0,0,0,0,7,7
2020-12-07,0,0,0,0,7,7
2020-12-08,7,56,91,126,189,182
2020-12-09,42,322,378,476,539,560
2020-12-10,70,595,728,882,1071,1099
2020-12-11,105,854,1029,1274,1582,1631
2020-12-12,126,1043,1246,1603,1967,1953
2020-12-13,140,1197,1421,1904,2296,2275
2020-12-14,175,1386,1757,2394,2835,2835
2020-12-15,588,4067,5222,7308,8085,8001
2020-12-16,1197,7994,11004,15393,16926,16905
2020-12-17,1813,12005,16436,22869,24514,24458
2020-12-18,2289,15050,20209,27790,29484,29113
2020-12-19,3045,19201,24892,33299,35175,34559
2020-12-20,3584,22120,28994,38220,40180,39998
2020-12-21,3808,23772,31003,40922,44009,43876
2020-12-22,4291,27461,34846,45990,50337,50225
2020-12-23,4732,29834,37758,50092,54929,54957
2020-12-24,4837,30520,38360,51275,56028,56161
2020-12-25,4837,30520,38360,51275,56028,56168
2020-12-26,4837,30527,38360,51282,56035,56168
2020-12-27,4837,30555,38402,51324,56091,56273
2020-12-28,4844,30632,38528,51464,56231,56462
2020-12-29,5047,31766,40551,53452,58303,58485
2020-12-30,5635,35000,45276,58632,64799,64974
2020-12-31,6153,37534,48426,62769,69664,69811
2021-01-01,6363,37765,48958,63616,70791,70749
2021-01-02,6447,38150,49420,64225,71652,71855
2021-01-03,6461,38332,49616,64561,72086,72611
2021-01-04,6482,38675,50022,64932,72471,73143
2021-01-05,6538,39270,50834,65954,73388,74284
2021-01-06,6797,41076,52710,68544,76293,76930
2021-01-07,7602,47474,61257,78960,88067,88228
2021-01-08,8638,56084,71722,91532,102487,101556
2021-01-09,9800,63434,80059,102634,114380,114065
2021-01-10,10507,66178,83671,107492,119504,120008
2021-01-11,10647,68460,86051,110649,122829,124523
2021-01-12,11095,73038,92274,118587,131691,134666
2021-01-13,12278,81277,102725,132006,145537,148211
2021-01-14,13097,89474,114058,146293,160965,162869
2021-01-15,14553,99757,127792,164451,179529,181503
2021-01-16,16429,109438,141169,182903,198737,202286
2021-01-17,17052,113351,146713,190995,207410,211141
