,2,3,4,5,6,7,8
2020-11-28,0,0,0,0,7,0,0
2020-11-29,0,0,0,0,7,0,0
2020-11-30,0,0,0,0,7,0,0
2020-12-01,0,7,21,0,7,0,0
2020-12-02,0,7,21,0,7,7,0
2020-12-03,0,7,21,0,7,7,0
2020-12-04,0,7,21,0,7,7,0
2020-12-05,0,7,21,0,14,7,0
2020-12-06,0,7,21,0,14,7,0
2020-12-07,0,7,21,7,14,7,0
2020-12-08,49,112,259,189,231,161,28
2020-12-09,133,294,623,462,588,497,63
2020-12-10,259,539,1071,784,966,854,91
2020-12-11,357,777,1582,1169,1372,1211,126
2020-12-12,455,1008,2016,1484,1715,1512,161
2020-12-13,525,1113,2226,1666,1890,1659,168
2020-12-14,616,1316,2583,1953,2233,1904,196
2020-12-15,770,1680,3290,2464,2849,2415,245
2020-12-16,945,2072,4088,3059,3549,3024,315
2020-12-17,1155,2548,4984,3808,4452,3780,420
2020-12-18,1365,3038,5915,4536,5327,4585,539
2020-12-19,1526,3451,6657,5138,6020,5229,630
2020-12-20,1715,3955,7602,5908,6909,6104,742
2020-12-21,1981,4655,8848,6853,8085,7126,875
2020-12-22,2275,5271,10024,7742,9184,8106,1015
2020-12-23,2611,5978,11431,8848,10451,9205,1155
2020-12-24,2765,6335,12103,9380,11011,9723,1218
2020-12-25,2765,6342,12117,9380,11018,9730,1225
2020-12-26,2786,6384,12180,9429,11067,9772,1225
2020-12-27,2835,6496,12376,9562,11200,9891,1239
2020-12-28,2905,6706,12719,9779,11431,10115,1260
2020-12-29,3192,7315,13720,10619,12369,10927,1358
2020-12-30,3703,8435,15757,12285,14357,12929,1589
2020-12-31,4200,9534,17584,13783,16184,14658,1778
2021-01-01,4354,9877,18165,14245,16688,15134,1848
2021-01-02,4557,10283,18830,14763,17283,15624,1925
2021-01-03,4690,10584,19369,15127,17703,15988,1953
2021-01-04,4921,11130,20342,15862,18494,16646,2009
2021-01-05,5355,12166,22267,17234,20111,17941,2135
2021-01-06,6013,13685,24710,19033,22253,19733,2303
2021-01-07,6916,15645,28063,21616,25410,22540,2653
2021-01-08,8022,17871,31801,24661,29120,25942,3150
2021-01-09,8981,19831,35014,27216,32242,28826,3626
2021-01-10,9590,21133,37016,28707,33978,30282,3822
2021-01-11,10514,22925,39823,30919,36505,32557,4095
2021-01-12,11557,25081,43176,33712,39704,35322,4494
2021-01-13,12817,27622,47166,36792,43449,38717,5082
2021-01-14,14266,30359,51520,40341,47656,42728,5831
2021-01-15,15967,33460,56686,44359,52563,47488,6867
2021-01-16,17325,36015,60704,47467,56329,51058,7539
2021-01-17,18123,37618,63315,49399,58709,53214,7931
2021-01-18,19390,39830,66745,51996,61782,56077,8428
2021-01-19,20958,42532,71022,55258,65800,59822,9534
2021-01-20,22785,45738,76195,59220,70623,64645,11445
2021-01-21,24899,49490,81879,63700,76328,70343,14371
2021-01-22,27587,53949,88921,69510,83587,77966,18522
2021-01-23,30366,58429,95725,74998,90426,85393,23408
2021-01-24,31633,60431,99134,77973,94136,89236,25844
2021-01-25,33138,62944,103159,81102,98091,93247,28133
2021-01-26,35077,66066,108059,85120,103096,98434,31395
2021-01-27,37310,69650,113680,89663,108913,104510,35567
2021-01-28,40439,74249,120904,95606,116606,113246,42245
2021-01-29,44212,80094,129703,103040,126294,124537,51058
2021-01-30,47901,85442,138740,110474,135891,135842,61208
2021-01-31,50260,89068,144858,115276,142289,143773,67585
2021-02-01,52808,92750,150773,120092,148519,151732,73801
2021-02-02,55783,97314,158081,126175,156443,161805,81725
2021-02-03,59990,103446,167923,134484,167328,175896,94045
2021-02-04,64750,110432,179172,144298,179984,191688,107709
2021-02-05,70007,118160,191618,154707,194250,208607,121688
2021-02-06,77000,127995,207865,168882,213773,231231,141652
2021-02-07,80024,132090,214746,174650,222453,240359,149786
2021-02-08,83629,137102,222768,181923,231595,251027,158935
2021-02-09,88186,143150,232680,191191,243271,265643,170863
2021-02-10,92729,149310,242921,199920,254982,282170,182371
2021-02-11,98049,156401,254667,209881,268744,301819,194712
2021-02-12,103831,164416,267610,220899,285145,326186,206206
2021-02-13,109144,171500,279447,231903,301427,351323,216314
2021-02-14,111118,174748,284676,236530,309015,362292,219261
2021-02-15,113904,178738,291172,242081,317597,374752,222173
2021-02-16,119203,186116,304577,255066,337428,404740,225561
2021-02-17,127750,197862,327264,277718,372211,458542,229033
2021-02-18,136731,210469,350497,300657,407652,508543,231910
2021-02-19,144522,221753,370790,320537,436772,545342,234052
2021-02-20,152467,233366,392161,341082,465346,582659,235900
2021-02-21,155127,238049,400085,347830,473109,591248,236488
2021-02-22,159040,244195,410347,357154,484939,604688,237538
2021-02-23,168623,259336,435071,379246,514360,637014,238959
2021-02-24,182539,280476,470071,410515,557249,683123,240828
2021-02-25,198443,305375,509565,443100,598458,729750,242802
2021-02-26,214648,330869,548632,475328,641508,777735,244692
2021-02-27,228844,353108,581658,501179,674898,813645,246001
2021-02-28,233037,360878,592809,508452,683228,825223,246463
2021-03-01,236740,367563,602315,514843,690767,836794,246904
2021-03-02,241108,375312,613599,523068,700504,850577,247499
2021-03-03,248066,386624,631064,535122,714504,867762,248234
2021-03-04,259238,403746,656586,554834,736372,892738,249207
2021-03-05,273609,424816,688310,579460,764197,919639,250292
2021-03-06,287147,445389,720986,603799,790062,943635,251160
2021-03-07,290549,450639,728581,609210,796068,952049,251370
2021-03-08,294938,457135,737317,616203,804272,963130,251790
2021-03-09,299614,464345,747880,623560,813218,973084,252231
2021-03-10,305550,472843,760109,632429,822605,982800,252700
2021-03-11,311563,480494,770259,639464,831761,991277,253106
2021-03-12,321727,493626,788487,651826,845957,1001784,253582
2021-03-13,336042,511483,814485,670474,866383,1015182,254114
2021-03-14,341257,518651,825797,678720,875623,1021594,254310
2021-03-15,347872,528640,840378,689367,888839,1029084,254653
2021-03-16,356181,540176,856709,701008,902167,1035587,255038
2021-03-17,364434,551131,870884,711347,913542,1041222,255388
2021-03-18,372862,561988,885290,723191,925120,1046612,255738
2021-03-19,381290,573300,900879,736204,937734,1052352,256067
2021-03-20,391503,586243,918981,752423,952028,1058925,256424
2021-03-21,395332,591297,926268,758422,957684,1061515,256522
2021-03-22,399847,596946,934017,764351,963137,1064280,256739
2021-03-23,404467,602798,941591,770238,968464,1067066,256970
2021-03-24,409689,608636,949102,775649,973462,1069873,257257
2021-03-25,415198,615006,957838,781249,978502,1072841,257565
2021-03-26,420798,621684,967295,787353,983647,1075802,257852
2021-03-27,427637,629706,978656,794556,989646,1079001,258083
2021-03-28,430640,633416,983941,797916,992502,1080422,258174
2021-03-29,433776,637546,989338,801213,995323,1082095,258328
2021-03-30,436926,641361,994399,804293,997983,1083866,258531
2021-03-31,440370,645365,999859,807429,1000825,1085546,258741
2021-04-01,443065,648263,1003989,809571,1002736,1086708,258916
2021-04-02,444402,649586,1005781,810516,1003625,1087163,258958
2021-04-03,445767,651210,1008000,811811,1004787,1087786,259028
2021-04-04,446271,651868,1008938,812343,1005263,1088024,259042
2021-04-05,446628,652379,1009624,812623,1005515,1088178,259070
2021-04-06,447804,653933,1011626,813631,1006453,1088822,259147
2021-04-07,449260,655732,1013985,814863,1007573,1089585,259259
2021-04-08,450338,657398,1016148,815941,1008567,1090313,259378
2021-04-09,451157,659267,1018598,817194,1009729,1091160,259483
2021-04-10,451913,660877,1020880,818307,1010751,1091797,259574
2021-04-11,452214,661584,1021881,818797,1011185,1092112,259609
2021-04-12,452515,662270,1022896,819364,1011738,1092483,259672
2021-04-13,452893,663194,1024093,819966,1012284,1092931,259749
2021-04-14,453306,664055,1025675,820568,1012893,1093414,259833
2021-04-15,453775,664951,1027537,821219,1013516,1093890,259917
2021-04-16,454545,665847,1029511,821884,1014132,1094275,259987
2021-04-17,455189,666624,1031457,822444,1014664,1094625,260050
2021-04-18,455560,667023,1032479,822710,1014909,1094772,260078
2021-04-19,455819,667520,1033900,823095,1015294,1095038,260141
2021-04-20,456155,668192,1035489,823543,1015700,1095367,260225
2021-04-21,456554,668948,1037281,824026,1016232,1095759,260295
2021-04-22,456967,669760,1039171,824572,1016757,1096109,260372
2021-04-23,457492,670691,1041068,825195,1017303,1096522,260449
2021-04-24,457989,671468,1043098,825671,1017695,1096788,260498
2021-04-25,458206,671853,1044036,825874,1017912,1096935,260526
2021-04-26,458528,672427,1045226,826259,1018269,1097166,260575
2021-04-27,458934,673148,1046829,826679,1018661,1097502,260645
2021-04-28,459550,673939,1048586,827127,1019018,1097817,260722
2021-04-29,460075,674856,1050532,827603,1019501,1098174,260792
2021-04-30,460502,675696,1052506,828072,1019928,1098468,260855
2021-05-01,460859,676284,1054403,828401,1020236,1098692,260897
2021-05-02,461006,676571,1055460,828534,1020355,1098790,260918
2021-05-03,461069,676767,1056272,828639,1020439,1098853,260925
2021-05-04,461279,677320,1057833,828926,1020691,1099056,260960
2021-05-05,461713,678111,1059562,829318,1021062,1099385,261016
2021-05-06,462294,678937,1061305,829717,1021440,1099693,261072
2021-05-07,462924,679819,1063139,830123,1021804,1099973,261121
2021-05-08,463232,680449,1065288,830529,1022119,1100232,261163
2021-05-09,463351,680729,1066415,830697,1022315,1100330,261191
2021-05-10,463722,681303,1067738,831012,1022623,1100561,261233
2021-05-11,464520,682269,1069404,831453,1023015,1100876,261296
2021-05-12,465801,684061,1071413,831950,1023561,1101275,261366
2021-05-13,467117,685986,1073534,832531,1024086,1101723,261429
2021-05-14,468216,687967,1075732,833119,1024548,1102080,261492
2021-05-15,469329,689983,1077860,833644,1025017,1102423,261548
2021-05-16,469784,690935,1078917,833903,1025199,1102570,261569
2021-05-17,470141,691775,1079953,834239,1025479,1102794,261604
2021-05-18,470841,693623,1081535,834722,1025920,1103095,261660
2021-05-19,471814,696248,1083502,835289,1026431,1103487,261730
2021-05-20,472822,698985,1085434,835856,1026928,1103900,261807
2021-05-21,473494,701085,1087037,836346,1027369,1104201,261842
2021-05-22,474019,702947,1088479,836731,1027733,1104453,261877
2021-05-23,474124,703388,1088787,836808,1027810,1104488,261884
2021-05-24,474285,703934,1089151,836948,1027915,1104572,261891
2021-05-25,474516,704641,1089529,837088,1028055,1104691,261912
2021-05-26,474845,705558,1090040,837235,1028216,1104810,261926
total,664272,921655,1265278,919177,1106588,1167922,271299
