,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,7,7,7,0,0
2020-12-02,7,7,14,7,0
2020-12-03,7,7,14,7,0
2020-12-04,7,14,14,7,0
2020-12-05,7,14,14,7,0
2020-12-06,7,14,14,7,0
2020-12-07,7,14,14,7,0
2020-12-08,140,98,119,112,126
2020-12-09,343,273,273,294,315
2020-12-10,553,504,476,532,546
2020-12-11,784,770,728,784,805
2020-12-12,931,959,924,1001,1029
2020-12-13,1008,1050,994,1099,1113
2020-12-14,1162,1225,1169,1267,1316
2020-12-15,1470,1575,1547,1603,1743
2020-12-16,1876,1974,1939,1988,2163
2020-12-17,2310,2450,2436,2492,2723
2020-12-18,2702,2954,2961,3045,3311
2020-12-19,3115,3339,3339,3458,3787
2020-12-20,3598,3850,3913,3990,4382
2020-12-21,4249,4494,4571,4669,5082
2020-12-22,4851,5110,5187,5278,5754
2020-12-23,5509,5789,5936,5957,6496
2020-12-24,5817,6146,6300,6272,6811
2020-12-25,5817,6146,6321,6279,6818
2020-12-26,5859,6202,6370,6314,6860
2020-12-27,5936,6321,6468,6384,6937
2020-12-28,6069,6489,6643,6531,7098
2020-12-29,6664,7070,7294,7161,7630
2020-12-30,7903,8260,8442,8211,8575
2020-12-31,8841,9240,9555,9128,9436
2021-01-01,9065,9527,9898,9450,9779
2021-01-02,9415,9912,10297,9828,10164
2021-01-03,9646,10178,10542,10122,10423
2021-01-04,10101,10717,11032,10570,10878
2021-01-05,11011,11774,12082,11515,11732
2021-01-06,12159,13230,13461,12845,12915
2021-01-07,13811,15008,15309,14665,14588
2021-01-08,15932,17143,17437,16751,16660
2021-01-09,17710,18893,19355,18564,18277
2021-01-10,18753,19873,20461,19656,19362
2021-01-11,20300,21469,21973,21042,20678
2021-01-12,22218,23464,23835,22659,22246
2021-01-13,24745,25977,26117,24647,23982
2021-01-14,27608,28770,28749,27013,26096
2021-01-15,30758,31920,31696,29701,28574
2021-01-16,33152,34020,33831,31661,30366
2021-01-17,34531,35322,35175,32942,31542
2021-01-18,36603,37366,37128,34692,33257
2021-01-19,39613,40061,39536,36904,35084
2021-01-20,43645,43512,42504,39557,37352
2021-01-21,47943,47670,46277,42686,40152
2021-01-22,53669,52955,50757,46704,43442
2021-01-23,59374,58072,55412,50862,47740
2021-01-24,62545,60550,57750,52969,49574
2021-01-25,65905,63553,60186,55230,51863
2021-01-26,70077,67130,63161,58170,54642
2021-01-27,74942,72100,66962,61782,57806
2021-01-28,81466,78092,72261,66423,62104
2021-01-29,89544,85967,79254,72905,68565
2021-01-30,96558,93198,86086,79541,75180
2021-01-31,101136,98035,91301,84357,79954
2021-02-01,106253,102956,95795,88620,84091
2021-02-02,112861,109144,101311,93849,88830
2021-02-03,122192,117488,108717,101262,95774
2021-02-04,133441,127372,116851,108612,102340
2021-02-05,145019,138180,126308,117201,110257
2021-02-06,160090,150409,138957,128366,120603
2021-02-07,164766,155267,143815,133189,125293
2021-02-08,171759,162162,149212,138677,130473
2021-02-09,181909,170772,156324,145369,136577
2021-02-10,191352,179081,163646,152082,142114
2021-02-11,202307,188776,172011,159509,147931
2021-02-12,214669,200802,182805,168014,155386
2021-02-13,228053,211638,193039,176638,162484
2021-02-14,232631,216202,197141,180789,166278
2021-02-15,239491,222866,202048,184975,169694
2021-02-16,251643,234738,211911,194068,177471
2021-02-17,270431,253568,229488,210154,192759
2021-02-18,289275,272461,247436,226618,208453
2021-02-19,305970,288022,261191,240996,221326
2021-02-20,322189,304094,277123,254737,234808
2021-02-21,327628,308336,280896,258503,238490
2021-02-22,335440,316344,286762,263886,243754
2021-02-23,352457,333718,301609,277662,256256
2021-02-24,378917,357644,323680,298508,276003
2021-02-25,407372,382319,345464,319487,297171
2021-02-26,434560,406847,368291,341152,320026
2021-02-27,457303,427889,388374,359289,337883
2021-02-28,464422,434588,394086,364217,342419
2021-03-01,471905,441560,399322,368536,346038
2021-03-02,481110,449960,405643,374122,351127
2021-03-03,492296,460439,413693,381087,357000
2021-03-04,510223,476497,427000,392665,368410
2021-03-05,532693,495159,444108,409780,386596
2021-03-06,552664,511854,459683,424970,403774
2021-03-07,558481,516383,463498,428911,407736
2021-03-08,565873,523299,468573,433755,411957
2021-03-09,573937,530537,473599,438046,415954
2021-03-10,583051,537957,479017,442925,421092
2021-03-11,591584,544978,484078,447531,425348
2021-03-12,603617,554904,492275,455763,433230
2021-03-13,621446,569240,504126,466599,444346
2021-03-14,627732,575218,509628,471660,449743
2021-03-15,636524,583625,515921,477526,456064
2021-03-16,646919,592606,522851,483700,462532
2021-03-17,656467,600845,529109,489223,467719
2021-03-18,665581,608601,535507,494998,473788
2021-03-19,675752,617155,542171,501004,480277
2021-03-20,686658,626458,550578,508249,486892
2021-03-21,690473,629874,554057,511035,489748
2021-03-22,694589,633948,557193,513863,492415
2021-03-23,699503,638106,560175,516292,494718
2021-03-24,704473,642453,563122,518742,497084
2021-03-25,710479,647283,566482,521675,499786
2021-03-26,716723,652260,569807,524538,502362
2021-03-27,723639,657489,573909,528010,505645
2021-03-28,726467,659862,575841,529571,507213
2021-03-29,729897,662760,577780,531139,508711
2021-03-30,733495,665462,579607,532707,510055
2021-03-31,737058,668353,581525,534366,511567
2021-04-01,739921,670369,582855,535514,512575
2021-04-02,741027,671237,583464,536032,512988
2021-04-03,742700,672462,584269,536704,513639
2021-04-04,743176,672868,584514,536907,513772
2021-04-05,743533,673190,584731,537068,513905
2021-04-06,745066,674394,585459,537614,514444
2021-04-07,746753,675654,586180,538188,514948
2021-04-08,748482,676942,586894,538671,515312
2021-04-09,750099,678202,587664,539224,515753
2021-04-10,751576,679273,588399,539707,516187
2021-04-11,752262,679756,588707,539952,516390
2021-04-12,752983,680330,589001,540190,516572
2021-04-13,753998,680974,589316,540456,516761
2021-04-14,754999,681646,589778,540820,517090
2021-04-15,755986,682381,590226,541198,517405
2021-04-16,756987,683186,590751,541674,517846
2021-04-17,757848,683921,591255,542094,518308
2021-04-18,758233,684278,591479,542311,518525
2021-04-19,758828,684803,591815,542619,518798
2021-04-20,759668,685391,592221,542906,519106
2021-04-21,760389,686105,592690,543291,519477
2021-04-22,761264,686784,593131,543711,519841
2021-04-23,762244,687561,593642,544110,520261
2021-04-24,763021,688142,594104,544502,520702
2021-04-25,763343,688408,594314,544677,520877
2021-04-26,763931,688912,594650,544936,521143
2021-04-27,764708,689465,595098,545223,521437
2021-04-28,765478,690102,595511,545608,521815
2021-04-29,766332,690788,596043,546028,522193
2021-04-30,767130,691509,596491,546406,522641
2021-05-01,767753,692076,596890,546756,523012
2021-05-02,768026,692286,597086,546931,523194
2021-05-03,768180,692454,597212,547057,523327
2021-05-04,768712,692972,597520,547351,523649
2021-05-05,769468,693609,597947,547743,524013
2021-05-06,770210,694218,598374,548128,524363
2021-05-07,770959,694876,598836,548541,524790
2021-05-08,771582,695394,599340,548926,525217
2021-05-09,771904,695688,599529,549108,525427
2021-05-10,772450,696192,599858,549360,525679
2021-05-11,773367,696878,600383,549787,526050
2021-05-12,774529,697739,601069,550354,526568
2021-05-13,775579,698719,601769,550956,527170
