,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,0
2020-12-09,7
2020-12-10,7
2020-12-11,7
2020-12-12,7
2020-12-13,14
2020-12-14,14
2020-12-15,21
2020-12-16,28
2020-12-17,35
2020-12-18,35
2020-12-19,42
2020-12-20,42
2020-12-21,49
2020-12-22,56
2020-12-23,70
2020-12-24,84
2020-12-25,84
2020-12-26,84
2020-12-27,84
2020-12-28,84
2020-12-29,98
2020-12-30,147
2020-12-31,168
2021-01-01,175
2021-01-02,175
2021-01-03,175
2021-01-04,182
2021-01-05,210
2021-01-06,238
2021-01-07,287
2021-01-08,322
2021-01-09,329
2021-01-10,336
2021-01-11,371
2021-01-12,406
2021-01-13,441
2021-01-14,511
2021-01-15,595
2021-01-16,609
2021-01-17,609
2021-01-18,658
2021-01-19,714
2021-01-20,770
2021-01-21,826
2021-01-22,896
2021-01-23,903
2021-01-24,903
2021-01-25,959
2021-01-26,987
2021-01-27,1022
2021-01-28,1064
2021-01-29,1127
2021-01-30,1134
2021-01-31,1134
2021-02-01,1169
2021-02-02,1190
2021-02-03,1246
2021-02-04,1302
2021-02-05,1365
2021-02-06,1365
2021-02-07,1372
2021-02-08,1456
2021-02-09,1519
2021-02-10,1568
2021-02-11,1624
2021-02-12,1659
2021-02-13,1659
2021-02-14,1659
2021-02-15,1701
2021-02-16,1715
2021-02-17,1743
2021-02-18,1771
2021-02-19,1785
2021-02-20,1792
2021-02-21,1792
2021-02-22,1799
2021-02-23,1834
2021-02-24,1855
2021-02-25,1869
2021-02-26,1869
2021-02-27,1869
2021-02-28,1869
2021-03-01,1890
2021-03-02,1911
2021-03-03,1925
2021-03-04,1946
2021-03-05,1960
2021-03-06,1960
2021-03-07,1960
2021-03-08,1981
2021-03-09,2009
2021-03-10,2030
2021-03-11,2051
2021-03-12,2065
2021-03-13,2065
2021-03-14,2072
2021-03-15,2086
2021-03-16,2100
2021-03-17,2121
2021-03-18,2135
2021-03-19,2142
2021-03-20,2142
2021-03-21,2142
2021-03-22,2156
2021-03-23,2170
2021-03-24,2184
2021-03-25,2191
2021-03-26,2205
2021-03-27,2205
2021-03-28,2205
2021-03-29,2212
2021-03-30,2219
2021-03-31,2226
2021-04-01,2240
2021-04-02,2240
2021-04-03,2240
2021-04-04,2240
2021-04-05,2240
2021-04-06,2240
2021-04-07,2247
2021-04-08,2247
2021-04-09,2254
2021-04-10,2254
2021-04-11,2254
2021-04-12,2261
2021-04-13,2268
2021-04-14,2275
2021-04-15,2289
2021-04-16,2296
2021-04-17,2296
2021-04-18,2296
2021-04-19,2296
2021-04-20,2303
2021-04-21,2310
2021-04-22,2310
2021-04-23,2310
2021-04-24,2310
2021-04-25,2310
2021-04-26,2317
2021-04-27,2324
2021-04-28,2324
2021-04-29,2331
2021-04-30,2338
2021-05-01,2338
2021-05-02,2338
2021-05-03,2338
2021-05-04,2345
2021-05-05,2345
2021-05-06,2352
2021-05-07,2359
2021-05-08,2359
2021-05-09,2359
2021-05-10,2359
2021-05-11,2366
2021-05-12,2366
2021-05-13,2366
2021-05-14,2373
2021-05-15,2373
2021-05-16,2373
2021-05-17,2373
2021-05-18,2387
2021-05-19,2401
2021-05-20,2401
2021-05-21,2401
total,144186
