,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,7,0
2020-12-11,7,0
2020-12-12,7,0
2020-12-13,7,0
2020-12-14,7,0
2020-12-15,7,0
2020-12-16,7,0
2020-12-17,7,0
2020-12-18,7,0
2020-12-19,7,0
2020-12-20,7,0
2020-12-21,14,7
2020-12-22,14,7
2020-12-23,21,7
2020-12-24,21,14
2020-12-25,21,14
2020-12-26,21,14
2020-12-27,21,14
2020-12-28,21,14
2020-12-29,28,21
2020-12-30,35,21
2020-12-31,35,21
2021-01-01,42,28
2021-01-02,42,35
2021-01-03,42,35
2021-01-04,49,42
2021-01-05,56,42
2021-01-06,70,49
2021-01-07,77,56
2021-01-08,84,56
2021-01-09,84,56
2021-01-10,84,63
2021-01-11,91,70
2021-01-12,91,70
2021-01-13,105,84
2021-01-14,126,105
2021-01-15,154,133
2021-01-16,154,133
2021-01-17,154,133
2021-01-18,168,147
2021-01-19,210,175
2021-01-20,266,224
2021-01-21,329,266
2021-01-22,392,329
2021-01-23,413,336
2021-01-24,413,343
2021-01-25,490,392
2021-01-26,595,483
2021-01-27,763,567
2021-01-28,924,679
2021-01-29,1120,826
2021-01-30,1148,847
2021-01-31,1162,861
2021-02-01,1442,1078
2021-02-02,1757,1309
2021-02-03,2156,1638
2021-02-04,2555,1974
2021-02-05,3003,2338
2021-02-06,3108,2422
2021-02-07,3136,2450
2021-02-08,3689,2898
2021-02-09,4221,3381
2021-02-10,4704,3745
2021-02-11,5033,4032
2021-02-12,5369,4403
2021-02-13,5425,4452
2021-02-14,5439,4466
2021-02-15,5677,4662
2021-02-16,5887,4872
2021-02-17,6167,5075
2021-02-18,6489,5292
2021-02-19,6818,5495
2021-02-20,6839,5509
2021-02-21,6853,5523
2021-02-22,7245,5768
2021-02-23,7658,5999
2021-02-24,7973,6188
2021-02-25,8225,6363
2021-02-26,8421,6503
2021-02-27,8449,6517
2021-02-28,8456,6517
2021-03-01,8687,6671
2021-03-02,8953,6853
2021-03-03,9205,7007
2021-03-04,9471,7210
2021-03-05,9709,7357
2021-03-06,9772,7392
2021-03-07,9786,7406
2021-03-08,10059,7595
2021-03-09,10388,7812
2021-03-10,10696,8008
2021-03-11,11046,8246
2021-03-12,11221,8351
2021-03-13,11235,8358
2021-03-14,11242,8358
2021-03-15,11487,8526
2021-03-16,11697,8659
2021-03-17,11886,8785
2021-03-18,12054,8897
2021-03-19,12215,9009
2021-03-20,12257,9037
2021-03-21,12264,9044
2021-03-22,12418,9149
2021-03-23,12677,9303
2021-03-24,12887,9422
2021-03-25,13020,9506
2021-03-26,13139,9583
2021-03-27,13153,9590
2021-03-28,13153,9597
2021-03-29,13258,9660
2021-03-30,13398,9751
2021-03-31,13538,9842
2021-04-01,13657,9919
2021-04-02,13664,9919
2021-04-03,13664,9926
2021-04-04,13671,9926
2021-04-05,13671,9926
2021-04-06,13727,9968
2021-04-07,13818,10038
2021-04-08,13874,10087
2021-04-09,13937,10129
2021-04-10,13937,10129
2021-04-11,13951,10136
2021-04-12,14007,10171
2021-04-13,14042,10192
2021-04-14,14084,10227
2021-04-15,14133,10262
2021-04-16,14161,10290
2021-04-17,14161,10290
2021-04-18,14161,10290
2021-04-19,14189,10325
2021-04-20,14231,10353
2021-04-21,14266,10381
2021-04-22,14343,10423
2021-04-23,14392,10451
2021-04-24,14399,10451
2021-04-25,14399,10451
2021-04-26,14420,10479
2021-04-27,14448,10500
2021-04-28,14504,10535
2021-04-29,14525,10549
2021-04-30,14553,10584
2021-05-01,14553,10584
2021-05-02,14553,10584
2021-05-03,14560,10598
2021-05-04,14581,10619
2021-05-05,14609,10633
2021-05-06,14637,10654
2021-05-07,14658,10668
2021-05-08,14665,10668
2021-05-09,14665,10675
2021-05-10,14707,10696
2021-05-11,14728,10717
2021-05-12,14791,10780
2021-05-13,14854,10815
2021-05-14,14882,10836
2021-05-15,14882,10836
2021-05-16,14882,10843
2021-05-17,14931,10871
2021-05-18,14973,10899
2021-05-19,14994,10913
total,467355,365722
