,2,3,4,5,6,7
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,7
2020-12-05,0,0,0,0,0,7
2020-12-06,0,0,7,0,0,7
2020-12-07,0,0,7,0,0,7
2020-12-08,21,56,126,112,140,119
2020-12-09,63,161,329,280,378,364
2020-12-10,161,280,581,483,630,609
2020-12-11,217,420,854,735,889,875
2020-12-12,273,546,1120,917,1106,1078
2020-12-13,315,602,1246,1036,1232,1190
2020-12-14,364,721,1470,1225,1477,1365
2020-12-15,455,938,1890,1561,1904,1743
2020-12-16,567,1155,2380,1967,2429,2205
2020-12-17,721,1428,2933,2478,3101,2758
2020-12-18,854,1722,3507,2975,3752,3374
2020-12-19,938,1967,3976,3388,4256,3857
2020-12-20,1071,2254,4571,3962,4914,4543
2020-12-21,1253,2667,5348,4634,5789,5327
2020-12-22,1442,3031,6104,5236,6608,6055
2020-12-23,1666,3465,6993,5985,7532,6888
2020-12-24,1771,3682,7420,6356,7924,7273
2020-12-25,1771,3689,7427,6356,7924,7273
2020-12-26,1792,3710,7476,6384,7959,7301
2020-12-27,1813,3787,7595,6475,8071,7399
2020-12-28,1869,3906,7798,6615,8246,7574
2020-12-29,2079,4298,8449,7189,8925,8162
2020-12-30,2422,5026,9730,8302,10332,9562
2020-12-31,2744,5691,10885,9324,11641,10822
2021-01-01,2849,5915,11284,9653,11998,11179
2021-01-02,2996,6174,11739,10017,12439,11529
2021-01-03,3094,6356,12096,10290,12782,11816
2021-01-04,3255,6678,12726,10822,13384,12327
2021-01-05,3563,7308,13993,11795,14574,13307
2021-01-06,4046,8274,15638,13097,16219,14721
2021-01-07,4683,9534,17885,14945,18620,16807
2021-01-08,5446,10941,20335,17080,21336,19313
2021-01-09,6083,12145,22414,18816,23632,21392
2021-01-10,6489,12999,23772,19936,24969,22540
2021-01-11,7161,14182,25627,21546,26817,24234
2021-01-12,7917,15575,27909,23534,29183,26236
2021-01-13,8785,17192,30485,25669,31864,28665
2021-01-14,9779,18914,33292,28056,34874,31500
2021-01-15,10899,20853,36610,30758,38262,34790
2021-01-16,11816,22414,39186,32928,40999,37303
2021-01-17,12341,23394,40908,34293,42721,38878
2021-01-18,13209,24822,43162,36092,44933,40880
2021-01-19,14161,26425,45759,38122,47502,43232
2021-01-20,15169,28147,48524,40355,50344,45990
2021-01-21,16359,30107,51492,42735,53480,49042
2021-01-22,17745,32249,54915,45668,57190,52675
2021-01-23,18844,34097,57624,48048,60207,55804
2021-01-24,19460,35077,59206,49420,61929,57512
2021-01-25,20202,36239,61131,51037,63973,59395
2021-01-26,21154,37667,63406,52941,66332,61670
