,False
2020-11-29,0
2020-11-30,7
2020-12-01,112
2020-12-02,119
2020-12-03,126
2020-12-04,126
2020-12-05,133
2020-12-06,133
2020-12-07,147
2020-12-08,1211
2020-12-09,2331
2020-12-10,4424
2020-12-11,6615
2020-12-12,8141
2020-12-13,8512
2020-12-14,11088
2020-12-15,34818
2020-12-16,78687
2020-12-17,121744
2020-12-18,157101
2020-12-19,203140
2020-12-20,235585
2020-12-21,256725
2020-12-22,292124
2020-12-23,322847
2020-12-24,330449
2020-12-25,330505
2020-12-26,330624
2020-12-27,330806
2020-12-28,331289
2020-12-29,343966
2020-12-30,378567
2020-12-31,404474
2021-01-01,411775
2021-01-02,421694
2021-01-03,423668
2021-01-04,425551
2021-01-05,434602
2021-01-06,451353
2021-01-07,521192
2021-01-08,616448
2021-01-09,697424
2021-01-10,731619
2021-01-11,757925
2021-01-12,807380
2021-01-13,898688
2021-01-14,1010163
2021-01-15,1138893
2021-01-16,1246147
2021-01-17,1293096
2021-01-18,1331456
2021-01-19,1444394
2021-01-20,1552663
2021-01-21,1691116
2021-01-22,1876903
2021-01-23,2060443
2021-01-24,2130996
2021-01-25,2194535
2021-01-26,2265368
2021-01-27,2338798
2021-01-28,2464007
2021-01-29,2664186
2021-01-30,2857435
2021-01-31,2969218
2021-02-01,3074645
2021-02-02,3189641
2021-02-03,3324895
2021-02-04,3469046
2021-02-05,3621716
2021-02-06,3788519
2021-02-07,3866121
2021-02-08,3951276
2021-02-09,4054792
2021-02-10,4172532
2021-02-11,4311216
2021-02-12,4461114
2021-02-13,4605566
2021-02-14,4657506
2021-02-15,4715662
2021-02-16,4790275
2021-02-17,4866715
2021-02-18,4936197
2021-02-19,4981963
2021-02-20,5022024
2021-02-21,5035730
2021-02-22,5054973
2021-02-23,5079529
2021-02-24,5108950
2021-02-25,5141003
2021-02-26,5168254
2021-02-27,5187511
2021-02-28,5195316
2021-03-01,5203156
2021-03-02,5211731
2021-03-03,5221587
2021-03-04,5233613
2021-03-05,5247529
2021-03-06,5259240
2021-03-07,5262628
2021-03-08,5268263
2021-03-09,5273499
2021-03-10,5279036
2021-03-11,5284384
2021-03-12,5290873
2021-03-13,5298580
2021-03-14,5302248
2021-03-15,5306854
2021-03-16,5311656
2021-03-17,5315989
2021-03-18,5320420
2021-03-19,5325201
2021-03-20,5329877
2021-03-21,5331634
2021-03-22,5333846
2021-03-23,5336492
2021-03-24,5339243
2021-03-25,5342757
2021-03-26,5345949
2021-03-27,5349288
2021-03-28,5350646
2021-03-29,5352655
2021-03-30,5354951
2021-03-31,5357366
2021-04-01,5359123
2021-04-02,5359802
2021-04-03,5360635
2021-04-04,5360845
2021-04-05,5361034
2021-04-06,5362056
2021-04-07,5363337
2021-04-08,5364681
2021-04-09,5366186
2021-04-10,5367355
2021-04-11,5367859
2021-04-12,5368503
2021-04-13,5369238
2021-04-14,5370148
2021-04-15,5371135
2021-04-16,5372353
2021-04-17,5373130
2021-04-18,5373424
2021-04-19,5373963
2021-04-20,5374663
2021-04-21,5375447
2021-04-22,5376203
2021-04-23,5376994
2021-04-24,5377638
2021-04-25,5377890
2021-04-26,5378373
2021-04-27,5378926
2021-04-28,5379542
2021-04-29,5380249
2021-04-30,5380949
2021-05-01,5381362
2021-05-02,5381516
2021-05-03,5381677
2021-05-04,5382069
2021-05-05,5382573
2021-05-06,5383119
2021-05-07,5383630
2021-05-08,5384120
2021-05-09,5384330
2021-05-10,5384666
2021-05-11,5385156
2021-05-12,5385772
2021-05-13,5386360
2021-05-14,5386955
2021-05-15,5387459
2021-05-16,5387662
2021-05-17,5387998
2021-05-18,5388509
2021-05-19,5389146
2021-05-20,5389790
2021-05-21,5390252
2021-05-22,5390609
2021-05-23,5390609
2021-05-24,5390616
total,5722066
