,F,M
2020-11-28,14,7
2020-11-29,14,7
2020-11-30,14,7
2020-12-01,21,14
2020-12-02,21,14
2020-12-03,28,14
2020-12-04,28,14
2020-12-05,28,14
2020-12-06,28,14
2020-12-07,35,21
2020-12-08,112,56
2020-12-09,168,84
2020-12-10,259,140
2020-12-11,357,203
2020-12-12,420,252
2020-12-13,441,273
2020-12-14,546,350
2020-12-15,819,497
2020-12-16,1358,812
2020-12-17,1904,1113
2020-12-18,2597,1610
2020-12-19,3570,2275
2020-12-20,4620,3087
2020-12-21,5614,3822
2020-12-22,6531,4529
2020-12-23,7567,5369
2020-12-24,7861,5572
2020-12-25,7861,5572
2020-12-26,7875,5586
2020-12-27,7917,5607
2020-12-28,7987,5642
2020-12-29,8617,6139
2020-12-30,10507,7616
2020-12-31,13202,9863
2021-01-01,14434,10857
2021-01-02,15841,12159
2021-01-03,16205,12481
2021-01-04,16450,12642
2021-01-05,17689,13559
2021-01-06,19691,15260
2021-01-07,28462,22974
2021-01-08,40236,32921
2021-01-09,50085,40971
2021-01-10,54348,44338
2021-01-11,58317,47796
2021-01-12,64715,53130
2021-01-13,79359,65996
2021-01-14,97979,81956
2021-01-15,118664,99624
2021-01-16,135485,113512
2021-01-17,143416,120680
2021-01-18,150311,126714
2021-01-19,177380,150626
2021-01-20,209566,179081
2021-01-21,255997,220640
2021-01-22,322609,279678
2021-01-23,393330,340375
2021-01-24,421365,365449
2021-01-25,445277,387401
2021-01-26,473011,412195
2021-01-27,501550,437276
2021-01-28,551908,483525
2021-01-29,640290,564200
2021-01-30,727062,641032
2021-01-31,776265,685440
2021-02-01,821786,727755
2021-02-02,872151,774893
2021-02-03,931735,831124
2021-02-04,993083,888559
2021-02-05,1055320,946491
2021-02-06,1123262,1007748
2021-02-07,1153222,1034929
2021-02-08,1184547,1064322
2021-02-09,1215368,1092462
2021-02-10,1242640,1116689
2021-02-11,1265285,1136996
2021-02-12,1285564,1154524
2021-02-13,1303204,1168881
2021-02-14,1307614,1172661
2021-02-15,1312444,1176868
2021-02-16,1316329,1180144
2021-02-17,1320081,1183273
2021-02-18,1323616,1186255
2021-02-19,1326269,1188306
2021-02-20,1328257,1189748
2021-02-21,1328761,1190182
2021-02-22,1330028,1191197
2021-02-23,1331932,1192800
2021-02-24,1334095,1194585
2021-02-25,1336391,1196419
2021-02-26,1338421,1198134
2021-02-27,1339891,1199268
2021-02-28,1340416,1199702
2021-03-01,1341235,1200381
2021-03-02,1342145,1201137
2021-03-03,1343321,1202082
2021-03-04,1344742,1203265
2021-03-05,1346282,1204504
2021-03-06,1347479,1205470
2021-03-07,1347892,1205715
2021-03-08,1348606,1206310
2021-03-09,1349467,1207038
2021-03-10,1350335,1207717
2021-03-11,1351168,1208382
2021-03-12,1351966,1209054
2021-03-13,1352736,1209642
2021-03-14,1353023,1209929
2021-03-15,1353702,1210489
2021-03-16,1354416,1211091
2021-03-17,1355081,1211616
2021-03-18,1355837,1212225
2021-03-19,1356509,1212813
2021-03-20,1357139,1213317
2021-03-21,1357370,1213534
2021-03-22,1357811,1213954
2021-03-23,1358420,1214430
2021-03-24,1358987,1214941
2021-03-25,1359645,1215508
2021-03-26,1360212,1216005
2021-03-27,1360765,1216481
2021-03-28,1361024,1216663
2021-03-29,1361430,1217034
2021-03-30,1361892,1217440
2021-03-31,1362396,1217881
2021-04-01,1362760,1218189
2021-04-02,1362886,1218287
2021-04-03,1363054,1218420
2021-04-04,1363089,1218462
2021-04-05,1363124,1218511
2021-04-06,1363404,1218735
2021-04-07,1363684,1219022
2021-04-08,1364020,1219337
2021-04-09,1364377,1219652
2021-04-10,1364629,1219876
2021-04-11,1364741,1219953
2021-04-12,1364951,1220135
2021-04-13,1365203,1220373
2021-04-14,1365469,1220604
2021-04-15,1365735,1220891
2021-04-16,1366141,1221262
2021-04-17,1366316,1221423
2021-04-18,1366393,1221486
2021-04-19,1366547,1221633
2021-04-20,1366764,1221822
2021-04-21,1366953,1221997
2021-04-22,1367170,1222193
2021-04-23,1367457,1222424
2021-04-24,1367618,1222543
2021-04-25,1367681,1222599
2021-04-26,1367835,1222718
2021-04-27,1367982,1222886
2021-04-28,1368150,1223026
2021-04-29,1368332,1223201
2021-04-30,1368514,1223390
2021-05-01,1368598,1223474
2021-05-02,1368626,1223495
2021-05-03,1368661,1223530
2021-05-04,1368766,1223628
2021-05-05,1368913,1223747
2021-05-06,1369032,1223873
2021-05-07,1369193,1224006
2021-05-08,1369298,1224104
2021-05-09,1369340,1224146
2021-05-10,1369452,1224237
2021-05-11,1369676,1224384
2021-05-12,1369830,1224538
2021-05-13,1369991,1224671
2021-05-14,1370187,1224797
2021-05-15,1370306,1224895
2021-05-16,1370348,1224930
2021-05-17,1370446,1225007
2021-05-18,1370586,1225126
2021-05-19,1370761,1225273
2021-05-20,1370943,1225427
2021-05-21,1371083,1225532
2021-05-22,1371153,1225602
2021-05-23,1371153,1225602
2021-05-24,1371160,1225616
total,1413867,1269674
