,1,2,3,4,5,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,7,0,0,0
2020-12-02,0,0,7,0,0,0
2020-12-03,0,0,7,0,0,0
2020-12-04,0,0,7,0,0,0
2020-12-05,0,0,7,0,0,0
2020-12-06,0,0,7,0,0,0
2020-12-07,0,0,14,0,0,0
2020-12-08,203,175,196,196,217,7
2020-12-09,560,462,490,511,539,28
2020-12-10,917,847,847,889,931,42
2020-12-11,1302,1260,1246,1295,1337,63
2020-12-12,1568,1582,1610,1673,1729,91
2020-12-13,1708,1757,1792,1876,1911,98
2020-12-14,1974,2051,2128,2156,2247,112
2020-12-15,2499,2618,2730,2716,2898,140
2020-12-16,3157,3248,3395,3381,3584,168
2020-12-17,3871,3997,4228,4228,4473,210
2020-12-18,4515,4795,5096,5138,5376,252
2020-12-19,5138,5432,5705,5782,6139,294
2020-12-20,5908,6244,6601,6643,7042,343
2020-12-21,6986,7266,7672,7749,8141,420
2020-12-22,7945,8288,8694,8778,9226,483
2020-12-23,9100,9436,9947,9961,10472,553
2020-12-24,9597,10003,10542,10521,11053,581
2020-12-25,9604,10010,10563,10528,11053,581
2020-12-26,9646,10080,10612,10577,11109,581
2020-12-27,9779,10262,10780,10710,11249,595
2020-12-28,9996,10542,11053,10948,11522,609
2020-12-29,10913,11438,12026,11872,12320,665
2020-12-30,12894,13475,14063,13727,13853,749
2020-12-31,14644,15176,15981,15414,15358,847
2021-01-01,15029,15666,16548,15939,15890,868
2021-01-02,15554,16296,17171,16520,16464,889
2021-01-03,15911,16723,17598,16982,16891,924
2021-01-04,16632,17577,18396,17759,17647,966
2021-01-05,18039,19187,20111,19299,19061,1057
2021-01-06,19824,21441,22344,21469,20972,1162
2021-01-07,22680,24535,25445,24577,23744,1309
2021-01-08,26271,28161,29050,27951,27034,1470
2021-01-09,29190,31199,32270,31010,29778,1631
2021-01-10,30793,32858,34104,32844,31563,1715
2021-01-11,33369,35525,36750,35280,33817,1890
2021-01-12,36645,38899,39963,38129,36526,2086
2021-01-13,40607,43064,43715,41545,39501,2296
2021-01-14,45136,47446,48146,45430,42959,2513
2021-01-15,50337,52689,53319,49994,47089,2751
2021-01-16,54425,56504,57239,53648,50421,2968
2021-01-17,56742,58765,59808,56007,52654,3087
2021-01-18,60102,62020,63042,58975,55433,3227
