,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,21,0
2020-12-02,28,0
2020-12-03,28,0
2020-12-04,28,0
2020-12-05,35,0
2020-12-06,35,0
2020-12-07,35,0
2020-12-08,1015,0
2020-12-09,2604,7
2020-12-10,4494,7
2020-12-11,6510,14
2020-12-12,8253,21
2020-12-13,9135,28
2020-12-14,10668,28
2020-12-15,13573,35
2020-12-16,16898,49
2020-12-17,20965,70
2020-12-18,25109,77
2020-12-19,28427,91
2020-12-20,32704,112
2020-12-21,38143,126
2020-12-22,43316,140
2020-12-23,49336,161
2020-12-24,52157,168
2020-12-25,52199,168
2020-12-26,52458,168
2020-12-27,53214,168
2020-12-28,54530,168
2020-12-29,59073,182
2020-12-30,68586,203
2020-12-31,77203,231
2021-01-01,79716,245
2021-01-02,82649,259
2021-01-03,84777,273
2021-01-04,88725,287
2021-01-05,96446,315
2021-01-06,106862,364
2021-01-07,121884,420
2021-01-08,139454,497
2021-01-09,154539,553
2021-01-10,163289,609
2021-01-11,175994,658
2021-01-12,191555,721
2021-01-13,209972,784
2021-01-14,230797,868
2021-01-15,255248,966
2021-01-16,274176,1057
2021-01-17,285964,1113
2021-01-18,301644,1176
2021-01-19,322000,1239
2021-01-20,347312,1337
2021-01-21,377195,1435
2021-01-22,415604,1526
2021-01-23,454055,1659
2021-01-24,473620,1722
2021-01-25,494473,1771
2021-01-26,521129,1855
2021-01-27,552265,1946
2021-01-28,595126,2051
2021-01-29,649425,2184
2021-01-30,705649,2310
2021-01-31,743071,2387
2021-02-01,778897,2478
2021-02-02,823900,2569
2021-02-03,887425,2695
2021-02-04,960155,2842
2021-02-05,1038674,2982
2021-02-06,1147384,3192
2021-02-07,1192856,3276
2021-02-08,1242710,3360
2021-02-09,1307901,3451
2021-02-10,1374779,3584
2021-02-11,1452360,3724
2021-02-12,1539720,3899
2021-02-13,1625813,4074
2021-02-14,1661954,4137
2021-02-15,1701791,4214
2021-02-16,1790565,4333
2021-02-17,1944516,4536
2021-02-18,2096556,4739
2021-02-19,2220288,4956
2021-02-20,2348829,5243
2021-02-21,2387497,5355
2021-02-22,2439563,5509
2021-02-23,2569497,5908
2021-02-24,2757335,6496
2021-02-25,2955568,7315
2021-02-26,3157938,8127
2021-02-27,3322571,8932
2021-02-28,3373006,9219
2021-03-01,3415405,9464
2021-03-02,3466750,9730
2021-03-03,3541972,10108
2021-03-04,3658655,10619
2021-03-05,3802232,11193
2021-03-06,3942981,11830
2021-03-07,3978800,12019
2021-03-08,4020751,12208
2021-03-09,4065201,12397
2021-03-10,4115244,12600
2021-03-11,4159498,12796
2021-03-12,4234944,13160
2021-03-13,4345271,13622
2021-03-14,4392745,13818
2021-03-15,4451531,14056
2021-03-16,4515539,14343
2021-03-17,4572582,14630
2021-03-18,4631774,14938
2021-03-19,4695201,15239
2021-03-20,4773125,15617
2021-03-21,4803351,15785
2021-03-22,4832604,15953
2021-03-23,4860716,16142
2021-03-24,4889717,16331
2021-03-25,4921735,16583
2021-03-26,4955720,16849
2021-03-27,4998091,17206
2021-03-28,5017544,17374
2021-03-29,5036185,17514
2021-03-30,5054182,17689
2021-03-31,5073495,17871
2021-04-01,5087180,17976
2021-04-02,5093858,18046
2021-04-03,5102020,18123
2021-04-04,5105310,18151
2021-04-05,5107515,18165
2021-04-06,5113542,18228
2021-04-07,5120934,18291
2021-04-08,5127584,18347
2021-04-09,5134976,18417
2021-04-10,5142340,18494
2021-04-11,5145518,18529
2021-04-12,5148206,18550
2021-04-13,5151370,18578
2021-04-14,5155059,18620
2021-04-15,5159210,18662
2021-04-16,5163781,18704
2021-04-17,5168555,18760
2021-04-18,5170928,18795
2021-04-19,5173469,18816
2021-04-20,5176570,18865
2021-04-21,5180161,18907
2021-04-22,5183983,18970
2021-04-23,5188169,19054
2021-04-24,5192544,19117
2021-04-25,5194567,19166
2021-04-26,5196940,19201
2021-04-27,5199936,19257
2021-04-28,5203394,19348
2021-04-29,5207405,19432
2021-04-30,5211220,19509
2021-05-01,5214839,19600
2021-05-02,5216645,19642
2021-05-03,5217856,19663
2021-05-04,5220327,19705
2021-05-05,5223386,19782
2021-05-06,5227054,19873
2021-05-07,5230659,19992
2021-05-08,5234614,20076
2021-05-09,5236567,20118
2021-05-10,5238751,20174
2021-05-11,5242279,20314
2021-05-12,5247634,20559
2021-05-13,5253402,20839
2021-05-14,5259303,21105
2021-05-15,5265680,21329
2021-05-16,5268578,21455
2021-05-17,5271007,21525
2021-05-18,5275655,21700
2021-05-19,5281885,22015
2021-05-20,5288255,22302
2021-05-21,5293302,22526
2021-05-22,5297929,22715
2021-05-23,5298930,22764
2021-05-24,5299959,22820
2021-05-25,5301464,22890
2021-05-26,5303431,22981
total,6255893,60319
