,2,3,4,5,6,7
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,7
2020-12-05,0,0,0,0,0,7
2020-12-06,0,0,7,0,0,7
2020-12-07,0,0,7,0,0,7
2020-12-08,14,35,77,63,84,70
2020-12-09,35,84,203,147,217,203
2020-12-10,105,161,357,273,364,336
2020-12-11,140,245,525,441,525,490
2020-12-12,175,315,679,546,644,616
2020-12-13,196,343,742,609,693,672
2020-12-14,231,413,875,714,833,777
2020-12-15,294,546,1148,924,1106,1008
2020-12-16,350,672,1456,1155,1421,1288
2020-12-17,441,847,1785,1470,1820,1617
2020-12-18,532,1036,2142,1778,2219,1988
2020-12-19,581,1183,2443,2030,2541,2282
2020-12-20,658,1351,2807,2422,2954,2702
2020-12-21,777,1603,3304,2835,3465,3185
2020-12-22,896,1813,3780,3192,3955,3626
2020-12-23,1043,2072,4284,3633,4487,4116
2020-12-24,1099,2212,4550,3857,4711,4340
2020-12-25,1099,2212,4557,3857,4711,4340
2020-12-26,1120,2233,4592,3885,4739,4361
2020-12-27,1127,2282,4655,3941,4795,4417
2020-12-28,1169,2352,4781,4032,4893,4508
2020-12-29,1316,2597,5201,4396,5327,4900
2020-12-30,1526,3031,5957,5047,6111,5747
2020-12-31,1715,3388,6594,5607,6825,6475
2021-01-01,1771,3514,6846,5796,7049,6671
2021-01-02,1869,3675,7119,6020,7336,6902
2021-01-03,1925,3780,7322,6181,7546,7091
2021-01-04,2023,3983,7693,6489,7938,7385
2021-01-05,2219,4368,8491,7077,8666,7994
2021-01-06,2534,4963,9506,7882,9716,8855
2021-01-07,2905,5705,10815,8960,11109,10017
2021-01-08,3346,6552,12264,10192,12733,11494
2021-01-09,3731,7252,13461,11207,14063,12747
2021-01-10,3976,7770,14287,11879,14826,13461
2021-01-11,4368,8470,15365,12831,15883,14462
2021-01-12,4809,9268,16653,13916,17213,15631
2021-01-13,5299,10206,18074,15099,18746,17080
2021-01-14,5894,11207,19684,16492,20538,18816
2021-01-15,6580,12334,21553,18074,22526,20741
2021-01-16,7105,13174,22911,19222,24003,22134
2021-01-17,7378,13671,23821,19964,24955,22995
2021-01-18,7889,14483,25137,21000,26299,24164
2021-01-19,8442,15358,26621,22204,27790,25480
2021-01-20,9009,16317,28168,23478,29421,27034
2021-01-21,9695,17409,29862,24829,31234,28868
2021-01-22,10521,18592,31724,26418,33299,30856
2021-01-23,11123,19614,33299,27783,35049,32690
2021-01-24,11494,20160,34174,28539,36029,33642
2021-01-25,11935,20797,35231,29456,37198,34713
2021-01-26,12453,21581,36456,30534,38549,35994
2021-01-27,13034,22484,37814,31696,40082,37534
