,1,2,3,4,5
2020-11-28,321692,355250,358043,370839,410984
2020-11-29,321692,355250,358043,370839,410984
2020-11-30,321692,355250,358043,370839,410984
2020-12-01,321692,355243,358036,370839,410984
2020-12-02,321692,355243,358036,370839,410977
2020-12-03,321692,355243,358036,370839,410977
2020-12-04,321692,355243,358036,370839,410977
2020-12-05,321692,355243,358036,370839,410977
2020-12-06,321692,355243,358036,370832,410977
2020-12-07,321692,355243,358036,370832,410977
2020-12-08,321643,355201,357994,370776,410900
2020-12-09,321580,355145,357924,370678,410795
2020-12-10,321489,355047,357840,370559,410662
2020-12-11,321412,354963,357721,370433,410508
2020-12-12,321356,354907,357630,370335,410389
2020-12-13,321307,354872,357581,370286,410319
2020-12-14,321251,354774,357483,370174,410165
2020-12-15,321139,354606,357280,369950,409892
2020-12-16,320978,354417,357084,369698,409584
2020-12-17,320768,354186,356797,369355,409192
2020-12-18,320586,353955,356496,369012,408779
2020-12-19,320418,353773,356223,368753,408408
2020-12-20,320229,353521,355901,368396,407911
2020-12-21,319970,353192,355516,367969,407379
2020-12-22,319725,352891,355152,367500,406889
2020-12-23,319382,352562,354774,367038,406343
2020-12-24,319221,352429,354599,366828,406077
2020-12-25,319221,352422,354592,366821,406077
2020-12-26,319207,352387,354557,366793,406056
2020-12-27,319172,352331,354508,366744,406014
2020-12-28,319116,352240,354417,366639,405902
2020-12-29,318913,351953,354081,366268,405503
2020-12-30,318416,351435,353472,365589,404824
2020-12-31,318017,350938,352905,364938,404152
2021-01-01,317940,350791,352674,364735,403907
2021-01-02,317814,350588,352457,364518,403634
2021-01-03,317688,350441,352324,364329,403431
2021-01-04,317464,350154,351939,363972,403046
2021-01-05,317023,349538,351344,363279,402332
2021-01-06,316442,348712,350539,362334,401387
2021-01-07,315644,347760,349433,361144,400064
2021-01-08,314783,346661,348222,359842,398650
2021-01-09,314132,345793,347207,358771,397439
2021-01-10,313698,345247,346563,358043,396599
2021-01-11,312956,344344,345660,357049,395640
2021-01-12,312088,343322,344610,355887,394415
2021-01-13,311038,342167,343427,354564,393050
2021-01-14,309953,340893,342118,353192,391608
2021-01-15,308770,339535,340690,351673,389970
2021-01-16,307895,338513,339598,350490,388675
2021-01-17,307349,337862,338828,349699,387723
2021-01-18,306509,336924,337750,348663,386568
2021-01-19,305543,335818,336651,347564,385392
2021-01-20,304465,334698,335405,346269,384062
2021-01-21,303345,333494,334117,344939,382697
2021-01-22,302190,332220,332745,343525,381248
2021-01-23,301266,331226,331674,342377,380065
2021-01-24,300776,330673,330995,341705,379421
2021-01-25,300069,329847,330239,340879,378672
2021-01-26,299208,328944,329273,339927,377741
2021-01-27,298368,327964,328328,338933,376789
2021-01-28,297493,327005,327362,337918,375830
2021-01-29,296618,325983,326277,336819,374612
2021-01-30,295981,325220,325381,335874,373632
2021-01-31,295526,324660,324737,335202,372960
2021-02-01,294959,324044,324149,334579,372323
2021-02-02,294259,323267,323442,333844,371637
2021-02-03,293587,322504,322714,333025,370818
2021-02-04,292866,321755,321979,332171,369992
2021-02-05,292124,320936,321153,331317,369117
2021-02-06,291550,320222,320341,330393,368207
2021-02-07,291284,319865,319949,329987,367766
2021-02-08,290766,319284,319452,329392,367227
2021-02-09,290115,318563,318808,328664,366527
2021-02-10,289429,317800,318010,327922,365855
2021-02-11,288848,317044,317261,327075,365022
2021-02-12,288085,316064,316260,326074,364021
2021-02-13,287203,314979,315098,324968,362796
2021-02-14,286839,314447,314489,324331,362061
2021-02-15,286188,313726,313789,323603,361347
2021-02-16,285250,312529,312634,322406,360234
2021-02-17,283752,310723,310779,320586,358421
2021-02-18,282289,309001,308903,318682,356496
2021-02-19,280756,307391,307293,316981,354767
2021-02-20,279279,305718,305417,315231,352975
2021-02-21,278621,305053,304745,314503,352261
2021-02-22,277879,304136,303919,313670,351400
2021-02-23,276402,302225,302106,312046,349790
2021-02-24,274365,299642,299607,309505,347417
2021-02-25,271999,296996,296765,306600,344589
2021-02-26,269899,294511,294035,303765,341866
2021-02-27,267743,292075,291480,301343,339199
2021-02-28,266882,291095,290024,300209,338170
2021-03-01,265748,289821,288890,299166,337323
2021-03-02,264649,288484,287686,297927,336301
2021-03-03,263291,286972,286307,296562,335139
2021-03-04,261247,284557,284095,294350,333116
2021-03-05,258615,281575,281134,291095,329994
2021-03-06,255969,278943,278355,288400,327201
2021-03-07,255094,278096,277368,287364,326172
2021-03-08,253876,276864,276136,285852,324856
2021-03-09,252567,275464,274960,284697,323869
2021-03-10,250887,273763,273217,283241,322504
2021-03-11,249032,271866,271131,281253,320880
2021-03-12,245973,268632,267617,277403,317198
2021-03-13,240331,262339,260106,269472,308952
2021-03-14,237916,259315,256347,265055,304325
2021-03-15,234115,254324,250845,259238,297899
2021-03-16,227710,246435,242270,249389,286566
