,8,9,10,11,12
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,7,0,0,0,0
2020-12-02,7,0,0,0,0
2020-12-03,7,0,0,0,0
2020-12-04,7,0,0,0,0
2020-12-05,7,0,0,0,0
2020-12-06,7,0,0,0,0
2020-12-07,7,0,0,0,0
2020-12-08,63,35,7,245,315
2020-12-09,182,70,28,1064,973
2020-12-10,294,126,56,2177,1806
2020-12-11,413,168,77,3227,2583
2020-12-12,511,210,91,3969,3157
2020-12-13,595,238,98,4620,3696
2020-12-14,700,287,133,5719,4543
2020-12-15,910,378,252,17136,14623
2020-12-16,1141,497,413,35595,31801
2020-12-17,1435,679,882,52003,47124
2020-12-18,1764,833,1330,63147,56896
2020-12-19,2079,1022,1883,76573,68649
2020-12-20,2429,1246,2233,88067,79149
2020-12-21,2849,1477,2674,95165,85260
2020-12-22,3255,1729,3052,107856,97286
2020-12-23,3773,2107,3451,116893,106113
2020-12-24,4032,2268,3682,118937,108290
2020-12-25,4032,2275,3682,118944,108290
2020-12-26,4046,2275,3682,118944,108297
2020-12-27,4102,2296,3696,119049,108374
2020-12-28,4214,2352,3731,119315,108584
2020-12-29,4571,2597,4039,123676,112756
2020-12-30,5558,3486,5964,134232,125118
2020-12-31,6503,4277,7896,141848,133868
2021-01-01,6713,4452,8386,143171,135548
2021-01-02,6909,4585,9051,144480,136773
2021-01-03,7049,4669,9128,145313,137543
2021-01-04,7343,4816,9226,146139,138243
2021-01-05,7896,5061,9506,147777,140070
2021-01-06,8785,5803,11613,152061,144116
2021-01-07,10290,7203,20433,171451,162288
2021-01-08,12033,9639,31514,194656,184240
2021-01-09,13580,12852,39452,214200,204365
2021-01-10,14301,13671,43309,223489,212653
2021-01-11,15274,14735,46305,228543,218386
2021-01-12,16646,16639,52521,242326,233317
2021-01-13,18382,19313,66871,263949,253624
2021-01-14,20433,23422,82271,286433,274323
2021-01-15,22911,28315,100933,314503,301112
2021-01-16,24962,32550,115780,346535,331310
2021-01-17,26194,34636,121667,360311,344036
2021-01-18,27622,37282,127813,368242,352681
2021-01-19,29610,44702,156352,392609,372526
2021-01-20,32018,56315,191639,419139,393078
2021-01-21,34909,70728,231217,441567,412580
2021-01-22,39130,96845,290948,471275,439383
2021-01-23,42518,131257,363125,495999,457842
2021-01-24,44485,143899,388087,502845,463491
2021-01-25,46389,156002,408037,508753,470134
2021-01-26,48741,173208,435708,516068,478016
2021-01-27,51548,192318,462308,521976,484491
2021-01-28,55370,225659,507507,529907,492149
2021-01-29,60032,274288,579299,538174,500143
2021-01-30,63763,338723,645351,544705,504952
2021-01-31,67592,379946,678944,547393,506807
2021-02-01,73472,416948,704025,550074,510069
2021-02-02,79597,468209,724864,552517,513828
2021-02-03,87808,542178,743764,555009,517783
2021-02-04,98217,621670,760431,557543,521731
2021-02-05,109690,697501,773892,559993,525427
2021-02-06,126056,801668,786541,561932,527555
2021-02-07,135478,854476,791882,562807,528577
2021-02-08,147420,898191,797314,564109,530747
2021-02-09,174958,951622,803656,565719,533288
2021-02-10,219618,992257,808836,567581,536529
2021-02-11,283969,1030267,814163,569429,539413
2021-02-12,357917,1061767,818790,571102,542304
2021-02-13,443933,1089487,822521,572243,543907
2021-02-14,481292,1097446,823739,572649,544502
2021-02-15,522151,1103858,825027,573293,545657
2021-02-16,576338,1109108,826399,573909,546672
2021-02-17,636335,1113581,827827,574574,547736
2021-02-18,683067,1117067,829010,575197,548751
2021-02-19,719327,1119622,829976,575722,549682
2021-02-20,750652,1121918,830774,576058,550088
2021-02-21,762629,1122604,831012,576177,550214
2021-02-22,779394,1123689,831425,576401,550571
2021-02-23,798518,1125299,832097,576870,551236
2021-02-24,823977,1127476,832986,577360,551950
2021-02-25,847665,1129828,834043,577899,552706
2021-02-26,870919,1132040,834981,578431,553406
2021-02-27,886984,1133510,835576,578725,553707
2021-02-28,895447,1134098,835772,578816,553805
2021-03-01,900767,1134665,836080,578991,554099
2021-03-02,906409,1135323,836472,579229,554519
2021-03-03,913038,1136254,836885,579544,555002
2021-03-04,922488,1137507,837515,579943,555499
2021-03-05,932162,1138963,838264,580328,556073
2021-03-06,940884,1140069,838754,580587,556346
2021-03-07,942984,1140321,838873,580629,556416
2021-03-08,946386,1140769,839153,580783,556605
2021-03-09,949592,1141273,839468,580986,556934
2021-03-10,952581,1141833,839790,581224,557235
2021-03-11,955353,1142316,840147,581434,557494
2021-03-12,959700,1143072,840553,581672,557837
2021-03-13,965174,1143863,840917,581889,558005
2021-03-14,967932,1144164,841050,581959,558075
