,1,2,3,4,5,6
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,7,0,0,0,0,7
2020-12-02,7,0,0,0,0,7
2020-12-03,7,0,0,0,0,7
2020-12-04,14,0,0,0,0,7
2020-12-05,14,0,0,0,0,7
2020-12-06,14,0,0,0,0,7
2020-12-07,14,0,0,0,0,7
2020-12-08,336,0,7,0,0,322
2020-12-09,1211,0,21,7,0,1071
2020-12-10,2380,7,49,7,7,1995
2020-12-11,3472,7,70,14,21,2884
2020-12-12,4305,14,91,14,21,3486
2020-12-13,5075,14,105,21,28,4004
2020-12-14,6230,21,147,21,35,4928
2020-12-15,17584,56,441,105,84,15029
2020-12-16,36470,98,952,238,154,31542
2020-12-17,53347,140,1470,364,231,46564
2020-12-18,64939,175,1925,455,280,56189
2020-12-19,79268,238,2611,581,357,67151
2020-12-20,91889,280,3031,651,413,76853
2020-12-21,99722,301,3346,707,455,82880
2020-12-22,114611,350,3738,784,504,93191
2020-12-23,125181,378,4025,826,574,101346
2020-12-24,127960,392,4193,847,581,103243
2020-12-25,127960,392,4193,847,581,103250
2020-12-26,127967,392,4193,847,581,103257
2020-12-27,128135,392,4200,847,588,103355
2020-12-28,128534,392,4214,847,588,103614
2020-12-29,133833,427,4410,875,623,107471
2020-12-30,147903,483,4795,966,686,119525
2020-12-31,158179,511,5138,1015,749,128793
2021-01-01,160209,518,5159,1022,756,130599
2021-01-02,162120,518,5222,1029,763,132132
2021-01-03,163128,518,5243,1036,763,133007
2021-01-04,164017,525,5278,1050,770,134113
2021-01-05,166439,546,5369,1071,784,136101
2021-01-06,173075,574,5607,1106,826,141183
2021-01-07,200256,651,6391,1239,973,162148
2021-01-08,232778,791,7658,1505,1239,188118
2021-01-09,260701,903,8904,1820,1400,210707
2021-01-10,272566,952,9464,1960,1470,221018
2021-01-11,281638,994,9786,2051,1512,227269
2021-01-12,302456,1057,10171,2149,1575,244041
2021-01-13,335874,1155,11165,2373,1715,269864
2021-01-14,370475,1316,12908,2730,1995,297458
2021-01-15,415107,1526,14469,3129,2219,331317
2021-01-16,460824,1680,15799,3472,2478,366884
2021-01-17,479640,1750,16317,3598,2653,382879
2021-01-18,494277,1813,16800,3752,2772,394226
2021-01-19,539749,1960,18291,4053,2996,428743
2021-01-20,594335,2198,20510,4578,3360,467215
