,F,M
2020-11-29,0,0
2020-11-30,7,0
2020-12-01,14,7
2020-12-02,14,7
2020-12-03,14,7
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,14,7
2020-12-07,14,7
2020-12-08,371,294
2020-12-09,1246,1078
2020-12-10,2352,2114
2020-12-11,3430,3052
2020-12-12,4256,3696
2020-12-13,4956,4298
2020-12-14,6069,5327
2020-12-15,17479,15827
2020-12-16,36918,32543
2020-12-17,54943,47187
2020-12-18,66920,57057
2020-12-19,81382,68831
2020-12-20,94059,79072
2020-12-21,102060,85372
2020-12-22,116193,97006
2020-12-23,126805,105532
2020-12-24,129675,107548
2020-12-25,129682,107555
2020-12-26,129689,107562
2020-12-27,129857,107667
2020-12-28,130263,107940
2020-12-29,135688,111965
2020-12-30,151375,122997
2020-12-31,163345,131061
2021-01-01,165676,132601
2021-01-02,167685,134120
2021-01-03,168826,134890
2021-01-04,170044,135723
2021-01-05,172844,137473
2021-01-06,179872,142513
2021-01-07,207844,163828
2021-01-08,242641,189462
2021-01-09,272965,211491
2021-01-10,286209,221228
2021-01-11,295680,227577
2021-01-12,318528,242928
2021-01-13,353591,268569
2021-01-14,390509,296380
2021-01-15,436912,330869
2021-01-16,485282,365876
2021-01-17,505960,380891
2021-01-18,521794,391853
2021-01-19,567735,428071
2021-01-20,621880,470323
2021-01-21,677705,513310
2021-01-22,760193,577395
2021-01-23,845250,645498
2021-01-24,873677,669144
2021-01-25,899234,690088
2021-01-26,933758,717990
2021-01-27,967239,745416
2021-01-28,1019914,790692
2021-01-29,1095612,856338
2021-01-30,1174033,923461
2021-01-31,1218161,962528
2021-02-01,1257347,997248
2021-02-02,1301685,1037337
2021-02-03,1358343,1088213
2021-02-04,1417178,1142421
2021-02-05,1473395,1193129
2021-02-06,1545866,1257893
2021-02-07,1582000,1291241
2021-02-08,1615425,1322363
2021-02-09,1662815,1366442
2021-02-10,1712627,1412194
2021-02-11,1771070,1466178
2021-02-12,1831151,1520736
2021-02-13,1894242,1577863
2021-02-14,1918777,1600865
2021-02-15,1944957,1625029
2021-02-16,1976828,1655619
2021-02-17,2011023,1689044
2021-02-18,2038162,1714930
2021-02-19,2059127,1735216
2021-02-20,2076963,1752541
2021-02-21,2083641,1759002
2021-02-22,2093028,1768459
2021-02-23,2104578,1779456
2021-02-24,2120006,1793743
2021-02-25,2134790,1807365
2021-02-26,2149168,1820616
2021-02-27,2158863,1829646
2021-02-28,2163665,1834280
2021-03-01,2167144,1837465
2021-03-02,2171022,1840937
2021-03-03,2175719,1845011
2021-03-04,2182201,1850758
2021-03-05,2188998,1856799
2021-03-06,2194675,1861979
2021-03-07,2195998,1863239
2021-03-08,2198329,1865374
2021-03-09,2200688,1867579
2021-03-10,2202984,1869686
2021-03-11,2205119,1871639
2021-03-12,2208248,1874586
2021-03-13,2211832,1878023
2021-03-14,2213533,1879661
2021-03-15,2215801,1881880
2021-03-16,2217943,1883854
2021-03-17,2219665,1885590
2021-03-18,2221695,1887473
2021-03-19,2223438,1889216
2021-03-20,2225454,1891288
2021-03-21,2226063,1891967
2021-03-22,2226959,1892842
2021-03-23,2227946,1893794
2021-03-24,2229017,1894837
2021-03-25,2230130,1895964
2021-03-26,2231278,1897063
2021-03-27,2232566,1898351
2021-03-28,2233126,1898918
2021-03-29,2233847,1899618
2021-03-30,2234652,1900395
2021-03-31,2235534,1901200
2021-04-01,2236206,1901774
2021-04-02,2236598,1902103
2021-04-03,2236920,1902383
2021-04-04,2237032,1902516
2021-04-05,2237109,1902607
2021-04-06,2237431,1902887
2021-04-07,2237956,1903328
2021-04-08,2238467,1903741
2021-04-09,2239027,1904224
2021-04-10,2239496,1904686
2021-04-11,2239713,1904875
2021-04-12,2239986,1905134
2021-04-13,2240329,1905414
2021-04-14,2240665,1905722
2021-04-15,2241015,1906016
2021-04-16,2241372,1906324
2021-04-17,2241687,1906562
2021-04-18,2241820,1906695
2021-04-19,2242009,1906870
2021-04-20,2242254,1907087
2021-04-21,2242499,1907332
2021-04-22,2242758,1907584
2021-04-23,2243045,1907829
2021-04-24,2243311,1908074
2021-04-25,2243458,1908221
2021-04-26,2243647,1908396
2021-04-27,2243871,1908592
2021-04-28,2244144,1908823
2021-04-29,2244417,1909110
2021-04-30,2244655,1909313
2021-05-01,2244823,1909481
2021-05-02,2244900,1909551
2021-05-03,2244956,1909607
2021-05-04,2245082,1909719
2021-05-05,2245229,1909894
2021-05-06,2245460,1910111
2021-05-07,2245663,1910279
2021-05-08,2245838,1910426
2021-05-09,2245915,1910496
2021-05-10,2246062,1910601
2021-05-11,2246230,1910734
2021-05-12,2246468,1910930
2021-05-13,2246706,1911126
2021-05-14,2246916,1911301
2021-05-15,2247126,1911462
2021-05-16,2247245,1911532
2021-05-17,2247350,1911644
2021-05-18,2247525,1911770
2021-05-19,2247777,1911994
2021-05-20,2248029,1912183
2021-05-21,2248211,1912337
2021-05-22,2248379,1912477
2021-05-23,2248456,1912547
2021-05-24,2248554,1912631
2021-05-25,2248694,1912771
2021-05-26,2248862,1912925
total,2353603,2013942
