,0,1,2,3,4,5,6,7,8,9
2021-02-06,22212491,33047,197260,1036532,1266881,2142462,3880905,1924594,2493141,2790935
2021-02-07,22198183,32725,192892,921207,1229746,2115050,3872330,1920912,2489039,2787540
2021-02-08,22180144,31661,183729,809592,1187074,2079168,3862124,1917027,2484839,2783263
2021-02-09,22158108,30303,173509,688793,1133545,2008209,3847641,1911252,2479722,2777908
2021-02-10,22132964,28490,162211,590275,1083607,1899884,3828167,1903314,2473912,2772126
2021-02-11,22105062,26670,151795,502971,1029385,1742384,3802519,1892282,2466688,2765749
2021-02-12,22070734,24738,141932,428372,977711,1559327,3764194,1876581,2457483,2757566
2021-02-13,22034201,23940,136045,364938,931756,1364328,3723370,1860180,2447564,2748732
2021-02-14,22013873,23800,133966,347585,917392,1284199,3701159,1850814,2441411,2743783
2021-02-15,21988736,22645,130116,330533,901866,1194417,3673887,1841812,2434712,2738078
2021-02-16,21954478,21658,126441,316407,879907,1073233,3603586,1823332,2422861,2728782
2021-02-17,21906717,20734,122668,303345,850073,944524,3475731,1793442,2404234,2714299
2021-02-18,21857472,19747,119105,291851,820806,835807,3348919,1766688,2385439,2699746
2021-02-19,21810978,18837,116270,283507,795333,759318,3247083,1744988,2368912,2686803
2021-02-20,21765436,18550,114555,276990,770651,692510,3142552,1724023,2352602,2673328
2021-02-21,21744639,18501,113967,275142,761257,668108,3112998,1716344,2346820,2667658
2021-02-22,21719180,18067,112273,271103,746585,634571,3071705,1705893,2338196,2660560
2021-02-23,21674338,17423,109788,265090,717486,594741,2966089,1682814,2321221,2646546
2021-02-24,21615503,16821,107184,257691,677579,544236,2813804,1640800,2297295,2627555
2021-02-25,21548170,16177,104447,250089,628663,493535,2660035,1587922,2271486,2606198
2021-02-26,21476812,15750,101976,243110,580580,447517,2502185,1525846,2244522,2585268
2021-02-27,21410634,15610,100618,238476,541583,415583,2375268,1470574,2221961,2566480
2021-02-28,21381073,15561,100170,236719,527569,400533,2338532,1434839,2213064,2557821
2021-03-01,21352905,15302,99008,234164,514136,388318,2306115,1394414,2204853,2549547
2021-03-02,21322749,14959,97461,231189,499219,375452,2265284,1344224,2194682,2540181
2021-03-03,21281428,14560,95669,227479,481642,360829,2203159,1281658,2180276,2528435
2021-03-04,21227297,14119,93499,222733,458115,342055,2105348,1201781,2159129,2510536
2021-03-05,21158627,13601,91231,217567,432635,321867,1983226,1115100,2130051,2488311
2021-03-06,21090090,13461,89915,213815,408618,304416,1865367,1025535,2097494,2466653
2021-03-07,21066318,13447,89565,212758,401429,299775,1836296,978467,2081884,2459611
2021-03-08,21040271,13209,88627,210357,392511,291249,1798895,919555,2062886,2450665
2021-03-09,21011102,12880,87290,207571,382697,283605,1759548,865634,2034382,2441159
2021-03-10,20975913,12586,85946,204890,373247,275968,1713894,811489,1991640,2429063
2021-03-11,20941039,12313,84602,202146,365141,268709,1673112,761502,1940547,2413866
2021-03-12,20885634,12040,83363,199381,354998,259007,1604190,701232,1866893,2382583
2021-03-13,20807192,11949,82530,196861,343000,247576,1505028,624435,1754347,2315313
2021-03-14,20773459,11928,82243,195860,338317,241836,1461908,586719,1691529,2285801
2021-03-15,20724389,11781,81361,193753,330946,233996,1406398,543137,1577247,2243976
2021-03-16,20665932,11529,80290,191478,323806,226919,1345505,504336,1450505,2171701
2021-03-17,20600440,11277,79345,189385,317016,220815,1291199,471030,1328138,2072497
2021-03-18,20523986,10969,78225,187054,310310,214711,1235080,439460,1208522,1916537
2021-03-19,20433497,10724,77161,184912,302673,208733,1175692,403669,1070902,1723113
2021-03-20,20305208,10612,76475,183029,294644,202468,1105027,364126,918302,1453095
2021-03-21,20245022,10591,76244,182294,291725,200326,1077412,348411,844655,1351854
2021-03-22,20186908,10465,75600,180796,287581,197260,1049279,334306,781487,1257865
2021-03-23,20120163,10227,74753,179018,282681,193732,1021902,321573,728112,1166949
2021-03-24,20037164,10031,73822,177093,277151,190484,995365,309351,680127,1080149
2021-03-25,19940844,9744,72793,175084,271397,186984,966602,297213,635635,992040
2021-03-26,19821466,9373,71953,173292,265279,183757,936460,285096,587272,900004
2021-03-27,19652724,9219,71253,171486,259063,180411,899843,271278,533218,785288
2021-03-28,19560009,9177,70966,170737,256256,178955,882924,265111,505092,731584
2021-03-29,19483639,8981,70343,169484,252840,176799,865711,259252,482748,687596
2021-03-30,19402621,8757,69580,168007,249172,174685,849653,253848,464086,649768
2021-03-31,19313462,8512,68817,166411,245098,172452,832951,248682,445130,612857
2021-04-01,19245660,8288,68138,165151,242242,171031,820694,245427,432012,598227
2021-04-02,19207454,8246,67872,164605,241122,170464,815038,243754,423087,590275
2021-04-03,19168324,8197,67620,164115,239715,169806,808073,241710,412972,579964
2021-04-04,19155290,8190,67536,163940,239218,169589,805196,240968,408919,576464
2021-04-05,19146267,8183,67452,163807,238840,169421,803313,240513,406805,574672
2021-04-06,19116013,8050,67116,163037,237307,168560,797475,238973,402353,568911
2021-04-07,19084373,7896,66535,162022,235382,167482,790552,237097,397915,562079
2021-04-08,19054035,7735,66003,160965,233716,166418,784385,235298,394093,556101
2021-04-09,19019476,7567,65387,159831,231735,165326,777861,233429,389452,548478
2021-04-10,18973521,7490,64981,158998,230153,164444,771918,231889,385329,540988
2021-04-11,18949910,7448,64827,158641,229432,164080,769377,231196,383754,537684
2021-04-12,18936127,7364,64484,157990,228480,163506,766780,230356,382102,534779
2021-04-13,18910409,7280,64106,157199,227325,162848,763749,229404,380268,531979
2021-04-14,18844889,7147,63777,156408,226212,162169,760249,228445,378525,529116
2021-04-15,18764207,7056,63385,155505,225029,161511,756350,227528,376712,526183
2021-04-16,18676980,6972,62986,154364,223832,160867,752178,226681,374955,523271
2021-04-17,18578357,6944,62755,153755,222894,160398,748223,225953,373387,520492
2021-04-18,18517170,6937,62650,153503,222446,160202,746193,225659,372673,519148
2021-04-19,18444587,6888,62447,153013,221802,159740,743575,225015,371490,517531
2021-04-20,18372676,6825,62153,152376,220941,159208,740558,224231,370307,515536
2021-04-21,18292379,6748,61838,151725,219982,158641,737100,223468,368914,513450
2021-04-22,18202520,6713,61572,151032,218925,157927,733558,222768,367514,511182
2021-04-23,18108419,6650,61306,150213,217798,157283,729659,222019,366107,508697
2021-04-24,17998428,6636,61145,149667,216923,156849,726054,221438,364791,506457
2021-04-25,17945025,6629,61075,149387,216524,156646,724332,221158,364196,505393
2021-04-26,17890411,6587,60865,148911,215838,156191,721903,220605,363076,503720
2021-04-27,17816421,6545,60613,148365,215012,155680,718774,219891,361837,502103
2021-04-28,17726702,6489,60333,147826,214074,155127,715337,219366,360696,500416
2021-04-29,17630144,6426,60060,147196,213017,154588,711634,218722,359422,498505
2021-04-30,17530345,6377,59801,146601,212065,153979,708085,218057,358225,496454
2021-05-01,17422048,6363,59717,146272,211407,153622,705005,217679,357287,494893
2021-05-02,17358922,6363,59668,146167,211127,153468,703416,217490,356832,494144
2021-05-03,17306772,6363,59633,146048,210938,153328,702303,217364,356538,493661
2021-05-04,17220574,6342,59493,145712,210336,152992,699783,216944,355810,492352
2021-05-05,17127040,6307,59297,145271,209468,152488,696556,216342,354648,490665
2021-05-06,17039127,6279,59101,144809,208558,151935,693161,215782,353598,489090
2021-05-07,16943682,6237,58912,144333,207697,151403,689577,215250,352632,487403
2021-05-08,16821539,6223,58793,144011,207018,151004,686147,214718,351645,485695
2021-05-09,16756047,6223,58744,143871,206675,150822,684481,214501,351141,484841
2021-05-10,16690016,6202,58618,143549,206094,150472,681912,214032,350322,483497
2021-05-11,16602901,6181,58401,143003,205121,149919,678216,213318,349062,481572
2021-05-12,16469278,6146,58184,142471,203707,149345,673057,212646,347683,479535
2021-05-13,16312422,6111,57974,141953,202356,148652,667415,211813,346115,477190
2021-05-14,16146004,6076,57778,141449,200872,148113,662158,211099,344785,474971
2021-05-15,15960455,6062,57673,141085,199577,147707,656796,210413,343427,472759
2021-05-16,15865500,6055,57603,140938,198968,147497,654332,210077,342825,471646
2021-05-17,15794009,6034,57477,140644,198233,147175,651987,209489,341768,470239
2021-05-18,15656606,5992,57288,140224,197022,146692,647752,208796,340550,468384
2021-05-19,15445059,5957,57064,139678,195587,146125,642082,207991,339157,465976
2021-05-20,15238916,5929,56854,139167,194075,145558,636384,207123,337806,463757
2021-05-21,15076782,5901,56665,138754,192899,145159,631897,206444,336553,461853
2021-05-22,14924049,5901,56588,138488,192017,144837,627928,205849,335475,459998
2021-05-23,14887383,5901,56567,138432,191814,144774,627067,205723,335244,459606
2021-05-24,14854077,5887,56504,138271,191548,144648,625947,205520,334915,459046
2021-05-25,14801990,5880,56434,138138,191219,144501,624540,205345,334495,458486
2021-05-26,14728203,5873,56357,137949,190750,144312,622797,205114,334026,457807
total,23702000,252637,2578870,4754792,1991549,2503298,4324663,2152038,2804333,3114629
