,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,7
2020-12-09,21
2020-12-10,56
2020-12-11,70
2020-12-12,77
2020-12-13,84
2020-12-14,112
2020-12-15,238
2020-12-16,476
2020-12-17,693
2020-12-18,903
2020-12-19,1043
2020-12-20,1183
2020-12-21,1309
2020-12-22,1477
2020-12-23,1939
2020-12-24,2450
2020-12-25,2450
2020-12-26,2450
2020-12-27,2457
2020-12-28,2457
2020-12-29,3332
2020-12-30,7882
2020-12-31,11319
2021-01-01,11830
2021-01-02,12068
2021-01-03,12159
2021-01-04,12320
2021-01-05,12901
2021-01-06,14126
2021-01-07,17857
2021-01-08,23023
2021-01-09,26509
2021-01-10,27412
2021-01-11,30639
2021-01-12,35644
2021-01-13,40292
2021-01-14,45752
2021-01-15,53074
2021-01-16,57869
2021-01-17,59703
2021-01-18,63406
2021-01-19,66941
2021-01-20,69951
2021-01-21,74424
2021-01-22,82250
2021-01-23,84427
2021-01-24,85211
2021-01-25,85876
2021-01-26,86723
2021-01-27,87423
2021-01-28,88200
2021-01-29,89124
2021-01-30,89544
2021-01-31,89698
2021-02-01,90181
2021-02-02,90671
2021-02-03,91357
2021-02-04,92099
2021-02-05,92918
2021-02-06,93310
2021-02-07,93457
2021-02-08,93884
2021-02-09,94479
2021-02-10,95375
2021-02-11,96292
2021-02-12,97265
2021-02-13,97671
2021-02-14,97748
2021-02-15,98238
2021-02-16,98665
2021-02-17,99106
2021-02-18,99589
2021-02-19,100058
2021-02-20,100191
2021-02-21,100212
2021-02-22,100324
2021-02-23,100590
2021-02-24,100891
2021-02-25,101192
2021-02-26,101444
2021-02-27,101535
2021-02-28,101577
2021-03-01,101717
2021-03-02,101906
2021-03-03,102088
2021-03-04,102305
2021-03-05,102564
2021-03-06,102620
2021-03-07,102627
2021-03-08,102746
2021-03-09,102893
2021-03-10,103019
2021-03-11,103138
2021-03-12,103313
2021-03-13,103348
2021-03-14,103355
2021-03-15,103418
2021-03-16,103530
2021-03-17,103642
2021-03-18,103775
2021-03-19,103901
2021-03-20,103943
2021-03-21,103950
2021-03-22,103999
2021-03-23,104090
2021-03-24,104181
2021-03-25,104293
2021-03-26,104433
2021-03-27,104496
2021-03-28,104524
2021-03-29,104601
2021-03-30,104671
2021-03-31,104790
2021-04-01,104874
2021-04-02,104888
2021-04-03,104916
2021-04-04,104923
2021-04-05,104923
2021-04-06,105007
2021-04-07,105070
2021-04-08,105133
2021-04-09,105217
2021-04-10,105266
2021-04-11,105301
2021-04-12,105343
2021-04-13,105399
2021-04-14,105469
2021-04-15,105511
2021-04-16,105560
2021-04-17,105567
2021-04-18,105574
2021-04-19,105602
2021-04-20,105637
2021-04-21,105672
2021-04-22,105693
2021-04-23,105714
2021-04-24,105721
2021-04-25,105728
2021-04-26,105742
2021-04-27,105763
2021-04-28,105791
2021-04-29,105833
2021-04-30,105840
2021-05-01,105854
2021-05-02,105854
2021-05-03,105854
2021-05-04,105861
2021-05-05,105868
2021-05-06,105882
2021-05-07,105903
2021-05-08,105903
2021-05-09,105910
2021-05-10,105917
2021-05-11,105931
2021-05-12,105945
2021-05-13,105966
2021-05-14,105987
2021-05-15,105987
2021-05-16,105994
2021-05-17,106001
2021-05-18,106015
2021-05-19,106022
total,107758
