,F,M
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,7,0
2020-12-09,7,7
2020-12-10,7,7
2020-12-11,7,7
2020-12-12,7,7
2020-12-13,7,7
2020-12-14,14,7
2020-12-15,14,7
2020-12-16,14,7
2020-12-17,14,7
2020-12-18,14,14
2020-12-19,14,14
2020-12-20,14,14
2020-12-21,21,21
2020-12-22,28,21
2020-12-23,28,21
2020-12-24,35,28
2020-12-25,35,28
2020-12-26,35,28
2020-12-27,35,28
2020-12-28,35,28
2020-12-29,42,35
2020-12-30,42,35
2020-12-31,49,35
2021-01-01,63,77
2021-01-02,70,84
2021-01-03,70,84
2021-01-04,77,98
2021-01-05,84,105
2021-01-06,98,126
2021-01-07,105,133
2021-01-08,119,133
2021-01-09,119,133
2021-01-10,119,140
2021-01-11,126,140
2021-01-12,140,154
2021-01-13,154,175
2021-01-14,175,196
2021-01-15,203,231
2021-01-16,210,231
2021-01-17,210,231
2021-01-18,224,252
2021-01-19,273,294
2021-01-20,336,350
2021-01-21,406,406
2021-01-22,476,476
2021-01-23,504,490
2021-01-24,504,497
2021-01-25,588,553
2021-01-26,714,658
2021-01-27,882,763
2021-01-28,1064,889
2021-01-29,1267,1057
2021-01-30,1302,1078
2021-01-31,1316,1085
2021-02-01,1624,1323
2021-02-02,1953,1582
2021-02-03,2366,1925
2021-02-04,2800,2310
2021-02-05,3290,2723
2021-02-06,3409,2807
2021-02-07,3437,2835
2021-02-08,4032,3332
2021-02-09,4613,3906
2021-02-10,5159,4361
2021-02-11,5579,4746
2021-02-12,6090,5334
2021-02-13,6209,5474
2021-02-14,6237,5509
2021-02-15,6832,6139
2021-02-16,7497,6902
2021-02-17,8246,7616
2021-02-18,8995,8393
2021-02-19,9646,9030
2021-02-20,9723,9100
2021-02-21,9751,9135
2021-02-22,10563,9891
2021-02-23,11522,10759
2021-02-24,12299,11452
2021-02-25,12964,12103
2021-02-26,13433,12614
2021-02-27,13503,12677
2021-02-28,13517,12691
2021-03-01,14224,13370
2021-03-02,14994,14147
2021-03-03,15778,14896
2021-03-04,16499,15673
2021-03-05,17171,16408
2021-03-06,17304,16520
2021-03-07,17346,16555
2021-03-08,18081,17255
2021-03-09,19019,18249
2021-03-10,19985,19215
2021-03-11,20881,20104
2021-03-12,21455,20692
2021-03-13,21539,20783
2021-03-14,21560,20797
2021-03-15,22295,21511
2021-03-16,22988,22204
2021-03-17,23639,22855
2021-03-18,24248,23457
2021-03-19,24815,23954
2021-03-20,24892,24052
2021-03-21,24920,24087
2021-03-22,25487,24703
2021-03-23,26299,25501
2021-03-24,26824,26061
2021-03-25,27237,26502
2021-03-26,27622,26908
2021-03-27,27678,26971
2021-03-28,27685,26985
2021-03-29,28021,27342
2021-03-30,28378,27685
2021-03-31,28672,27951
2021-04-01,28938,28210
2021-04-02,28966,28224
2021-04-03,28987,28245
2021-04-04,28987,28245
2021-04-05,28994,28252
2021-04-06,29225,28504
2021-04-07,29582,28952
2021-04-08,29792,29239
2021-04-09,29995,29477
2021-04-10,30016,29491
2021-04-11,30037,29512
2021-04-12,30205,29687
2021-04-13,30338,29869
2021-04-14,30478,30016
2021-04-15,30639,30219
2021-04-16,30772,30352
2021-04-17,30793,30380
2021-04-18,30807,30415
2021-04-19,30912,30534
2021-04-20,31038,30667
2021-04-21,31171,30807
2021-04-22,31332,30961
2021-04-23,31479,31080
2021-04-24,31486,31101
2021-04-25,31493,31108
2021-04-26,31605,31248
2021-04-27,31710,31353
2021-04-28,31885,31563
2021-04-29,31983,31668
2021-04-30,32074,31780
2021-05-01,32074,31794
2021-05-02,32074,31794
2021-05-03,32102,31829
2021-05-04,32193,31913
2021-05-05,32298,32032
2021-05-06,32382,32130
2021-05-07,32487,32270
2021-05-08,32501,32277
2021-05-09,32508,32277
2021-05-10,32669,32473
2021-05-11,32809,32627
2021-05-12,33012,32837
2021-05-13,33215,33089
2021-05-14,33306,33180
2021-05-15,33320,33194
2021-05-16,33320,33201
2021-05-17,33425,33313
2021-05-18,33537,33432
2021-05-19,33642,33516
2021-05-20,33719,33572
2021-05-21,33789,33635
2021-05-22,33803,33649
2021-05-23,33803,33649
2021-05-24,33908,33810
2021-05-25,33992,33901
2021-05-26,34062,34006
total,1304625,1319633
