,0,1,2,3,4,5
2020-11-28,19215,127246,159509,200571,207333,201005
2020-11-29,19215,127246,159509,200571,207333,201005
2020-11-30,19215,127246,159509,200571,207333,201005
2020-12-01,19215,127246,159509,200571,207333,201005
2020-12-02,19215,127246,159509,200571,207333,201005
2020-12-03,19215,127246,159509,200571,207333,201005
2020-12-04,19215,127246,159509,200571,207333,201005
2020-12-05,19215,127246,159509,200571,207333,201005
2020-12-06,19215,127246,159509,200571,207333,201005
2020-12-07,19215,127246,159509,200571,207333,201005
2020-12-08,19215,127225,159488,200550,207305,200984
2020-12-09,19208,127190,159446,200494,207256,200921
2020-12-10,19201,127155,159404,200445,207207,200858
2020-12-11,19194,127120,159376,200396,207151,200802
2020-12-12,19194,127099,159341,200354,207095,200760
2020-12-13,19187,127078,159306,200319,207060,200704
2020-12-14,19187,127057,159264,200277,206997,200655
2020-12-15,19180,127015,159201,200186,206913,200585
2020-12-16,19173,126938,159110,200088,206815,200501
2020-12-17,19152,126847,159005,199969,206668,200347
2020-12-18,19145,126791,158907,199850,206535,200214
2020-12-19,19131,126735,158823,199752,206388,200081
2020-12-20,19117,126658,158704,199612,206248,199920
2020-12-21,19096,126546,158564,199437,206045,199703
2020-12-22,19082,126462,158452,199297,205884,199514
2020-12-23,19061,126336,158305,199080,205653,199290
2020-12-24,19054,126280,158235,198968,205541,199157
2020-12-25,19054,126280,158235,198968,205541,199157
2020-12-26,19054,126280,158235,198968,205541,199157
2020-12-27,19047,126259,158221,198940,205492,199129
2020-12-28,19047,126238,158172,198884,205436,199066
2020-12-29,19033,126161,158081,198765,205282,198940
2020-12-30,19012,125944,157829,198457,204953,198597
2020-12-31,18984,125755,157619,198156,204638,198310
2021-01-01,18970,125713,157556,198086,204540,198240
2021-01-02,18956,125657,157493,198009,204470,198135
2021-01-03,18949,125615,157451,197946,204393,198037
2021-01-04,18928,125524,157346,197820,204267,197911
2021-01-05,18900,125377,157136,197554,204001,197645
2021-01-06,18865,125132,156842,197148,203609,197239
2021-01-07,18816,124768,156366,196609,203042,196644
2021-01-08,18760,124432,155883,195972,202440,196112
2021-01-09,18711,124138,155484,195433,201943,195559
2021-01-10,18690,123963,155288,195153,201649,195251
2021-01-11,18648,123711,154959,194719,201243,194838
2021-01-12,18592,123410,154532,194187,200725,194334
2021-01-13,18543,123018,154063,193613,200123,193732
2021-01-14,18501,122598,153517,192913,199458,192997
2021-01-15,18438,122192,152880,192108,198639,192262
2021-01-16,18375,121814,152334,191478,197953,191576
2021-01-17,18347,121569,152005,191016,197491,191086
2021-01-18,18305,121240,151606,190498,196987,190547
2021-01-19,18235,120897,151109,189896,196322,189910
2021-01-20,18172,120491,150598,189189,195657,189287
2021-01-21,18088,120057,150073,188510,194901,188615
2021-01-22,18018,119574,149380,187691,194054,187817
2021-01-23,17969,119203,148869,186991,193361,187152
2021-01-24,17927,118944,148505,186543,192948,186718
2021-01-25,17878,118671,148190,186102,192472,186298
2021-01-26,17822,118377,147742,185535,191954,185822
2021-01-27,17780,118104,147329,185038,191415,185332
2021-01-28,17738,117810,146923,184520,190855,184814
2021-01-29,17668,117432,146426,183848,190225,184233
2021-01-30,17626,117110,146062,183309,189735,183764
2021-01-31,17591,116893,145740,182924,189357,183414
2021-02-01,17556,116669,145432,182532,189035,183092
2021-02-02,17514,116389,145089,182175,188608,182651
2021-02-03,17479,116088,144690,181685,188125,182224
2021-02-04,17437,115759,144284,181181,187600,181720
2021-02-05,17388,115416,143836,180628,187054,181286
2021-02-06,17332,115080,143451,180131,186578,180831
2021-02-07,17311,114863,143171,179809,186263,180565
2021-02-08,17290,114660,142947,179480,185976,180327
2021-02-09,17248,114408,142632,179095,185535,179893
2021-02-10,17185,114016,142093,178472,184870,179298
2021-02-11,17073,113498,141295,177625,183897,178500
2021-02-12,16961,112742,140343,176414,182721,177506
2021-02-13,16835,112000,139405,175210,181391,176337
2021-02-14,16786,111734,138929,174496,180684,175784
2021-02-15,16702,111265,138320,173873,180040,175224
2021-02-16,16527,110313,136948,172095,178339,173579
2021-02-17,16212,108745,134995,169526,175826,171122
2021-02-18,15967,107422,133126,167300,173306,169204
2021-02-19,15785,106246,131607,165263,171185,167398
2021-02-20,15617,105238,130193,163198,169127,165179
2021-02-21,15526,104741,129465,162176,168203,164283
2021-02-22,15442,104181,128716,161140,167223,163282
2021-02-23,15267,103117,127274,159068,164976,161182
2021-02-24,14924,101465,124733,155022,160664,156632
2021-02-25,14497,99414,121618,150010,154938,150486
2021-02-26,13951,96677,117348,143976,148267,143654
2021-02-27,13384,94031,113862,139160,142905,137823
2021-02-28,12929,92477,111370,135716,138964,133735
2021-03-01,12530,90993,108864,132111,134841,129066
2021-03-02,12089,88984,105672,127134,129626,123536
2021-03-03,11459,86121,101360,121177,122710,116529
2021-03-04,10605,82166,95459,112896,113533,106771
2021-03-05,9709,77952,89481,104678,104832,97608
2021-03-06,8820,73325,83370,96278,95641,87647
2021-03-07,8456,70973,80031,91854,91154,82726
2021-03-08,7966,68257,75964,86569,85316,76972
2021-03-09,7490,65674,72415,81816,80115,71841
2021-03-10,7035,62972,68558,76797,74676,66773
2021-03-11,6601,60284,65016,71932,69447,61586
2021-03-12,6090,56210,60067,65709,62573,55363
2021-03-13,5446,51716,53676,57267,54089,47831
2021-03-14,5131,49175,50372,53067,49714,43792
2021-03-15,4746,46025,46536,48265,45276,39578
