,1,2,3,4,5
2020-11-28,220577,259224,293846,317303,337491
2020-11-29,220577,259224,293846,317303,337491
2020-11-30,220577,259224,293846,317303,337491
2020-12-01,220577,259224,293846,317296,337491
2020-12-02,220577,259224,293846,317296,337491
2020-12-03,220577,259224,293846,317296,337491
2020-12-04,220577,259224,293846,317296,337491
2020-12-05,220577,259224,293846,317296,337491
2020-12-06,220577,259224,293846,317296,337491
2020-12-07,220577,259224,293846,317296,337484
2020-12-08,220563,259210,293825,317282,337470
2020-12-09,220535,259182,293790,317254,337435
2020-12-10,220507,259154,293755,317212,337393
2020-12-11,220472,259112,293713,317163,337344
2020-12-12,220458,259084,293685,317135,337309
2020-12-13,220451,259077,293671,317121,337295
2020-12-14,220430,259042,293629,317079,337246
2020-12-15,220395,258979,293559,317009,337162
2020-12-16,220353,258902,293468,316897,337050
2020-12-17,220276,258818,293342,316778,336896
2020-12-18,220206,258734,293216,316638,336728
2020-12-19,220101,258643,293104,316505,336574
2020-12-20,220010,258531,292978,316323,336371
2020-12-21,219912,258391,292810,316148,336168
2020-12-22,219835,258279,292656,315973,335986
2020-12-23,219737,258167,292516,315805,335769
2020-12-24,219695,258118,292453,315735,335678
2020-12-25,219695,258118,292446,315728,335671
2020-12-26,219688,258104,292439,315721,335671
2020-12-27,219681,258090,292418,315707,335657
2020-12-28,219660,258062,292390,315665,335622
2020-12-29,219555,257950,292292,315518,335482
2020-12-30,219317,257733,292061,315273,335251
2020-12-31,219142,257551,291809,315042,335048
2021-01-01,219100,257495,291725,314965,334957
2021-01-02,219051,257418,291655,314867,334859
2021-01-03,219016,257376,291606,314790,334796
2021-01-04,218953,257292,291522,314671,334705
2021-01-05,218827,257131,291305,314454,334488
2021-01-06,218624,256858,290983,314174,334166
2021-01-07,218302,256459,290570,313663,333697
2021-01-08,217896,255955,290052,313068,333032
2021-01-09,217539,255591,289506,312515,332458
2021-01-10,217350,255388,289233,312221,332122
2021-01-11,217147,255143,288932,311927,331807
2021-01-12,216888,254807,288568,311500,331338
2021-01-13,216475,254338,288057,310954,330820
2021-01-14,215915,253771,287392,310310,330232
2021-01-15,215439,253225,286685,309519,329217
2021-01-16,215061,252763,286139,308987,328594
2021-01-17,214872,252511,285824,308637,328216
2021-01-18,214508,252140,285397,308161,327754
2021-01-19,214116,251650,284893,307594,327145
2021-01-20,213619,251055,284235,306943,326543
2021-01-21,212905,250264,282765,305914,325682
2021-01-22,211988,249207,281337,304647,324632
2021-01-23,211057,247982,279783,303303,323519
2021-01-24,210595,247499,278992,302428,322861
2021-01-25,210147,246820,278306,301805,322336
2021-01-26,209559,245917,277494,300972,321678
2021-01-27,208677,244860,276570,299929,320782
2021-01-28,207417,243341,275037,298200,319487
2021-01-29,205772,241199,272566,295848,317205
2021-01-30,204421,238938,269213,292537,314230
2021-01-31,203280,237188,266707,289296,310800
2021-02-01,202076,235487,264334,286335,307657
2021-02-02,200893,233352,261611,283129,304808
2021-02-03,199157,230272,258426,279944,302043
2021-02-04,195965,226072,254149,275716,298487
2021-02-05,192003,220892,248766,269696,292152
2021-02-06,187663,215600,242424,262206,283374
2021-02-07,185633,212758,238623,257901,278362
2021-02-08,182931,208565,234052,252245,272118
2021-02-09,176456,201313,225743,242732,261177
2021-02-10,167748,190897,213248,228886,243796
2021-02-11,154917,175728,195027,207270,219282
2021-02-12,139195,157766,173894,182147,190827
2021-02-13,123641,140581,151557,157220,161910
2021-02-14,118790,133749,142499,147077,150024
2021-02-15,112903,125909,132818,135548,136654
2021-02-16,103376,114121,119042,120127,120680
2021-02-17,94143,102368,104790,103950,103740
2021-02-18,86065,92022,92295,89677,87332
2021-02-19,79968,84980,84350,80612,77483
2021-02-20,74655,78631,76839,72569,69209
2021-02-21,72877,76594,74186,69692,66136
2021-02-22,70448,73486,70609,65940,62482
2021-02-23,67578,69664,66080,61390,57827
2021-02-24,63672,65345,60606,55825,52353
2021-02-25,59640,60732,54845,49679,46130
2021-02-26,56154,56686,50288,44758,40572
2021-02-27,53641,53690,46767,41405,37065
2021-02-28,52570,52402,45206,40005,35791
2021-03-01,51450,51016,43820,38598,34650
2021-03-02,50246,49539,42259,37198,33432
2021-03-03,48923,47789,40481,35700,32186
2021-03-04,47131,45591,38570,34006,30758
2021-03-05,45283,43512,36344,31850,28742
2021-03-06,43239,41643,34629,30268,27237
2021-03-07,42693,41132,34139,29722,26789
2021-03-08,41692,40082,33152,28742,26082
2021-03-09,40761,39193,32326,28021,25501
2021-03-10,39823,38220,31472,27258,24836
2021-03-11,38892,37275,30646,26600,24199
2021-03-12,37807,36295,29701,25557,23198
2021-03-13,36365,34986,28476,24528,22253
2021-03-14,35924,34300,27811,23905,21679
2021-03-15,35091,33355,27097,23226,21049
