,F,M
2020-11-28,728028,700420
2020-11-29,728028,700420
2020-11-30,728028,700420
2020-12-01,728028,700413
2020-12-02,728028,700413
2020-12-03,728028,700413
2020-12-04,728028,700413
2020-12-05,728028,700413
2020-12-06,728021,700413
2020-12-07,728021,700413
2020-12-08,727972,700371
2020-12-09,727874,700322
2020-12-10,727755,700273
2020-12-11,727622,700196
2020-12-12,727510,700161
2020-12-13,727475,700140
2020-12-14,727349,700084
2020-12-15,727125,699979
2020-12-16,726845,699832
2020-12-17,726467,699643
2020-12-18,726082,699447
2020-12-19,725711,699223
2020-12-20,725228,698985
2020-12-21,724696,698747
2020-12-22,724227,698516
2020-12-23,723723,698278
2020-12-24,723499,698180
2020-12-25,723492,698173
2020-12-26,723471,698159
2020-12-27,723422,698138
2020-12-28,723317,698096
2020-12-29,722897,697900
2020-12-30,722113,697522
2020-12-31,721469,697130
2021-01-01,721224,697032
2021-01-02,720958,696885
2021-01-03,720783,696808
2021-01-04,720482,696675
2021-01-05,719824,696395
2021-01-06,718830,695982
2021-01-07,717430,695261
2021-01-08,715659,694344
2021-01-09,714133,693483
2021-01-10,713314,693007
2021-01-11,712369,692587
2021-01-12,711123,691985
2021-01-13,709485,691159
2021-01-14,707588,690039
2021-01-15,705369,688716
2021-01-16,703682,687883
2021-01-17,702702,687365
2021-01-18,701302,686658
2021-01-19,699636,685762
2021-01-20,697725,684670
2021-01-21,694848,682689
2021-01-22,691495,680323
2021-01-23,688016,677635
2021-01-24,686140,676242
2021-01-25,684397,675031
2021-01-26,682283,673344
2021-01-27,679546,671279
2021-01-28,675584,667905
2021-01-29,669767,662823
2021-01-30,662648,656691
2021-01-31,656411,650867
2021-02-01,650559,645337
2021-02-02,644196,639597
2021-02-03,636867,632982
2021-02-04,626794,623609
2021-02-05,612955,610561
2021-02-06,596071,595196
2021-02-07,586985,586292
2021-02-08,575085,574833
2021-02-09,553826,553588
2021-02-10,522606,521976
2021-02-11,476168,476070
2021-02-12,421547,422282
2021-02-13,366184,368725
2021-02-14,344225,347921
2021-02-15,319788,324051
2021-02-16,286258,291088
2021-02-17,251741,257250
2021-02-18,220605,226779
2021-02-19,200669,206738
2021-02-20,182588,189329
2021-02-21,176463,183022
2021-02-22,168357,174615
2021-02-23,158102,164430
2021-02-24,145628,152187
2021-02-25,132013,139020
2021-02-26,120575,127883
2021-02-27,112469,120106
2021-02-28,109095,116886
2021-03-01,105840,113701
2021-03-02,102417,110264
2021-03-03,98518,106575
2021-03-04,93898,102165
2021-03-05,88578,97160
2021-03-06,84231,92785
2021-03-07,82992,91490
2021-03-08,80703,89054
2021-03-09,78736,87073
2021-03-10,76608,85008
2021-03-11,74585,83041
2021-03-12,72121,80437
2021-03-13,69195,77420
2021-03-14,67753,75873
2021-03-15,65870,73948
2021-03-16,64050,72037
2021-03-17,62405,70322
2021-03-18,60823,68691
2021-03-19,59178,66920
2021-03-20,57645,65268
2021-03-21,57085,64568
2021-03-22,56294,63651
2021-03-23,55321,62636
2021-03-24,54446,61691
2021-03-25,53417,60620
2021-03-26,52521,59640
2021-03-27,51625,58660
2021-03-28,51268,58247
2021-03-29,50680,57589
2021-03-30,50113,56952
2021-03-31,49469,56301
2021-04-01,49070,55881
2021-04-02,48944,55692
2021-04-03,48762,55482
2021-04-04,48706,55433
2021-04-05,48664,55384
2021-04-06,48405,55111
2021-04-07,48118,54817
2021-04-08,47810,54502
2021-04-09,47516,54180
2021-04-10,47278,53914
2021-04-11,47159,53816
2021-04-12,47005,53634
2021-04-13,46809,53417
2021-04-14,46613,53200
2021-04-15,46424,52969
2021-04-16,46235,52773
2021-04-17,46102,52633
2021-04-18,46053,52577
2021-04-19,45927,52465
2021-04-20,45773,52311
2021-04-21,45605,52136
2021-04-22,45374,51898
2021-04-23,45185,51723
2021-04-24,45059,51590
2021-04-25,45003,51534
2021-04-26,44870,51380
2021-04-27,44695,51226
2021-04-28,44541,51058
2021-04-29,44387,50890
2021-04-30,44191,50680
2021-05-01,44100,50561
2021-05-02,44051,50526
2021-05-03,44009,50491
2021-05-04,43890,50386
2021-05-05,43722,50225
2021-05-06,43568,50078
2021-05-07,43407,49910
2021-05-08,43281,49798
2021-05-09,43239,49749
2021-05-10,43127,49665
2021-05-11,42959,49462
2021-05-12,42798,49301
2021-05-13,42581,49112
2021-05-14,42392,48951
2021-05-15,42280,48825
2021-05-16,42217,48762
2021-05-17,42105,48657
2021-05-18,41965,48510
2021-05-19,41811,48356
2021-05-20,41622,48195
2021-05-21,41503,48062
2021-05-22,41412,47978
2021-05-23,41412,47971
2021-05-24,41412,47971
total,728035,700420
