,0,1,2,3,4,5,6,7,8,9
2021-01-19,339640,66808,712390,189441,43981,27160,89089,48461,73486,76860
2021-01-20,362495,69832,757197,235753,48419,29414,94878,51436,78022,81417
2021-01-21,385686,74277,795802,288834,54299,32095,101073,54593,82586,86394
2021-01-22,411607,82103,846412,373128,62678,35938,108766,58296,87710,92022
2021-01-23,432719,84301,888125,479115,71386,39200,114786,61292,91854,96404
2021-01-24,445361,85092,900074,516530,75607,41118,118279,63238,94388,99078
2021-01-25,460698,85736,912177,548415,79464,42980,122346,65212,97419,102263
2021-01-26,478303,86548,926814,593082,85330,45297,127267,67571,100758,105868
2021-01-27,494872,87241,938721,638638,91994,48048,131929,69811,103950,109396
2021-01-28,511833,87997,953827,716961,103929,51814,136934,72149,107254,112966
2021-01-29,529984,88914,969500,837109,117642,56420,142604,74963,110936,116739
2021-01-30,544579,89341,980630,967393,135198,60123,147217,77175,113925,119805
2021-01-31,555828,89495,985117,1042125,145397,63945,150388,78876,116067,122136
2021-02-01,566335,89936,990808,1104040,156107,69804,153538,80451,118076,124320
2021-02-02,577458,90391,996737,1175993,170359,75894,157269,82334,120379,126742
2021-02-03,589708,91070,1002799,1268631,191646,84049,161553,84469,122962,129262
2021-02-04,602910,91784,1008840,1364559,217266,94409,166845,86758,125664,132132
2021-02-05,615636,92568,1014524,1453592,243831,105833,171990,89124,128345,134918
2021-02-06,626794,92946,1018416,1570219,286174,122171,177289,91322,130851,137445
2021-02-07,633444,93100,1020257,1628298,305060,131579,180152,92757,132419,138971
2021-02-08,640493,93485,1023519,1677298,323589,143486,183253,94024,133840,140518
2021-02-09,649180,94045,1027341,1736903,347074,170961,187852,95851,135737,142408
2021-02-10,658959,94906,1031940,1782459,371490,215509,194425,98679,137949,144515
2021-02-11,670537,95795,1036161,1825523,398475,279762,204141,102662,140924,147126
2021-02-12,683886,96740,1040158,1861391,422051,353598,218253,107786,144466,150528
2021-02-13,698446,97139,1042685,1892716,443324,439551,233324,113267,147910,153895
2021-02-14,706489,97223,1043637,1901872,450387,476896,241577,116046,150094,155946
2021-02-15,715932,97692,1045121,1909467,456708,517706,250712,118923,152334,158109
2021-02-16,728980,98098,1046514,1915984,466634,571844,280868,126399,156653,161735
2021-02-17,747243,98525,1047984,1921773,479640,631785,337533,137641,163751,167377
2021-02-18,766234,98987,1049328,1926330,492086,678447,391720,147560,170611,172949
2021-02-19,783888,99456,1050483,1929746,503069,714651,433398,156317,176491,177639
2021-02-20,801682,99589,1051162,1932812,513842,745934,476252,165228,182119,182539
2021-02-21,810054,99617,1051393,1933729,518343,757904,489713,169372,184534,184758
2021-02-22,820148,99715,1051932,1935185,524391,774641,505659,173698,187565,187628
2021-02-23,837830,99981,1052891,1937425,536788,793737,550564,182665,193949,193130
2021-02-24,861077,100268,1053934,1940400,553392,819140,611604,199990,202034,200018
2021-02-25,886956,100555,1055082,1943725,573272,842793,675864,222292,211659,207732
2021-02-26,915103,100793,1056174,1946812,593222,865998,741818,249277,222299,215719
2021-02-27,940198,100884,1056734,1948856,608475,882028,792533,271978,230405,222278
2021-02-28,952490,100919,1056895,1949633,614411,890491,808367,287945,234052,225484
2021-03-01,963445,101052,1057280,1950473,619059,895797,820540,304563,237111,228256
2021-03-02,974589,101227,1057833,1951481,623868,901411,835240,325703,240940,231644
2021-03-03,992033,101395,1058533,1952783,631092,908005,863534,352947,247660,236537
2021-03-04,1012725,101605,1059317,1954617,640521,917413,903574,390495,256438,243446
2021-03-05,1036805,101850,1060150,1956752,649460,927038,947205,427399,267967,250635
2021-03-06,1062740,101906,1060654,1958334,658714,935753,995029,466550,280378,258706
2021-03-07,1071399,101920,1060759,1958705,661402,937846,1006404,486423,285229,260967
2021-03-08,1080324,102025,1061032,1959405,664377,941227,1019788,510223,291886,263305
2021-03-09,1090852,102158,1061508,1960196,667716,944405,1034915,531440,303037,266630
2021-03-10,1103844,102277,1061970,1961043,670929,947380,1052660,553210,318570,270585
2021-03-11,1115625,102368,1062383,1961855,673540,950145,1067598,574483,338051,275884
2021-03-12,1136975,102529,1062866,1962975,677614,954464,1095129,602861,368963,289387
2021-03-13,1167229,102557,1063237,1964130,682598,959924,1135190,638820,421085,320971
2021-03-14,1180914,102571,1063370,1964564,684712,962682,1152648,657580,449400,332199
2021-03-15,1198974,102627,1063643,1965187,687680,966217,1175377,677943,500675,346899
2021-03-16,1221563,102725,1063986,1965894,690256,969192,1200472,695562,559048,374045
2021-03-17,1248849,102837,1064273,1966573,692902,971572,1222739,710164,612906,416948
2021-03-18,1279194,102970,1064665,1967343,695366,974183,1246686,724941,665945,487207
2021-03-19,1315965,103082,1065015,1968071,697998,976486,1271795,740873,723758,561022
2021-03-20,1368255,103124,1065288,1968785,701218,979538,1304660,758072,790783,683067
2021-03-21,1394876,103131,1065393,1969079,702394,980420,1317645,765219,822780,727622
2021-03-22,1418494,103173,1065582,1969513,703871,981519,1330371,771288,849933,767557
2021-03-23,1447236,103257,1065820,1969996,705509,982660,1342467,776405,873677,807520
2021-03-24,1481291,103334,1066100,1970563,707483,983850,1354318,781634,893900,844431
2021-03-25,1523396,103446,1066422,1971165,709415,985054,1366239,786422,912345,881531
2021-03-26,1575581,103586,1066723,1971809,711634,986223,1379469,791434,932190,920318
2021-03-27,1656298,103649,1067010,1972544,714063,987707,1396829,797363,954436,969836
2021-03-28,1701035,103663,1067136,1972852,715211,988386,1405159,800142,967141,993454
2021-03-29,1734964,103740,1067346,1973258,716422,989114,1412509,802606,976619,1011409
2021-03-30,1772288,103810,1067577,1973727,717591,989926,1419341,804825,984599,1027033
2021-03-31,1811642,103915,1067829,1974259,719061,990731,1426516,806750,992152,1042881
2021-04-01,1841217,103992,1068046,1974679,720125,991256,1431647,807940,997255,1049664
2021-04-02,1859088,104006,1068193,1974987,720573,991501,1434468,808647,1001483,1053766
2021-04-03,1876056,104034,1068312,1975190,721035,991760,1437331,809522,1006131,1058442
2021-04-04,1884134,104041,1068354,1975281,721238,991872,1439011,809907,1008399,1060304
2021-04-05,1887858,104041,1068389,1975330,721399,991942,1439921,810124,1009393,1061116
2021-04-06,1900052,104118,1068480,1975533,721812,992180,1441846,810551,1010842,1062838
2021-04-07,1914766,104181,1068711,1975869,722477,992509,1444485,811300,1012522,1065232
2021-04-08,1927226,104237,1068886,1976226,723016,992852,1446711,812035,1013915,1067521
2021-04-09,1942514,104321,1069075,1976611,723695,993237,1449392,812812,1015840,1070741
2021-04-10,1962569,104377,1069229,1976968,724332,993608,1452038,813463,1017702,1074262
2021-04-11,1972964,104412,1069299,1977129,724591,993741,1453081,813743,1018339,1075739
2021-04-12,1978179,104454,1069397,1977332,724871,993930,1453991,813988,1018871,1076733
2021-04-13,1990212,104503,1069516,1977584,725179,994133,1455104,814254,1019452,1077720
2021-04-14,2015706,104566,1069642,1977843,725508,994336,1456259,814485,1020033,1078693
2021-04-15,2049817,104608,1069761,1978123,725844,994539,1457652,814730,1020593,1079708
2021-04-16,2085678,104650,1069880,1978431,726208,994728,1459157,814989,1021181,1080730
2021-04-17,2127426,104664,1069964,1978690,726530,994931,1460711,815283,1021818,1081892
2021-04-18,2155524,104664,1070013,1978802,726705,995022,1461572,815402,1022126,1082459
2021-04-19,2181914,104692,1070104,1978949,726887,995127,1462363,815570,1022448,1082970
2021-04-20,2207002,104720,1070209,1979131,727146,995267,1463287,815731,1022763,1083530
2021-04-21,2236990,104748,1070314,1979334,727440,995421,1464477,815927,1023134,1084230
2021-04-22,2270926,104769,1070412,1979565,727720,995582,1465702,816102,1023568,1084916
2021-04-23,2306976,104797,1070489,1979824,728021,995764,1467081,816312,1023981,1085714
2021-04-24,2354282,104804,1070545,1980083,728357,995939,1468537,816543,1024506,1086645
2021-04-25,2376773,104811,1070580,1980258,728525,996030,1469342,816683,1024772,1087100
2021-04-26,2396716,104825,1070657,1980419,728735,996149,1470049,816823,1025066,1087541
2021-04-27,2427257,104839,1070741,1980601,729008,996282,1471141,816977,1025444,1088087
2021-04-28,2460738,104867,1070818,1980804,729302,996471,1472254,817124,1025794,1088626
2021-04-29,2499126,104902,1070916,1981049,729652,996653,1473612,817292,1026158,1089200
2021-04-30,2537395,104916,1070993,1981245,729960,996807,1474802,817460,1026522,1089858
2021-05-01,2578317,104923,1071028,1981399,730212,996947,1475964,817593,1026837,1090418
2021-05-02,2603496,104930,1071049,1981455,730338,997010,1476678,817663,1027012,1090740
2021-05-03,2624258,104930,1071070,1981504,730408,997052,1477140,817712,1027124,1090936
2021-05-04,2657732,104937,1071112,1981609,730576,997136,1477952,817796,1027313,1091286
2021-05-05,2695035,104944,1071182,1981742,730807,997255,1478995,817936,1027593,1091748
2021-05-06,2729195,104951,1071259,1981896,731108,997451,1480290,818097,1027908,1092252
2021-05-07,2769249,104972,1071308,1982043,731388,997605,1481515,818279,1028230,1092826
2021-05-08,2818109,104979,1071357,1982155,731633,997766,1482894,818475,1028608,1093491
2021-05-09,2844331,104979,1071378,1982204,731766,997850,1483573,818566,1028797,1093848
2021-05-10,2869517,104986,1071420,1982281,731941,997962,1484322,818671,1029028,1094240
2021-05-11,2901017,105000,1071476,1982393,732249,998088,1485456,818811,1029336,1094758
2021-05-12,2955190,105007,1071553,1982561,732704,998270,1487374,819028,1029749,1095409
2021-05-13,3017581,105028,1071616,1982729,733187,998452,1489481,819273,1030232,1096130
2021-05-14,3082310,105042,1071672,1982869,733642,998627,1491483,819532,1030666,1096893
2021-05-15,3157140,105049,1071721,1983023,734125,998788,1493716,819784,1031163,1097747
2021-05-16,3195171,105049,1071756,1983100,734363,998872,1494766,819924,1031422,1098223
2021-05-17,3221407,105056,1071791,1983184,734594,998956,1495522,820085,1031632,1098594
2021-05-18,3273074,105070,1071840,1983296,734958,999089,1496985,820253,1031975,1099126
2021-05-19,3359846,105084,1071917,1983464,735462,999306,1499309,820519,1032458,1099917
2021-05-20,3440976,105091,1071994,1983632,735952,999488,1501458,820799,1032934,1100652
2021-05-21,3503227,105098,1072064,1983772,736386,999607,1503138,821016,1033305,1101275
2021-05-22,3562804,105105,1072106,1983898,736694,999747,1504769,821261,1033725,1102010
2021-05-23,3597538,105105,1072127,1983954,736869,999817,1505588,821380,1033935,1102388
2021-05-24,3629822,105105,1072155,1984024,737065,999894,1506484,821527,1034138,1102759
2021-05-25,3681048,105112,1072204,1984129,737359,1000006,1507765,821667,1034467,1103221
2021-05-26,3753526,105119,1072260,1984262,737786,1000139,1509389,821842,1034866,1103767
total,9459149,108451,1113000,2071244,833735,1074843,1790530,914893,1178968,1297807
