,2,3,4,5,6,7,8
2020-11-28,663579,920899,1264417,918540,1105916,1167292,271180
2020-11-29,663579,920899,1264417,918540,1105916,1167292,271180
2020-11-30,663579,920899,1264417,918540,1105916,1167292,271180
2020-12-01,663579,920892,1264396,918540,1105916,1167292,271180
2020-12-02,663579,920892,1264396,918540,1105916,1167285,271180
2020-12-03,663579,920892,1264396,918540,1105916,1167285,271180
2020-12-04,663579,920892,1264396,918540,1105916,1167285,271180
2020-12-05,663579,920892,1264396,918540,1105909,1167285,271180
2020-12-06,663579,920892,1264396,918540,1105909,1167285,271180
2020-12-07,663579,920892,1264396,918533,1105909,1167285,271180
2020-12-08,663530,920787,1264158,918351,1105692,1167131,271152
2020-12-09,663446,920605,1263794,918078,1105335,1166795,271117
2020-12-10,663320,920360,1263346,917756,1104964,1166438,271089
2020-12-11,663222,920122,1262835,917371,1104558,1166081,271054
2020-12-12,663131,919891,1262408,917063,1104215,1165780,271019
2020-12-13,663054,919786,1262198,916881,1104033,1165633,271012
2020-12-14,662970,919583,1261841,916594,1103697,1165388,270984
2020-12-15,662809,919219,1261134,916083,1103074,1164884,270935
2020-12-16,662641,918827,1260336,915481,1102374,1164275,270865
2020-12-17,662424,918351,1259440,914732,1101478,1163512,270760
2020-12-18,662214,917861,1258509,914004,1100603,1162714,270641
2020-12-19,662053,917448,1257767,913409,1099917,1162070,270550
2020-12-20,661864,916944,1256822,912632,1099028,1161188,270438
2020-12-21,661598,916244,1255576,911687,1097852,1160173,270305
2020-12-22,661304,915628,1254400,910805,1096753,1159193,270165
2020-12-23,660968,914921,1252993,909699,1095486,1158087,270025
2020-12-24,660814,914571,1252321,909167,1094926,1157576,269962
2020-12-25,660814,914557,1252314,909160,1094919,1157569,269955
2020-12-26,660793,914515,1252244,909118,1094877,1157527,269955
2020-12-27,660744,914403,1252055,908985,1094737,1157408,269941
2020-12-28,660674,914193,1251705,908768,1094513,1157184,269920
2020-12-29,660387,913584,1250711,907928,1093575,1156372,269822
2020-12-30,659876,912464,1248674,906262,1091580,1154370,269591
2020-12-31,659386,911372,1246847,904764,1089760,1152641,269402
2021-01-01,659225,911029,1246273,904302,1089263,1152172,269332
2021-01-02,659022,910623,1245608,903791,1088661,1151675,269255
2021-01-03,658896,910322,1245069,903427,1088241,1151311,269227
2021-01-04,658658,909769,1244096,902692,1087450,1150660,269171
2021-01-05,658224,908740,1242178,901320,1085833,1149365,269045
2021-01-06,657573,907228,1239735,899521,1083698,1147573,268877
2021-01-07,656670,905261,1236382,896945,1080541,1144759,268527
2021-01-08,655564,903042,1232651,893893,1076838,1141364,268030
2021-01-09,654612,901082,1229438,891345,1073709,1138487,267554
2021-01-10,653996,899780,1227436,889861,1071973,1137031,267358
2021-01-11,653072,897988,1224629,887649,1069453,1134756,267085
2021-01-12,652029,895832,1221283,884856,1066254,1131991,266686
2021-01-13,650776,893291,1217307,881776,1062516,1128596,266098
2021-01-14,649327,890561,1212953,878241,1058309,1124592,265356
2021-01-15,647633,887460,1207794,874223,1053402,1119832,264313
2021-01-16,646275,884905,1203776,871122,1049636,1116269,263641
2021-01-17,645484,883302,1201165,869190,1047263,1114113,263256
2021-01-18,644217,881097,1197735,866593,1044190,1111250,262752
2021-01-19,642642,878388,1193465,863331,1040172,1107505,261646
2021-01-20,640815,875189,1188292,859376,1035356,1102689,259735
2021-01-21,638708,871437,1182615,854896,1029651,1096991,256809
2021-01-22,636020,866978,1175573,849093,1022392,1089375,252665
2021-01-23,633241,862505,1168776,843612,1015560,1081948,247779
2021-01-24,631981,860503,1165367,840630,1011850,1078112,245343
2021-01-25,630469,857990,1161349,837508,1007895,1074101,243054
2021-01-26,628530,854868,1156449,833497,1002897,1068914,239792
2021-01-27,626304,851284,1150828,828954,997080,1062845,235620
2021-01-28,623175,846685,1143611,823018,989394,1054109,228942
2021-01-29,619402,840847,1134812,815584,979706,1042818,220129
2021-01-30,615713,835499,1125775,808157,970116,1031513,209986
2021-01-31,613354,831880,1119657,803348,963718,1023582,203609
2021-02-01,610806,828191,1113749,798532,957488,1015630,197393
2021-02-02,607831,823634,1106448,792449,949564,1005550,189476
2021-02-03,603624,817495,1096599,784147,938686,991459,177149
2021-02-04,598864,810509,1085357,774333,926023,975674,163492
2021-02-05,593607,802781,1072911,763917,911764,958762,149506
2021-02-06,586621,792946,1056671,749749,892241,936138,129542
2021-02-07,583597,788858,1049797,743981,883554,927010,121408
2021-02-08,579992,783846,1041775,736708,874419,916342,112266
2021-02-09,575435,777798,1031863,727440,862736,901719,100345
2021-02-10,570892,771631,1021615,718711,851032,885192,88844
2021-02-11,565572,764540,1009876,708750,837270,865550,76510
2021-02-12,559790,756525,996933,697732,820869,841190,65016
2021-02-13,554470,749441,985096,686735,804594,816053,54915
2021-02-14,552503,746193,979867,682108,797006,805098,51968
2021-02-15,549717,742203,973371,676550,788417,792631,49063
2021-02-16,544418,734825,959966,663572,768586,762650,45682
2021-02-17,535864,723086,937279,640920,733817,708855,42210
2021-02-18,526890,710479,914046,617981,698383,658868,39347
2021-02-19,519099,699195,893753,598101,669270,622069,37205
2021-02-20,511154,687589,872389,577563,640703,584766,35357
2021-02-21,508501,682899,864465,570815,632947,576184,34776
2021-02-22,504581,676753,854210,561491,621117,562744,33726
2021-02-23,494998,661612,829486,539399,591696,530418,32298
2021-02-24,481082,640472,794507,508144,548821,484316,30436
