,False,True
2020-11-28,5907979,403830
2020-11-29,5907979,403830
2020-11-30,5907979,403830
2020-12-01,5907951,403830
2020-12-02,5907944,403830
2020-12-03,5907944,403830
2020-12-04,5907937,403830
2020-12-05,5907937,403830
2020-12-06,5907937,403830
2020-12-07,5907930,403830
2020-12-08,5906957,403823
2020-12-09,5905361,403788
2020-12-10,5903513,403746
2020-12-11,5901518,403704
2020-12-12,5899810,403669
2020-12-13,5898928,403655
2020-12-14,5897430,403620
2020-12-15,5894560,403557
2020-12-16,5891291,403487
2020-12-17,5887280,403403
2020-12-18,5883220,403305
2020-12-19,5879972,403235
2020-12-20,5875772,403137
2020-12-21,5870410,403011
2020-12-22,5865321,402899
2020-12-23,5859399,402766
2020-12-24,5856641,402689
2020-12-25,5856599,402689
2020-12-26,5856333,402682
2020-12-27,5855598,402661
2020-12-28,5854317,402626
2020-12-29,5849914,402444
2020-12-30,5840751,402052
2020-12-31,5832463,401681
2021-01-01,5829992,401583
2021-01-02,5827143,401471
2021-01-03,5825071,401401
2021-01-04,5821193,401282
2021-01-05,5813633,401058
2021-01-06,5803441,400736
2021-01-07,5788923,400155
2021-01-08,5771955,399406
2021-01-09,5757507,398706
2021-01-10,5748981,398426
2021-01-11,5736724,397887
2021-01-12,5721667,397250
2021-01-13,5703978,396382
2021-01-14,5683993,395318
2021-01-15,5660760,393876
2021-01-16,5642630,392966
2021-01-17,5631262,392490
2021-01-18,5616191,391622
2021-01-19,5596528,390607
2021-01-20,5572105,389326
2021-01-21,5543286,387807
2021-01-22,5506298,385784
2021-01-23,5469114,384293
2021-01-24,5450263,383516
2021-01-25,5429648,382711
2021-01-26,5403314,381612
2021-01-27,5372542,380366
2021-01-28,5330150,378756
2021-01-29,5276299,376992
2021-01-30,5221209,375529
2021-01-31,5184473,374647
2021-02-01,5148234,373555
2021-02-02,5102846,372092
2021-02-03,5038873,370258
2021-02-04,4966150,368081
2021-02-05,4887729,365519
2021-02-06,4780993,362894
2021-02-07,4736326,361865
2021-02-08,4685023,360297
2021-02-09,4619279,358029
2021-02-10,4552219,355698
2021-02-11,4475289,352758
2021-02-12,4389028,349013
2021-02-13,4305504,345793
2021-02-14,4270364,344365
2021-02-15,4229729,342216
2021-02-16,4142250,337435
2021-02-17,3992653,329364
2021-02-18,3844827,321139
2021-02-19,3724231,314447
2021-02-20,3601339,308154
2021-02-21,3564295,306278
2021-02-22,3511732,302876
2021-02-23,3384892,295008
2021-02-24,3203655,284109
2021-02-25,3012779,272342
2021-02-26,2818116,261156
2021-02-27,2661120,252301
2021-02-28,2613107,249585
2021-03-01,2570078,246764
2021-03-02,2518096,243019
2021-03-03,2443980,237461
2021-03-04,2331112,229054
2021-03-05,2193814,218827
2021-03-06,2061318,209531
2021-03-07,2027298,207312
2021-03-08,1984318,203987
2021-03-09,1939133,200053
2021-03-10,1888404,195699
2021-03-11,1843681,191569
2021-03-12,1770965,185276
2021-03-13,1668051,177100
2021-03-14,1623356,174041
2021-03-15,1565389,169197
2021-03-16,1502837,163730
2021-03-17,1446543,159012
2021-03-18,1388723,154098
2021-03-19,1326563,149324
2021-03-20,1253007,144312
2021-03-21,1224300,142527
2021-03-22,1194410,140182
2021-03-23,1164800,137550
2021-03-24,1135344,134967
2021-03-25,1103802,132013
2021-03-26,1070300,129325
2021-03-27,1030386,126441
2021-03-28,1011906,125244
2021-03-29,992999,123543
2021-03-30,974988,121842
2021-03-31,955983,120092
2021-04-01,942130,118839
2021-04-02,935802,118377
2021-04-03,928039,117796
2021-04-04,924861,117607
2021-04-05,922726,117488
2021-04-06,916076,116760
2021-04-07,908187,115801
2021-04-08,901180,114982
2021-04-09,893522,114135
2021-04-10,886634,113505
2021-04-11,883645,113239
2021-04-12,880502,112833
2021-04-13,876792,112357
2021-04-14,872655,111881
2021-04-15,868112,111349
2021-04-16,863212,110887
2021-04-17,858739,110488
2021-04-18,856415,110334
2021-04-19,853496,109991
2021-04-20,850045,109578
2021-04-21,846062,109158
2021-04-22,841890,108724
2021-04-23,837347,108255
2021-04-24,833252,107884
2021-04-25,831292,107744
2021-04-26,828499,107415
2021-04-27,825027,106946
2021-04-28,821135,106463
2021-04-29,816858,106001
2021-04-30,812749,105623
2021-05-01,809305,105329
2021-05-02,807562,105210
2021-05-03,806358,105112
2021-05-04,803544,104804
2021-05-05,799848,104419
2021-05-06,795963,104013
2021-05-07,791924,103621
2021-05-08,788137,103334
2021-05-09,786275,103194
2021-05-10,783482,102851
2021-05-11,779303,102382
2021-05-12,773353,101780
2021-05-13,766983,101192
2021-05-14,760809,100667
2021-05-15,754635,100212
2021-05-16,751765,100037
2021-05-17,748979,99757
2021-05-18,744065,99295
2021-05-19,737632,98735
2021-05-20,733565,98336
2021-05-21,730415,98070
2021-05-22,727720,97874
2021-05-23,727657,97867
2021-05-24,727622,97867
total,5908014,403830
