,F,M
2020-11-28,1531901,1582721
2020-11-29,1531901,1582721
2020-11-30,1531894,1582714
2020-12-01,1531887,1582714
2020-12-02,1531880,1582714
2020-12-03,1531880,1582714
2020-12-04,1531880,1582714
2020-12-05,1531880,1582714
2020-12-06,1531880,1582707
2020-12-07,1531873,1582707
2020-12-08,1531544,1582560
2020-12-09,1530998,1582378
2020-12-10,1530396,1582161
2020-12-11,1529738,1581916
2020-12-12,1529143,1581734
2020-12-13,1528758,1581608
2020-12-14,1528128,1581398
2020-12-15,1527029,1580971
2020-12-16,1525664,1580516
2020-12-17,1523788,1580054
2020-12-18,1521975,1579522
2020-12-19,1520519,1579053
2020-12-20,1518559,1578451
2020-12-21,1516046,1577730
2020-12-22,1513729,1577023
2020-12-23,1511104,1576239
2020-12-24,1509879,1575819
2020-12-25,1509872,1575812
2020-12-26,1509760,1575756
2020-12-27,1509438,1575644
2020-12-28,1508822,1575448
2020-12-29,1506904,1574846
2020-12-30,1502823,1573768
2020-12-31,1499015,1572676
2021-01-01,1497867,1572333
2021-01-02,1496544,1571955
2021-01-03,1495508,1571675
2021-01-04,1493506,1571073
2021-01-05,1489551,1569960
2021-01-06,1484280,1568560
2021-01-07,1476986,1566719
2021-01-08,1469062,1564661
2021-01-09,1462363,1562918
2021-01-10,1457988,1561861
2021-01-11,1451870,1560181
2021-01-12,1444401,1558207
2021-01-13,1436043,1555967
2021-01-14,1427027,1553524
2021-01-15,1417038,1550703
2021-01-16,1409002,1548512
2021-01-17,1403479,1547021
2021-01-18,1396563,1545047
2021-01-19,1389073,1542772
2021-01-20,1380988,1540231
2021-01-21,1372280,1537648
2021-01-22,1362886,1534750
2021-01-23,1355634,1532307
2021-01-24,1351252,1530970
2021-01-25,1346065,1529087
2021-01-26,1340017,1526938
2021-01-27,1334025,1524677
2021-01-28,1327921,1522430
2021-01-29,1321306,1519973
2021-01-30,1315993,1517992
2021-01-31,1312220,1516431
2021-02-01,1308587,1514849
2021-02-02,1304324,1513078
2021-02-03,1299914,1511160
2021-02-04,1295203,1509116
2021-02-05,1290436,1506960
2021-02-06,1286005,1504930
2021-02-07,1283709,1503824
2021-02-08,1280846,1502410
2021-02-09,1277304,1500597
2021-02-10,1273475,1498651
2021-02-11,1269261,1496481
2021-02-12,1263906,1493653
2021-02-13,1258026,1490699
2021-02-14,1254743,1489040
2021-02-15,1250837,1487234
2021-02-16,1245069,1483720
2021-02-17,1236207,1478085
2021-02-18,1227317,1472429
2021-02-19,1219358,1467452
2021-02-20,1211231,1462090
2021-02-21,1207990,1459668
2021-02-22,1203846,1456721
2021-02-23,1195740,1450813
2021-02-24,1184638,1442917
2021-02-25,1172094,1434104
2021-02-26,1159669,1425599
2021-02-27,1148609,1417871
2021-02-28,1143548,1414266
2021-03-01,1138669,1410885
2021-03-02,1133188,1406993
2021-03-03,1126244,1402191
2021-03-04,1115968,1394575
2021-03-05,1103179,1385132
2021-03-06,1090901,1375752
2021-03-07,1086890,1372721
2021-03-08,1081836,1368829
2021-03-09,1076642,1364524
2021-03-10,1069985,1359071
2021-03-11,1061998,1351861
2021-03-12,1045961,1336615
2021-03-13,1012704,1302602
2021-03-14,998711,1287090
2021-03-15,978306,1265663
2021-03-16,943537,1228164
2021-03-17,896399,1176105
2021-03-18,823214,1093316
2021-03-19,732697,990416
2021-03-20,606739,846356
2021-03-21,561799,790048
2021-03-22,520940,736918
2021-03-23,480970,685972
2021-03-24,442995,637147
2021-03-25,403809,588238
2021-03-26,363713,536298
2021-03-27,313859,471429
2021-03-28,291424,440160
2021-03-29,272832,414764
2021-03-30,256550,393218
2021-03-31,240149,372701
2021-04-01,233919,364301
2021-04-02,230643,359625
2021-04-03,226373,353584
2021-04-04,224987,351477
2021-04-05,224224,350441
2021-04-06,221634,347270
2021-04-07,218708,343371
2021-04-08,216048,340053
2021-04-09,212779,335706
2021-04-10,209727,331261
2021-04-11,208306,329378
2021-04-12,207081,327698
2021-04-13,205870,326109
2021-04-14,204610,324506
2021-04-15,203364,322812
2021-04-16,202139,321125
2021-04-17,200956,319536
2021-04-18,200396,318745
2021-04-19,199731,317800
2021-04-20,198877,316652
2021-04-21,197967,315483
2021-04-22,197022,314160
2021-04-23,195972,312725
2021-04-24,195055,311409
2021-04-25,194628,310758
2021-04-26,193963,309764
2021-04-27,193326,308770
2021-04-28,192619,307804
2021-04-29,191828,306677
2021-04-30,190946,305508
2021-05-01,190302,304591
2021-05-02,189980,304157
2021-05-03,189791,303877
2021-05-04,189224,303121
2021-05-05,188496,302162
2021-05-06,187789,301308
2021-05-07,187026,300370
2021-05-08,186319,299369
2021-05-09,185990,298851
2021-05-10,185430,298074
2021-05-11,184597,296968
2021-05-12,183652,295883
2021-05-13,182637,294553
2021-05-14,181615,293363
2021-05-15,180628,292138
2021-05-16,180145,291501
2021-05-17,179536,290703
2021-05-18,178731,289646
2021-05-19,177674,288309
2021-05-20,176715,287049
2021-05-21,175889,285957
2021-05-22,175112,284886
2021-05-23,174951,284655
2021-05-24,174692,284361
2021-05-25,174454,284032
2021-05-26,174174,283640
total,1531901,1582721
