,F,M
2020-11-28,1413853,1269667
2020-11-29,1413853,1269667
2020-11-30,1413853,1269667
2020-12-01,1413846,1269660
2020-12-02,1413846,1269660
2020-12-03,1413839,1269660
2020-12-04,1413839,1269660
2020-12-05,1413839,1269660
2020-12-06,1413839,1269660
2020-12-07,1413832,1269653
2020-12-08,1413755,1269618
2020-12-09,1413699,1269590
2020-12-10,1413608,1269534
2020-12-11,1413510,1269471
2020-12-12,1413447,1269422
2020-12-13,1413426,1269401
2020-12-14,1413321,1269324
2020-12-15,1413048,1269177
2020-12-16,1412509,1268862
2020-12-17,1411963,1268561
2020-12-18,1411270,1268064
2020-12-19,1410297,1267399
2020-12-20,1409247,1266587
2020-12-21,1408253,1265852
2020-12-22,1407336,1265145
2020-12-23,1406300,1264305
2020-12-24,1406006,1264102
2020-12-25,1406006,1264102
2020-12-26,1405992,1264088
2020-12-27,1405950,1264067
2020-12-28,1405880,1264032
2020-12-29,1405250,1263535
2020-12-30,1403360,1262058
2020-12-31,1400665,1259811
2021-01-01,1399433,1258817
2021-01-02,1398026,1257515
2021-01-03,1397662,1257193
2021-01-04,1397417,1257032
2021-01-05,1396178,1256115
2021-01-06,1394176,1254414
2021-01-07,1385405,1246700
2021-01-08,1373631,1236753
2021-01-09,1363782,1228703
2021-01-10,1359519,1225336
2021-01-11,1355550,1221878
2021-01-12,1349152,1216544
2021-01-13,1334508,1203678
2021-01-14,1315888,1187718
2021-01-15,1295203,1170050
2021-01-16,1278382,1156162
2021-01-17,1270451,1148994
2021-01-18,1263556,1142960
2021-01-19,1236487,1119048
2021-01-20,1204301,1090593
2021-01-21,1157870,1049034
2021-01-22,1091258,989996
2021-01-23,1020537,929299
2021-01-24,992502,904225
2021-01-25,968590,882273
2021-01-26,940856,857479
2021-01-27,912317,832398
2021-01-28,861959,786149
2021-01-29,773577,705474
2021-01-30,686805,628642
2021-01-31,637602,584234
2021-02-01,592081,541919
2021-02-02,541716,494781
2021-02-03,482132,438550
2021-02-04,420784,381115
2021-02-05,358547,323183
2021-02-06,290605,261926
2021-02-07,260645,234745
2021-02-08,229320,205352
2021-02-09,198499,177212
2021-02-10,171227,152985
2021-02-11,148582,132678
2021-02-12,128303,115150
2021-02-13,110663,100793
2021-02-14,106253,97013
2021-02-15,101423,92806
2021-02-16,97538,89530
2021-02-17,93786,86401
2021-02-18,90251,83419
2021-02-19,87598,81368
2021-02-20,85610,79926
2021-02-21,85106,79492
2021-02-22,83839,78477
2021-02-23,81935,76874
2021-02-24,79772,75089
2021-02-25,77476,73255
2021-02-26,75446,71540
2021-02-27,73976,70406
2021-02-28,73451,69972
2021-03-01,72632,69293
2021-03-02,71722,68537
2021-03-03,70546,67592
2021-03-04,69125,66409
2021-03-05,67585,65170
2021-03-06,66388,64204
2021-03-07,65975,63959
2021-03-08,65261,63364
2021-03-09,64400,62636
2021-03-10,63532,61957
2021-03-11,62699,61292
2021-03-12,61901,60620
2021-03-13,61131,60032
2021-03-14,60844,59745
2021-03-15,60165,59185
2021-03-16,59451,58583
2021-03-17,58786,58058
2021-03-18,58030,57449
2021-03-19,57358,56861
2021-03-20,56728,56357
2021-03-21,56497,56140
2021-03-22,56056,55720
2021-03-23,55447,55244
2021-03-24,54880,54733
2021-03-25,54222,54166
2021-03-26,53655,53669
2021-03-27,53102,53193
2021-03-28,52843,53011
2021-03-29,52437,52640
2021-03-30,51975,52234
2021-03-31,51471,51793
2021-04-01,51107,51485
2021-04-02,50981,51387
2021-04-03,50813,51254
2021-04-04,50778,51212
2021-04-05,50743,51163
2021-04-06,50463,50939
2021-04-07,50183,50652
2021-04-08,49847,50337
2021-04-09,49490,50022
2021-04-10,49238,49798
2021-04-11,49126,49721
2021-04-12,48916,49539
2021-04-13,48664,49301
2021-04-14,48398,49070
2021-04-15,48132,48783
2021-04-16,47726,48412
2021-04-17,47551,48251
2021-04-18,47474,48188
2021-04-19,47320,48041
2021-04-20,47103,47852
2021-04-21,46914,47677
2021-04-22,46697,47481
2021-04-23,46410,47250
2021-04-24,46249,47131
2021-04-25,46186,47075
2021-04-26,46032,46956
2021-04-27,45885,46788
2021-04-28,45717,46648
2021-04-29,45535,46473
2021-04-30,45353,46284
2021-05-01,45269,46200
2021-05-02,45241,46179
2021-05-03,45206,46144
2021-05-04,45101,46046
2021-05-05,44954,45927
2021-05-06,44835,45801
2021-05-07,44674,45668
2021-05-08,44569,45570
2021-05-09,44527,45528
2021-05-10,44415,45437
2021-05-11,44191,45290
2021-05-12,44037,45136
2021-05-13,43876,45003
2021-05-14,43680,44877
2021-05-15,43561,44779
2021-05-16,43519,44744
2021-05-17,43421,44667
2021-05-18,43281,44548
2021-05-19,43106,44401
2021-05-20,42924,44247
2021-05-21,42784,44142
2021-05-22,42714,44072
2021-05-23,42714,44072
2021-05-24,42707,44058
total,1413867,1269674
