,False,True
2020-11-28,49,0
2020-11-29,56,0
2020-11-30,63,0
2020-12-01,91,0
2020-12-02,91,0
2020-12-03,91,0
2020-12-04,91,0
2020-12-05,91,0
2020-12-06,91,0
2020-12-07,105,0
2020-12-08,1127,0
2020-12-09,3220,0
2020-12-10,5677,0
2020-12-11,8015,0
2020-12-12,9583,0
2020-12-13,10899,0
2020-12-14,13335,0
2020-12-15,35518,0
2020-12-16,72009,14
2020-12-17,105007,21
2020-12-18,126959,28
2020-12-19,152978,35
2020-12-20,175861,42
2020-12-21,190372,49
2020-12-22,216293,56
2020-12-23,235669,70
2020-12-24,240702,77
2020-12-25,240716,77
2020-12-26,240730,77
2020-12-27,241017,77
2020-12-28,241703,77
2020-12-29,251237,98
2020-12-30,277998,203
2020-12-31,298081,273
2021-01-01,302092,301
2021-01-02,305669,315
2021-01-03,307594,315
2021-01-04,309995,322
2021-01-05,315063,336
2021-01-06,327537,371
2021-01-07,377237,441
2021-01-08,438025,588
2021-01-09,490455,672
2021-01-10,513443,693
2021-01-11,529949,756
2021-01-12,568736,861
2021-01-13,630168,1015
2021-01-14,695555,1211
2021-01-15,776951,1484
2021-01-16,860342,1631
2021-01-17,896112,1687
2021-01-18,924042,1813
2021-01-19,1007314,1967
2021-01-20,1104705,2170
2021-01-21,1204315,2415
2021-01-22,1351224,2856
2021-01-23,1504272,3066
2021-01-24,1556345,3136
2021-01-25,1604127,3220
2021-01-26,1668093,3367
2021-01-27,1730379,3514
2021-01-28,1829450,3668
2021-01-29,1971816,3885
2021-01-30,2117465,4046
2021-01-31,2200688,4123
2021-02-01,2276344,4221
2021-02-02,2362703,4368
2021-02-03,2471861,4578
2021-02-04,2586654,4774
2021-02-05,2695651,4998
2021-02-06,2833313,5208
2021-02-07,2902837,5320
2021-02-08,2970359,5502
2021-02-09,3065524,5698
2021-02-10,3163755,5992
2021-02-11,3278499,6300
2021-02-12,3394867,6678
2021-02-13,3515022,6972
2021-02-14,3562524,7042
2021-02-15,3614037,7154
2021-02-16,3677541,7294
2021-02-17,3746008,7462
2021-02-18,3799880,7651
2021-02-19,3841614,7791
2021-02-20,3876719,7889
2021-02-21,3889851,7910
2021-02-22,3909325,7959
2021-02-23,3932530,8029
2021-02-24,3963064,8169
2021-02-25,3991841,8316
2021-02-26,4019764,8449
2021-02-27,4038391,8533
2021-02-28,4047827,8561
2021-03-01,4055226,8589
2021-03-02,4063353,8659
2021-03-03,4072880,8757
2021-03-04,4085823,8862
2021-03-05,4099137,8974
2021-03-06,4109952,9030
2021-03-07,4112563,9044
2021-03-08,4117918,9072
2021-03-09,4123504,9128
2021-03-10,4128719,9177
2021-03-11,4133864,9212
2021-03-12,4140437,9261
2021-03-13,4147444,9310
2021-03-14,4150748,9324
2021-03-15,4156075,9359
2021-03-16,4160877,9394
2021-03-17,4164986,9436
2021-03-18,4169382,9464
2021-03-19,4173323,9506
2021-03-20,4177446,9534
2021-03-21,4178720,9541
2021-03-22,4181023,9562
2021-03-23,4183641,9583
2021-03-24,4186392,9597
2021-03-25,4189066,9611
2021-03-26,4191607,9632
2021-03-27,4194197,9653
2021-03-28,4195324,9653
2021-03-29,4197018,9674
2021-03-30,4198908,9688
2021-03-31,4200889,9702
2021-04-01,4202408,9716
2021-04-02,4203178,9723
2021-04-03,4203787,9723
2021-04-04,4204039,9730
2021-04-05,4204207,9730
2021-04-06,4204984,9737
2021-04-07,4206237,9737
2021-04-08,4207336,9751
2021-04-09,4208582,9758
2021-04-10,4209527,9758
2021-04-11,4209933,9765
2021-04-12,4210605,9765
2021-04-13,4211375,9779
2021-04-14,4212159,9786
2021-04-15,4212957,9793
2021-04-16,4213762,9800
2021-04-17,4214315,9800
2021-04-18,4214574,9807
2021-04-19,4215113,9807
2021-04-20,4215736,9814
2021-04-21,4216401,9828
2021-04-22,4217038,9835
2021-04-23,4217745,9835
2021-04-24,4218256,9842
2021-04-25,4218557,9842
2021-04-26,4219033,9842
2021-04-27,4219565,9842
2021-04-28,4220146,9856
2021-04-29,4220783,9863
2021-04-30,4221294,9870
2021-05-01,4221658,9870
2021-05-02,4221805,9870
2021-05-03,4221931,9870
2021-05-04,4222246,9870
2021-05-05,4222680,9870
2021-05-06,4223247,9870
2021-05-07,4223716,9870
2021-05-08,4224052,9877
2021-05-09,4224213,9877
2021-05-10,4224556,9884
2021-05-11,4224983,9884
2021-05-12,4225571,9884
2021-05-13,4226187,9891
2021-05-14,4226635,9898
2021-05-15,4226999,9898
2021-05-16,4227188,9898
2021-05-17,4227454,9898
2021-05-18,4227895,9905
2021-05-19,4228448,9905
total,4357458,10178
