,False
2020-11-28,4754750
2020-11-29,4754750
2020-11-30,4754743
2020-12-01,4754729
2020-12-02,4754722
2020-12-03,4754715
2020-12-04,4754715
2020-12-05,4754715
2020-12-06,4754715
2020-12-07,4754708
2020-12-08,4754554
2020-12-09,4754400
2020-12-10,4754148
2020-12-11,4753917
2020-12-12,4753742
2020-12-13,4753665
2020-12-14,4753392
2020-12-15,4752748
2020-12-16,4751614
2020-12-17,4750130
2020-12-18,4748331
2020-12-19,4745944
2020-12-20,4743515
2020-12-21,4741107
2020-12-22,4738839
2020-12-23,4736249
2020-12-24,4735430
2020-12-25,4735423
2020-12-26,4735388
2020-12-27,4735304
2020-12-28,4735108
2020-12-29,4733540
2020-12-30,4728213
2020-12-31,4721241
2021-01-01,4718336
2021-01-02,4714871
2021-01-03,4714038
2021-01-04,4713401
2021-01-05,4710734
2021-01-06,4704294
2021-01-07,4678114
2021-01-08,4643674
2021-01-09,4615240
2021-01-10,4603067
2021-01-11,4592000
2021-01-12,4572806
2021-01-13,4528818
2021-01-14,4475366
2021-01-15,4414431
2021-01-16,4365445
2021-01-17,4342681
2021-01-18,4321205
2021-01-19,4234307
2021-01-20,4126682
2021-01-21,3985016
2021-01-22,3774512
2021-01-23,3536981
2021-01-24,3446380
2021-01-25,3367882
2021-01-26,3269749
2021-01-27,3169607
2021-01-28,2993788
2021-01-29,2703701
2021-01-30,2409589
2021-01-31,2241155
2021-02-01,2090165
2021-02-02,1919260
2021-02-03,1709561
2021-02-04,1493527
2021-02-05,1282820
2021-02-06,1036532
2021-02-07,921207
2021-02-08,809592
2021-02-09,688793
2021-02-10,590275
2021-02-11,502971
2021-02-12,428372
2021-02-13,364938
2021-02-14,347585
2021-02-15,330533
2021-02-16,316407
2021-02-17,303345
2021-02-18,291851
2021-02-19,283507
2021-02-20,276990
2021-02-21,275142
2021-02-22,271103
2021-02-23,265090
2021-02-24,257691
2021-02-25,250089
2021-02-26,243110
2021-02-27,238476
2021-02-28,236719
2021-03-01,234164
2021-03-02,231189
2021-03-03,227479
2021-03-04,222733
2021-03-05,217567
2021-03-06,213815
2021-03-07,212758
2021-03-08,210357
2021-03-09,207571
2021-03-10,204890
2021-03-11,202146
2021-03-12,199381
2021-03-13,196861
2021-03-14,195860
2021-03-15,193753
2021-03-16,191478
2021-03-17,189385
2021-03-18,187054
2021-03-19,184912
2021-03-20,183029
2021-03-21,182294
2021-03-22,180796
2021-03-23,179018
2021-03-24,177093
2021-03-25,175084
2021-03-26,173292
2021-03-27,171486
2021-03-28,170737
2021-03-29,169484
2021-03-30,168007
2021-03-31,166411
2021-04-01,165151
2021-04-02,164605
2021-04-03,164115
2021-04-04,163940
2021-04-05,163807
2021-04-06,163037
2021-04-07,162022
2021-04-08,160965
2021-04-09,159831
2021-04-10,158998
2021-04-11,158641
2021-04-12,157990
2021-04-13,157199
2021-04-14,156408
2021-04-15,155505
2021-04-16,154364
2021-04-17,153755
2021-04-18,153503
2021-04-19,153013
2021-04-20,152376
2021-04-21,151725
2021-04-22,151032
2021-04-23,150213
2021-04-24,149667
2021-04-25,149387
2021-04-26,148911
2021-04-27,148365
2021-04-28,147826
2021-04-29,147196
2021-04-30,146601
2021-05-01,146272
2021-05-02,146167
2021-05-03,146048
2021-05-04,145712
2021-05-05,145271
2021-05-06,144809
2021-05-07,144333
2021-05-08,144011
2021-05-09,143871
2021-05-10,143549
2021-05-11,143003
2021-05-12,142471
2021-05-13,141953
2021-05-14,141449
2021-05-15,141085
2021-05-16,140938
2021-05-17,140644
2021-05-18,140224
2021-05-19,139678
2021-05-20,139167
2021-05-21,138754
2021-05-22,138488
2021-05-23,138432
2021-05-24,138271
2021-05-25,138138
2021-05-26,137949
total,4754792
