,F,M
2020-11-28,2499658,2255085
2020-11-29,2499658,2255085
2020-11-30,2499651,2255085
2020-12-01,2499644,2255078
2020-12-02,2499644,2255078
2020-12-03,2499637,2255078
2020-12-04,2499637,2255078
2020-12-05,2499637,2255078
2020-12-06,2499637,2255078
2020-12-07,2499630,2255064
2020-12-08,2499525,2255022
2020-12-09,2499427,2254966
2020-12-10,2499259,2254882
2020-12-11,2499112,2254791
2020-12-12,2499007,2254728
2020-12-13,2498958,2254693
2020-12-14,2498790,2254595
2020-12-15,2498363,2254385
2020-12-16,2497642,2253965
2020-12-17,2496732,2253384
2020-12-18,2495696,2252628
2020-12-19,2494303,2251634
2020-12-20,2492910,2250598
2020-12-21,2491510,2249583
2020-12-22,2490236,2248603
2020-12-23,2488836,2247413
2020-12-24,2488353,2247063
2020-12-25,2488353,2247063
2020-12-26,2488339,2247049
2020-12-27,2488276,2247021
2020-12-28,2488143,2246958
2020-12-29,2487247,2246293
2020-12-30,2484279,2243934
2020-12-31,2480415,2240812
2021-01-01,2478798,2239538
2021-01-02,2476992,2237879
2021-01-03,2476537,2237487
2021-01-04,2476152,2237242
2021-01-05,2474605,2236122
2021-01-06,2471126,2233161
2021-01-07,2457224,2220883
2021-01-08,2438646,2205021
2021-01-09,2423155,2192071
2021-01-10,2416372,2186681
2021-01-11,2410443,2181557
2021-01-12,2399985,2172814
2021-01-13,2376535,2152269
2021-01-14,2347912,2127447
2021-01-15,2315138,2099286
2021-01-16,2288370,2077075
2021-01-17,2276232,2066435
2021-01-18,2264738,2056453
2021-01-19,2218650,2015650
2021-01-20,2161334,1965341
2021-01-21,2086175,1898834
2021-01-22,1974371,1800134
2021-01-23,1846887,1690080
2021-01-24,1799098,1647282
2021-01-25,1758218,1609657
2021-01-26,1706348,1563394
2021-01-27,1653127,1516466
2021-01-28,1561413,1432368
2021-01-29,1409702,1293992
2021-01-30,1253595,1155987
2021-01-31,1165157,1075991
2021-02-01,1086827,1003324
2021-02-02,998753,920493
2021-02-03,890484,819070
2021-02-04,779485,714035
2021-02-05,670474,612339
2021-02-06,541135,495383
2021-02-07,481068,440139
2021-02-08,423745,385833
2021-02-09,361228,327551
2021-02-10,309596,280665
2021-02-11,263781,239176
2021-02-12,224077,204295
2021-02-13,189637,175301
2021-02-14,180488,167090
2021-02-15,171430,159103
2021-02-16,163891,152516
2021-02-17,156800,146531
2021-02-18,150556,141281
2021-02-19,145943,137550
2021-02-20,142268,134715
2021-02-21,141267,133868
2021-02-22,139013,132083
2021-02-23,135723,129360
2021-02-24,131705,125986
2021-02-25,127526,122549
2021-02-26,123732,119371
2021-02-27,121149,117320
2021-02-28,120190,116522
2021-03-01,118783,115374
2021-03-02,117180,113995
2021-03-03,115115,112364
2021-03-04,112525,110201
2021-03-05,109669,107884
2021-03-06,107576,106225
2021-03-07,106960,105798
2021-03-08,105651,104692
2021-03-09,104160,103397
2021-03-10,102669,102221
2021-03-11,101178,100968
2021-03-12,99694,99680
2021-03-13,98287,98567
2021-03-14,97762,98091
2021-03-15,96642,97104
2021-03-16,95403,96068
2021-03-17,94276,95095
2021-03-18,93016,94038
2021-03-19,91882,93023
2021-03-20,90846,92176
2021-03-21,90468,91819
2021-03-22,89691,91091
2021-03-23,88718,90286
2021-03-24,87724,89362
2021-03-25,86660,88417
2021-03-26,85708,87577
2021-03-27,84749,86737
2021-03-28,84329,86401
2021-03-29,83678,85792
2021-03-30,82908,85085
2021-03-31,82061,84343
2021-04-01,81403,83741
2021-04-02,81102,83503
2021-04-03,80829,83272
2021-04-04,80752,83181
2021-04-05,80696,83104
2021-04-06,80283,82747
2021-04-07,79758,82264
2021-04-08,79205,81760
2021-04-09,78603,81221
2021-04-10,78183,80808
2021-04-11,77987,80654
2021-04-12,77644,80346
2021-04-13,77238,79961
2021-04-14,76825,79569
2021-04-15,76377,79128
2021-04-16,75782,78568
2021-04-17,75446,78302
2021-04-18,75320,78176
2021-04-19,75075,77931
2021-04-20,74739,77623
2021-04-21,74410,77301
2021-04-22,74053,76972
2021-04-23,73605,76608
2021-04-24,73297,76370
2021-04-25,73150,76230
2021-04-26,72898,76013
2021-04-27,72646,75719
2021-04-28,72345,75474
2021-04-29,72037,75152
2021-04-30,71729,74858
2021-05-01,71561,74697
2021-05-02,71505,74648
2021-05-03,71442,74592
2021-05-04,71260,74438
2021-05-05,71043,74221
2021-05-06,70819,73983
2021-05-07,70553,73773
2021-05-08,70378,73633
2021-05-09,70301,73563
2021-05-10,70126,73409
2021-05-11,69818,73185
2021-05-12,69538,72933
2021-05-13,69258,72688
2021-05-14,68964,72485
2021-05-15,68754,72317
2021-05-16,68670,72254
2021-05-17,68516,72121
2021-05-18,68292,71925
2021-05-19,68012,71659
2021-05-20,67725,71428
2021-05-21,67494,71246
2021-05-22,67361,71127
2021-05-23,67326,71099
2021-05-24,67249,71008
2021-05-25,67186,70938
2021-05-26,67088,70847
total,2499679,2255099
