,False,True
2020-11-28,4747715,7168
2020-11-29,4747715,7168
2020-11-30,4747708,7168
2020-12-01,4747694,7168
2020-12-02,4747687,7168
2020-12-03,4747680,7168
2020-12-04,4747680,7168
2020-12-05,4747680,7168
2020-12-06,4747680,7168
2020-12-07,4747673,7168
2020-12-08,4747519,7168
2020-12-09,4747372,7168
2020-12-10,4747113,7168
2020-12-11,4746882,7168
2020-12-12,4746707,7168
2020-12-13,4746630,7168
2020-12-14,4746357,7168
2020-12-15,4745713,7168
2020-12-16,4744586,7168
2020-12-17,4743095,7168
2020-12-18,4741303,7168
2020-12-19,4738923,7161
2020-12-20,4736487,7161
2020-12-21,4734093,7161
2020-12-22,4731825,7161
2020-12-23,4729235,7154
2020-12-24,4728416,7154
2020-12-25,4728409,7154
2020-12-26,4728374,7154
2020-12-27,4728283,7154
2020-12-28,4728094,7154
2020-12-29,4726526,7154
2020-12-30,4721206,7154
2020-12-31,4714234,7140
2021-01-01,4711336,7133
2021-01-02,4707878,7126
2021-01-03,4707038,7126
2021-01-04,4706408,7126
2021-01-05,4703734,7126
2021-01-06,4697301,7119
2021-01-07,4671156,7098
2021-01-08,4636758,7056
2021-01-09,4608345,7035
2021-01-10,4596179,7014
2021-01-11,4585126,7007
2021-01-12,4565953,6986
2021-01-13,4522014,6930
2021-01-14,4468632,6860
2021-01-15,4407774,6776
2021-01-16,4358844,6734
2021-01-17,4336087,6720
2021-01-18,4314660,6671
2021-01-19,4227818,6608
2021-01-20,4120298,6496
2021-01-21,3978786,6335
2021-01-22,3768527,6097
2021-01-23,3531178,5901
2021-01-24,3440661,5831
2021-01-25,3362268,5740
2021-01-26,3264261,5621
2021-01-27,3164273,5474
2021-01-28,2988685,5257
2021-01-29,2698892,4949
2021-01-30,2405039,4704
2021-01-31,2236738,4564
2021-02-01,2085923,4382
2021-02-02,1915193,4193
2021-02-03,1705781,3913
2021-02-04,1489971,3668
2021-02-05,1279551,3381
2021-02-06,1033592,3052
2021-02-07,918393,2912
2021-02-08,806981,2695
2021-02-09,686399,2471
2021-02-10,588091,2240
2021-02-11,501053,1981
2021-02-12,426720,1708
2021-02-13,363475,1533
2021-02-14,346150,1498
2021-02-15,329168,1435
2021-02-16,315105,1365
2021-02-17,302106,1295
2021-02-18,290675,1225
2021-02-19,282373,1183
2021-02-20,275898,1141
2021-02-21,274064,1134
2021-02-22,270053,1099
2021-02-23,264075,1057
2021-02-24,256725,1022
2021-02-25,249179,952
2021-02-26,242256,903
2021-02-27,237657,868
2021-02-28,235921,854
2021-03-01,233380,840
2021-03-02,230419,812
2021-03-03,226744,784
2021-03-04,222033,749
2021-03-05,216916,700
2021-03-06,213199,665
2021-03-07,212149,658
2021-03-08,209755,644
2021-03-09,207004,630
2021-03-10,204344,602
2021-03-11,201635,574
2021-03-12,198877,560
2021-03-13,196385,539
2021-03-14,195391,532
2021-03-15,193291,518
2021-03-16,191037,504
2021-03-17,188958,483
2021-03-18,186648,476
2021-03-19,184520,462
2021-03-20,182644,448
2021-03-21,181909,448
2021-03-22,180418,434
2021-03-23,178647,420
2021-03-24,176729,420
2021-03-25,174727,406
2021-03-26,172949,399
2021-03-27,171157,385
2021-03-28,170401,385
2021-03-29,169162,364
2021-03-30,167685,364
2021-03-31,166110,357
2021-04-01,164850,343
2021-04-02,164311,343
2021-04-03,163807,343
2021-04-04,163639,343
2021-04-05,163513,343
2021-04-06,162743,336
2021-04-07,161735,336
2021-04-08,160671,329
2021-04-09,159544,322
2021-04-10,158704,315
2021-04-11,158347,315
2021-04-12,157710,308
2021-04-13,156898,301
2021-04-14,156086,301
2021-04-15,155176,294
2021-04-16,154021,294
2021-04-17,153419,294
2021-04-18,153167,294
2021-04-19,152670,287
2021-04-20,152040,287
2021-04-21,151382,280
2021-04-22,150696,273
2021-04-23,149884,273
2021-04-24,149338,273
2021-04-25,149044,273
2021-04-26,148582,273
2021-04-27,148029,266
2021-04-28,147497,259
2021-04-29,146874,252
2021-04-30,146279,252
2021-05-01,145943,252
2021-05-02,145838,252
2021-05-03,145733,252
2021-05-04,145390,252
2021-05-05,144949,252
2021-05-06,144487,245
2021-05-07,144004,245
2021-05-08,143689,245
2021-05-09,143549,238
2021-05-10,143227,238
2021-05-11,142695,238
2021-05-12,142149,238
2021-05-13,141638,238
2021-05-14,141148,238
2021-05-15,140777,238
2021-05-16,140623,238
2021-05-17,140336,238
2021-05-18,139923,238
2021-05-19,139384,238
2021-05-20,139055,231
2021-05-21,138810,231
2021-05-22,138670,231
2021-05-23,138670,231
2021-05-24,138649,231
total,4747757,7168
