,False
2020-11-30,0
2020-12-01,7
2020-12-02,7
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,140
2020-12-09,420
2020-12-10,763
2020-12-11,1120
2020-12-12,1379
2020-12-13,1533
2020-12-14,1834
2020-12-15,2415
2020-12-16,3143
2020-12-17,4151
2020-12-18,5103
2020-12-19,5943
2020-12-20,7133
2020-12-21,8428
2020-12-22,9625
2020-12-23,10969
2020-12-24,11599
2020-12-25,11606
2020-12-26,11676
2020-12-27,11816
2020-12-28,12075
2020-12-29,13132
2020-12-30,15092
2020-12-31,16737
2021-01-01,17325
2021-01-02,18011
2021-01-03,18473
2021-01-04,19369
2021-01-05,21154
2021-01-06,23730
2021-01-07,27321
2021-01-08,31367
2021-01-09,34650
2021-01-10,36666
2021-01-11,39375
2021-01-12,42742
2021-01-13,46746
2021-01-14,51065
2021-01-15,55804
2021-01-16,59409
2021-01-17,61789
2021-01-18,65051
2021-01-19,68614
2021-01-20,72429
2021-01-21,76664
2021-01-22,81200
2021-01-23,85099
2021-01-24,87318
2021-01-25,89915
2021-01-26,93002
2021-01-27,96432
2021-01-28,100009
2021-01-29,103831
2021-01-30,107205
2021-01-31,110082
2021-02-01,113484
2021-02-02,117544
2021-02-03,122332
2021-02-04,126847
2021-02-05,131516
2021-02-06,135548
2021-02-07,137802
2021-02-08,140329
2021-02-09,144158
2021-02-10,149142
2021-02-11,156072
2021-02-12,166439
2021-02-13,177296
2021-02-14,183792
2021-02-15,189637
2021-02-16,200284
2021-02-17,218631
2021-02-18,235109
2021-02-19,247835
2021-02-20,259833
2021-02-21,263361
2021-02-22,269262
2021-02-23,283073
2021-02-24,307461
2021-02-25,337729
2021-02-26,372568
2021-02-27,405090
2021-02-28,424844
2021-03-01,448301
2021-03-02,476917
2021-03-03,511497
2021-03-04,553112
2021-03-05,602238
2021-03-06,652582
2021-03-07,679756
2021-03-08,714014
2021-03-09,745640
2021-03-10,776552
2021-03-11,803852
2021-03-12,834547
2021-03-13,875245
2021-03-14,894159
2021-03-15,916006
2021-03-16,935816
2021-03-17,953239
2021-03-18,968877
2021-03-19,987700
2021-03-20,1009820
2021-03-21,1018269
2021-03-22,1025269
2021-03-23,1031590
2021-03-24,1037638
2021-03-25,1044204
2021-03-26,1050686
2021-03-27,1058554
2021-03-28,1061921
2021-03-29,1064784
2021-03-30,1067500
2021-03-31,1070307
2021-04-01,1071980
2021-04-02,1072918
2021-04-03,1074052
2021-04-04,1074395
2021-04-05,1074626
2021-04-06,1075368
2021-04-07,1076124
2021-04-08,1076845
2021-04-09,1077692
2021-04-10,1078532
2021-04-11,1078938
2021-04-12,1079260
2021-04-13,1079624
2021-04-14,1080037
2021-04-15,1080415
2021-04-16,1080814
2021-04-17,1081206
2021-04-18,1081374
2021-04-19,1081591
2021-04-20,1081864
2021-04-21,1082151
2021-04-22,1082473
2021-04-23,1082802
2021-04-24,1083145
2021-04-25,1083278
2021-04-26,1083460
2021-04-27,1083670
2021-04-28,1083887
2021-04-29,1084153
2021-04-30,1084440
2021-05-01,1084678
2021-05-02,1084783
2021-05-03,1084860
2021-05-04,1085035
2021-05-05,1085266
2021-05-06,1085490
2021-05-07,1085707
2021-05-08,1086015
2021-05-09,1086134
2021-05-10,1086330
2021-05-11,1086610
2021-05-12,1086890
2021-05-13,1087233
2021-05-14,1087597
2021-05-15,1088010
2021-05-16,1088199
2021-05-17,1088402
2021-05-18,1088731
2021-05-19,1089116
2021-05-20,1089529
2021-05-21,1089872
2021-05-22,1090201
2021-05-23,1090201
total,1237145
