,False
2020-11-28,2578828
2020-11-29,2578828
2020-11-30,2578821
2020-12-01,2578723
2020-12-02,2578716
2020-12-03,2578709
2020-12-04,2578709
2020-12-05,2578702
2020-12-06,2578702
2020-12-07,2578681
2020-12-08,2576833
2020-12-09,2573914
2020-12-10,2569728
2020-12-11,2565507
2020-12-12,2562784
2020-12-13,2561286
2020-12-14,2556568
2020-12-15,2511663
2020-12-16,2433060
2020-12-17,2359420
2020-12-18,2304778
2020-12-19,2236304
2020-12-20,2184833
2020-12-21,2152927
2020-12-22,2095191
2020-12-23,2050146
2020-12-24,2039744
2020-12-25,2039730
2020-12-26,2039681
2020-12-27,2039408
2020-12-28,2038687
2020-12-29,2021089
2020-12-30,1979481
2020-12-31,1950655
2021-01-01,1944117
2021-01-02,1935472
2021-01-03,1933043
2021-01-04,1929865
2021-01-05,1920975
2021-01-06,1903461
2021-01-07,1822625
2021-01-08,1717583
2021-01-09,1626555
2021-01-10,1586438
2021-01-11,1564094
2021-01-12,1507170
2021-01-13,1412327
2021-01-14,1305780
2021-01-15,1177484
2021-01-16,1050798
2021-01-17,997423
2021-01-18,961660
2021-01-19,862078
2021-01-20,774319
2021-01-21,691922
2021-01-22,590891
2021-01-23,505666
2021-01-24,480480
2021-01-25,451675
2021-01-26,420259
2021-01-27,391286
2021-01-28,353248
2021-01-29,316190
2021-01-30,288911
2021-01-31,278327
2021-02-01,264012
2021-02-02,249683
2021-02-03,235039
2021-02-04,220423
2021-02-05,206549
2021-02-06,197260
2021-02-07,192892
2021-02-08,183729
2021-02-09,173509
2021-02-10,162211
2021-02-11,151795
2021-02-12,141932
2021-02-13,136045
2021-02-14,133966
2021-02-15,130116
2021-02-16,126441
2021-02-17,122668
2021-02-18,119105
2021-02-19,116270
2021-02-20,114555
2021-02-21,113967
2021-02-22,112273
2021-02-23,109788
2021-02-24,107184
2021-02-25,104447
2021-02-26,101976
2021-02-27,100618
2021-02-28,100170
2021-03-01,99008
2021-03-02,97461
2021-03-03,95669
2021-03-04,93499
2021-03-05,91231
2021-03-06,89915
2021-03-07,89565
2021-03-08,88627
2021-03-09,87290
2021-03-10,85946
2021-03-11,84602
2021-03-12,83363
2021-03-13,82530
2021-03-14,82243
2021-03-15,81361
2021-03-16,80290
2021-03-17,79345
2021-03-18,78225
2021-03-19,77161
2021-03-20,76475
2021-03-21,76244
2021-03-22,75600
2021-03-23,74753
2021-03-24,73822
2021-03-25,72793
2021-03-26,71953
2021-03-27,71253
2021-03-28,70966
2021-03-29,70343
2021-03-30,69580
2021-03-31,68817
2021-04-01,68138
2021-04-02,67872
2021-04-03,67620
2021-04-04,67536
2021-04-05,67452
2021-04-06,67116
2021-04-07,66535
2021-04-08,66003
2021-04-09,65387
2021-04-10,64981
2021-04-11,64827
2021-04-12,64484
2021-04-13,64106
2021-04-14,63777
2021-04-15,63385
2021-04-16,62986
2021-04-17,62755
2021-04-18,62650
2021-04-19,62447
2021-04-20,62153
2021-04-21,61838
2021-04-22,61572
2021-04-23,61306
2021-04-24,61145
2021-04-25,61075
2021-04-26,60865
2021-04-27,60613
2021-04-28,60333
2021-04-29,60060
2021-04-30,59801
2021-05-01,59717
2021-05-02,59668
2021-05-03,59633
2021-05-04,59493
2021-05-05,59297
2021-05-06,59101
2021-05-07,58912
2021-05-08,58793
2021-05-09,58744
2021-05-10,58618
2021-05-11,58401
2021-05-12,58184
2021-05-13,57974
2021-05-14,57778
2021-05-15,57673
2021-05-16,57603
2021-05-17,57477
2021-05-18,57288
2021-05-19,57064
2021-05-20,56854
2021-05-21,56665
2021-05-22,56588
2021-05-23,56567
2021-05-24,56504
2021-05-25,56434
2021-05-26,56357
total,2578870
