,F,M
2020-11-28,1492491,1086351
2020-11-29,1492491,1086344
2020-11-30,1492491,1086337
2020-12-01,1492435,1086295
2020-12-02,1492428,1086295
2020-12-03,1492428,1086295
2020-12-04,1492421,1086295
2020-12-05,1492421,1086295
2020-12-06,1492421,1086295
2020-12-07,1492400,1086288
2020-12-08,1491448,1085385
2020-12-09,1489922,1083999
2020-12-10,1487752,1081990
2020-12-11,1485491,1080023
2020-12-12,1484042,1078749
2020-12-13,1483251,1078042
2020-12-14,1480731,1075844
2020-12-15,1457365,1054305
2020-12-16,1415442,1017632
2020-12-17,1375192,984235
2020-12-18,1345407,959378
2020-12-19,1307929,928382
2020-12-20,1279530,905303
2020-12-21,1261792,891142
2020-12-22,1230411,864794
2020-12-23,1205701,844459
2020-12-24,1199940,839811
2020-12-25,1199933,839804
2020-12-26,1199905,839783
2020-12-27,1199751,839664
2020-12-28,1199338,839349
2020-12-29,1189587,831509
2020-12-30,1166172,813316
2020-12-31,1149575,801087
2021-01-01,1145809,798308
2021-01-02,1140881,794598
2021-01-03,1139467,793583
2021-01-04,1137626,792246
2021-01-05,1132502,788480
2021-01-06,1122555,780906
2021-01-07,1077433,745199
2021-01-08,1017856,699734
2021-01-09,965454,661115
2021-01-10,942564,643874
2021-01-11,929719,634382
2021-01-12,896742,610435
2021-01-13,842226,570101
2021-01-14,780976,524818
2021-01-15,707063,470421
2021-01-16,633535,417270
2021-01-17,602777,394646
2021-01-18,581679,379981
2021-01-19,524538,337547
2021-01-20,473263,301063
2021-01-21,424340,267589
2021-01-22,364266,226632
2021-01-23,313068,192605
2021-01-24,298172,182322
2021-01-25,280420,171262
2021-01-26,260946,159327
2021-01-27,242991,148295
2021-01-28,219849,133406
2021-01-29,197036,119154
2021-01-30,180271,108647
2021-01-31,173915,104426
2021-02-01,164808,99211
2021-02-02,155484,94199
2021-02-03,145999,89054
2021-02-04,136556,83874
2021-02-05,127491,79058
2021-02-06,121450,75810
2021-02-07,118699,74193
2021-02-08,112777,70959
2021-02-09,106106,67410
2021-02-10,98707,63504
2021-02-11,91868,59934
2021-02-12,85428,56511
2021-02-13,81641,54411
2021-02-14,80262,53711
2021-02-15,77749,52381
2021-02-16,75348,51100
2021-02-17,72905,49777
2021-02-18,70588,48524
2021-02-19,68705,47565
2021-02-20,67585,46970
2021-02-21,67207,46767
2021-02-22,66115,46165
2021-02-23,64547,45248
2021-02-24,62790,44394
2021-02-25,61040,43421
2021-02-26,59430,42546
2021-02-27,58555,42070
2021-02-28,58254,41916
2021-03-01,57505,41510
2021-03-02,56497,40964
2021-03-03,55391,40292
2021-03-04,53977,39536
2021-03-05,52528,38717
2021-03-06,51695,38227
2021-03-07,51478,38094
2021-03-08,50897,37737
2021-03-09,50029,37275
2021-03-10,49161,36792
2021-03-11,48293,36309
2021-03-12,47537,35840
2021-03-13,46998,35539
2021-03-14,46823,35427
2021-03-15,46270,35098
2021-03-16,45584,34720
2021-03-17,44982,34377
2021-03-18,44254,33978
2021-03-19,43589,33579
2021-03-20,43169,33320
2021-03-21,43022,33229
2021-03-22,42602,32998
2021-03-23,42091,32676
2021-03-24,41503,32326
2021-03-25,40894,31906
2021-03-26,40341,31619
2021-03-27,39900,31360
2021-03-28,39704,31262
2021-03-29,39312,31031
2021-03-30,38857,30730
2021-03-31,38381,30450
2021-04-01,37947,30198
2021-04-02,37786,30100
2021-04-03,37618,30009
2021-04-04,37569,29981
2021-04-05,37520,29946
2021-04-06,37324,29792
2021-04-07,36974,29568
2021-04-08,36645,29365
2021-04-09,36274,29113
2021-04-10,36043,28952
2021-04-11,35952,28882
2021-04-12,35728,28763
2021-04-13,35490,28623
2021-04-14,35266,28511
2021-04-15,35014,28371
2021-04-16,34790,28196
2021-04-17,34643,28112
2021-04-18,34580,28070
2021-04-19,34440,28007
2021-04-20,34258,27895
2021-04-21,34048,27797
2021-04-22,33887,27692
2021-04-23,33726,27587
2021-04-24,33642,27510
2021-04-25,33600,27482
2021-04-26,33467,27398
2021-04-27,33313,27307
2021-04-28,33131,27209
2021-04-29,32970,27097
2021-04-30,32795,27006
2021-05-01,32753,26971
2021-05-02,32725,26957
2021-05-03,32711,26936
2021-05-04,32620,26880
2021-05-05,32508,26803
2021-05-06,32375,26726
2021-05-07,32249,26670
2021-05-08,32179,26621
2021-05-09,32151,26593
2021-05-10,32067,26558
2021-05-11,31941,26460
2021-05-12,31787,26397
2021-05-13,31661,26313
2021-05-14,31563,26229
2021-05-15,31486,26201
2021-05-16,31430,26180
2021-05-17,31353,26131
2021-05-18,31234,26054
2021-05-19,31115,25963
2021-05-20,30968,25893
2021-05-21,30856,25809
2021-05-22,30821,25781
2021-05-23,30807,25767
2021-05-24,30765,25746
2021-05-25,30716,25718
2021-05-26,30674,25683
total,1492519,1086351
