,1,2,3,4,5,6
2020-11-28,573573,2590,22589,7658,4053,502509
2020-11-29,573573,2590,22589,7658,4053,502509
2020-11-30,573573,2590,22589,7658,4053,502509
2020-12-01,573559,2590,22589,7658,4053,502502
2020-12-02,573559,2590,22589,7658,4053,502502
2020-12-03,573559,2590,22589,7658,4053,502502
2020-12-04,573559,2590,22589,7658,4053,502502
2020-12-05,573559,2590,22589,7658,4053,502502
2020-12-06,573559,2590,22589,7658,4053,502502
2020-12-07,573559,2590,22589,7658,4053,502495
2020-12-08,572964,2590,22582,7658,4053,502180
2020-12-09,571921,2590,22568,7644,4046,501382
2020-12-10,570738,2583,22533,7630,4046,500423
2020-12-11,569590,2576,22498,7609,4032,499520
2020-12-12,568820,2569,22477,7602,4032,498932
2020-12-13,568113,2569,22470,7602,4025,498456
2020-12-14,566923,2569,22428,7581,4018,497511
2020-12-15,555772,2534,22127,7490,3976,487480
2020-12-16,537131,2485,21623,7350,3906,471142
2020-12-17,520730,2443,21140,7217,3836,456428
2020-12-18,509789,2408,20741,7133,3787,447125
2020-12-19,496307,2352,20118,7021,3717,436646
2020-12-20,484323,2310,19761,6944,3661,427329
2020-12-21,477120,2289,19523,6895,3626,421596
2020-12-22,462840,2254,19243,6818,3584,411600
2020-12-23,453138,2233,19089,6776,3528,403886
2020-12-24,450933,2219,18977,6762,3521,402304
2020-12-25,450933,2219,18970,6762,3521,402304
2020-12-26,450933,2219,18970,6762,3521,402297
2020-12-27,450807,2219,18963,6762,3521,402234
2020-12-28,450513,2212,18956,6762,3514,402059
2020-12-29,446075,2191,18837,6727,3493,398769
2020-12-30,436191,2163,18592,6650,3451,389522
2020-12-31,429583,2135,18382,6608,3416,382578
2021-01-01,428330,2135,18375,6594,3416,381227
2021-01-02,427028,2135,18340,6594,3409,380163
2021-01-03,426202,2135,18333,6587,3409,379463
2021-01-04,425523,2135,18312,6573,3402,378455
2021-01-05,423745,2121,18228,6545,3381,376929
2021-01-06,419615,2107,18074,6510,3346,373597
2021-01-07,400862,2072,17773,6433,3255,357896
2021-01-08,379666,1974,17087,6237,3101,338758
2021-01-09,360836,1911,16310,6034,3010,321685
2021-01-10,352464,1876,15946,5922,2961,313747
2021-01-11,347550,1855,15792,5866,2947,310072
2021-01-12,334642,1820,15561,5782,2912,298193
2021-01-13,314538,1778,14959,5649,2842,280259
2021-01-14,295029,1680,13762,5404,2667,262080
2021-01-15,268765,1554,12866,5152,2541,240100
2021-01-16,237524,1463,12166,4935,2366,213934
2021-01-17,224623,1421,11809,4858,2226,202300
2021-01-18,217119,1379,11571,4746,2135,195769
2021-01-19,195083,1316,10941,4578,2030,176680
2021-01-20,171122,1232,10150,4305,1911,156611
2021-01-21,151179,1162,9625,4109,1820,138474
2021-01-22,123823,1057,8771,3878,1624,116459
2021-01-23,101941,980,8120,3675,1414,97804
2021-01-24,95431,945,7924,3577,1344,92743
2021-01-25,88739,903,7630,3437,1302,87297
2021-01-26,80906,861,7252,3255,1211,80493
2021-01-27,74690,833,6916,3094,1155,74900
2021-01-28,66703,791,6587,2968,1092,68019
2021-01-29,58219,749,6258,2863,1036,61082
2021-01-30,52766,721,6013,2765,994,55797
2021-01-31,50449,714,5887,2723,980,53816
2021-02-01,47376,686,5719,2667,938,51058
2021-02-02,44338,665,5509,2548,903,48076
2021-02-03,41251,644,5292,2492,882,45045
