,False,True
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,14,0
2020-12-02,14,0
2020-12-03,14,0
2020-12-04,14,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,77,0
2020-12-09,196,0
2020-12-10,322,0
2020-12-11,448,0
2020-12-12,539,0
2020-12-13,623,0
2020-12-14,728,0
2020-12-15,945,0
2020-12-16,1169,0
2020-12-17,1463,0
2020-12-18,1792,0
2020-12-19,2107,0
2020-12-20,2457,0
2020-12-21,2884,0
2020-12-22,3290,0
2020-12-23,3808,0
2020-12-24,4060,0
2020-12-25,4060,0
2020-12-26,4067,0
2020-12-27,4130,0
2020-12-28,4242,0
2020-12-29,4571,0
2020-12-30,5376,0
2020-12-31,6181,0
2021-01-01,6405,0
2021-01-02,6587,0
2021-01-03,6727,0
2021-01-04,7021,0
2021-01-05,7560,0
2021-01-06,8400,0
2021-01-07,9793,0
2021-01-08,11361,0
2021-01-09,12796,0
2021-01-10,13496,0
2021-01-11,14357,7
2021-01-12,15589,7
2021-01-13,17143,14
2021-01-14,18991,21
2021-01-15,21126,35
2021-01-16,22974,35
2021-01-17,24136,35
2021-01-18,25410,42
2021-01-19,27272,42
2021-01-20,29526,56
2021-01-21,32207,70
2021-01-22,36057,91
2021-01-23,39319,91
2021-01-24,41230,98
2021-01-25,43120,105
2021-01-26,45451,119
2021-01-27,48244,126
2021-01-28,52052,133
2021-01-29,56686,154
2021-01-30,60424,168
2021-01-31,64253,175
2021-02-01,70203,182
2021-02-02,76370,203
2021-02-03,84714,231
2021-02-04,95291,259
2021-02-05,106960,287
2021-02-06,123340,308
2021-02-07,132755,329
2021-02-08,145250,364
2021-02-09,173670,399
2021-02-10,219093,476
2021-02-11,284158,574
2021-02-12,358673,714
2021-02-13,444598,861
2021-02-14,481922,903
2021-02-15,523355,959
2021-02-16,577983,1029
2021-02-17,638260,1120
2021-02-18,685279,1218
2021-02-19,721721,1288
2021-02-20,752976,1351
2021-02-21,764939,1365
2021-02-22,781935,1386
2021-02-23,801297,1428
2021-02-24,827001,1498
2021-02-25,850843,1575
2021-02-26,874195,1652
2021-02-27,890183,1708
2021-02-28,898639,1715
2021-03-01,904386,1729
2021-03-02,910364,1764
2021-03-03,917364,1799
2021-03-04,927066,1855
2021-03-05,936873,1911
2021-03-06,945560,1946
2021-03-07,947660,1953
2021-03-08,951433,1974
2021-03-09,955101,2009
2021-03-10,958510,2030
2021-03-11,961765,2051
2021-03-12,966364,2086
2021-03-13,971817,2114
2021-03-14,974568,2121
2021-03-15,978579,2149
2021-03-16,981897,2163
2021-03-17,984627,2184
2021-03-18,987504,2205
2021-03-19,990052,2219
2021-03-20,993118,2233
2021-03-21,994000,2240
2021-03-22,995351,2240
2021-03-23,996891,2254
2021-03-24,998305,2261
2021-03-25,999698,2268
2021-03-26,1001042,2275
2021-03-27,1002512,2282
2021-03-28,1003184,2282
2021-03-29,1004094,2289
2021-03-30,1004997,2296
2021-03-31,1005935,2303
2021-04-01,1006530,2310
2021-04-02,1006782,2317
2021-04-03,1007041,2317
2021-04-04,1007153,2317
2021-04-05,1007237,2317
2021-04-06,1007559,2317
2021-04-07,1008049,2317
2021-04-08,1008490,2324
2021-04-09,1008973,2324
2021-04-10,1009344,2324
2021-04-11,1009491,2324
2021-04-12,1009722,2324
2021-04-13,1009967,2331
2021-04-14,1010233,2331
2021-04-15,1010478,2338
2021-04-16,1010730,2338
2021-04-17,1010933,2338
2021-04-18,1011017,2338
2021-04-19,1011241,2338
2021-04-20,1011472,2345
2021-04-21,1011696,2345
2021-04-22,1011934,2352
2021-04-23,1012207,2352
2021-04-24,1012382,2352
2021-04-25,1012480,2352
2021-04-26,1012648,2352
2021-04-27,1012830,2352
2021-04-28,1013061,2359
2021-04-29,1013278,2359
2021-04-30,1013474,2359
2021-05-01,1013621,2359
2021-05-02,1013691,2359
2021-05-03,1013754,2359
2021-05-04,1013873,2359
2021-05-05,1014055,2359
2021-05-06,1014300,2359
2021-05-07,1014503,2359
2021-05-08,1014664,2366
2021-05-09,1014748,2366
2021-05-10,1014902,2366
2021-05-11,1015084,2366
2021-05-12,1015336,2366
2021-05-13,1015630,2373
2021-05-14,1015819,2373
2021-05-15,1015980,2373
2021-05-16,1016064,2373
2021-05-17,1016169,2373
2021-05-18,1016358,2373
2021-05-19,1016617,2373
total,1072463,2492
