,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,7,0
2020-12-15,7,0
2020-12-16,7,0
2020-12-17,7,0
2020-12-18,14,7
2020-12-19,14,7
2020-12-20,14,7
2020-12-21,14,7
2020-12-22,14,7
2020-12-23,14,7
2020-12-24,14,7
2020-12-25,14,7
2020-12-26,14,7
2020-12-27,14,7
2020-12-28,14,7
2020-12-29,14,7
2020-12-30,14,7
2020-12-31,14,7
2021-01-01,21,14
2021-01-02,21,14
2021-01-03,28,21
2021-01-04,28,21
2021-01-05,35,28
2021-01-06,35,35
2021-01-07,42,35
2021-01-08,42,35
2021-01-09,42,35
2021-01-10,42,35
2021-01-11,42,35
2021-01-12,49,42
2021-01-13,56,56
2021-01-14,56,56
2021-01-15,56,56
2021-01-16,56,56
2021-01-17,56,56
2021-01-18,63,63
2021-01-19,70,63
2021-01-20,77,63
2021-01-21,77,70
2021-01-22,84,70
2021-01-23,91,70
2021-01-24,91,77
2021-01-25,91,84
2021-01-26,105,91
2021-01-27,112,98
2021-01-28,119,98
2021-01-29,126,112
2021-01-30,126,112
2021-01-31,126,112
2021-02-01,140,126
2021-02-02,154,126
2021-02-03,168,133
2021-02-04,182,140
2021-02-05,203,154
2021-02-06,203,154
2021-02-07,203,154
2021-02-08,238,175
2021-02-09,280,210
2021-02-10,329,252
2021-02-11,385,287
2021-02-12,469,350
2021-02-13,497,364
2021-02-14,504,371
2021-02-15,623,469
2021-02-16,763,602
2021-02-17,875,721
2021-02-18,1022,896
2021-02-19,1134,987
2021-02-20,1162,1008
2021-02-21,1169,1008
2021-02-22,1281,1113
2021-02-23,1428,1239
2021-02-24,1582,1351
2021-02-25,1750,1491
2021-02-26,1876,1617
2021-02-27,1897,1631
2021-02-28,1904,1638
2021-03-01,2079,1771
2021-03-02,2254,1953
2021-03-03,2576,2268
2021-03-04,2863,2534
2021-03-05,3101,2758
2021-03-06,3185,2842
2021-03-07,3199,2863
2021-03-08,3500,3185
2021-03-09,3962,3675
2021-03-10,4676,4305
2021-03-11,5495,5103
2021-03-12,6209,5810
2021-03-13,6307,5915
2021-03-14,6342,5964
2021-03-15,7259,6762
2021-03-16,8414,8029
2021-03-17,9408,9198
2021-03-18,10325,10262
2021-03-19,11214,11193
2021-03-20,11347,11326
2021-03-21,11382,11368
2021-03-22,12236,12243
2021-03-23,13328,13489
2021-03-24,14210,14406
2021-03-25,14966,15197
2021-03-26,15554,15904
2021-03-27,15610,15960
2021-03-28,15624,15974
2021-03-29,16114,16646
2021-03-30,16464,17059
2021-03-31,16765,17388
2021-04-01,17017,17696
2021-04-02,17031,17710
2021-04-03,17066,17738
2021-04-04,17073,17745
2021-04-05,17080,17752
2021-04-06,17353,18095
2021-04-07,17773,18760
2021-04-08,18151,19208
2021-04-09,18375,19502
2021-04-10,18382,19523
2021-04-11,18396,19537
2021-04-12,18606,19817
2021-04-13,18795,20034
2021-04-14,18942,20265
2021-04-15,19180,20566
2021-04-16,19355,20825
2021-04-17,19397,20867
2021-04-18,19425,20902
2021-04-19,19628,21182
2021-04-20,19789,21329
2021-04-21,20027,21651
2021-04-22,20230,21931
2021-04-23,20391,22176
2021-04-24,20405,22183
2021-04-25,20412,22197
2021-04-26,20650,22568
2021-04-27,20867,22897
2021-04-28,21028,23107
2021-04-29,21154,23261
2021-04-30,21266,23464
2021-05-01,21273,23471
2021-05-02,21287,23485
2021-05-03,21315,23506
2021-05-04,21420,23618
2021-05-05,21595,23849
2021-05-06,21756,24038
2021-05-07,21882,24227
2021-05-08,21903,24241
2021-05-09,21917,24248
2021-05-10,22036,24374
2021-05-11,22204,24619
2021-05-12,22386,24850
2021-05-13,22617,25228
2021-05-14,22694,25354
2021-05-15,22694,25354
2021-05-16,22708,25368
2021-05-17,22827,25529
2021-05-18,22967,25746
2021-05-19,23072,25879
2021-05-20,23142,26019
2021-05-21,23198,26075
2021-05-22,23226,26103
2021-05-23,23226,26103
2021-05-24,23387,26306
2021-05-25,23471,26439
2021-05-26,23562,26607
total,1712417,1679265
