,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,7
2020-12-09,7
2020-12-10,7
2020-12-11,7
2020-12-12,7
2020-12-13,7
2020-12-14,7
2020-12-15,7
2020-12-16,14
2020-12-17,14
2020-12-18,21
2020-12-19,21
2020-12-20,21
2020-12-21,21
2020-12-22,21
2020-12-23,28
2020-12-24,28
2020-12-25,28
2020-12-26,28
2020-12-27,28
2020-12-28,28
2020-12-29,28
2020-12-30,28
2020-12-31,28
2021-01-01,35
2021-01-02,42
2021-01-03,49
2021-01-04,56
2021-01-05,63
2021-01-06,70
2021-01-07,77
2021-01-08,77
2021-01-09,77
2021-01-10,77
2021-01-11,84
2021-01-12,98
2021-01-13,112
2021-01-14,112
2021-01-15,119
2021-01-16,119
2021-01-17,119
2021-01-18,126
2021-01-19,133
2021-01-20,140
2021-01-21,154
2021-01-22,161
2021-01-23,161
2021-01-24,168
2021-01-25,182
2021-01-26,196
2021-01-27,210
2021-01-28,224
2021-01-29,238
2021-01-30,245
2021-01-31,245
2021-02-01,266
2021-02-02,287
2021-02-03,301
2021-02-04,322
2021-02-05,357
2021-02-06,357
2021-02-07,364
2021-02-08,420
2021-02-09,490
2021-02-10,581
2021-02-11,679
2021-02-12,819
2021-02-13,861
2021-02-14,875
2021-02-15,1099
2021-02-16,1365
2021-02-17,1596
2021-02-18,1925
2021-02-19,2128
2021-02-20,2170
2021-02-21,2184
2021-02-22,2401
2021-02-23,2674
2021-02-24,2933
2021-02-25,3241
2021-02-26,3493
2021-02-27,3528
2021-02-28,3542
2021-03-01,3850
2021-03-02,4207
2021-03-03,4844
2021-03-04,5397
2021-03-05,5866
2021-03-06,6034
2021-03-07,6069
2021-03-08,6685
2021-03-09,7637
2021-03-10,8988
2021-03-11,10605
2021-03-12,12026
2021-03-13,12229
2021-03-14,12306
2021-03-15,14021
2021-03-16,16450
2021-03-17,18606
2021-03-18,20594
2021-03-19,22407
2021-03-20,22673
2021-03-21,22750
2021-03-22,24479
2021-03-23,26817
2021-03-24,28616
2021-03-25,30170
2021-03-26,31458
2021-03-27,31570
2021-03-28,31598
2021-03-29,32767
2021-03-30,33530
2021-03-31,34153
2021-04-01,34713
2021-04-02,34741
2021-04-03,34804
2021-04-04,34818
2021-04-05,34839
2021-04-06,35455
2021-04-07,36533
2021-04-08,37359
2021-04-09,37884
2021-04-10,37905
2021-04-11,37933
2021-04-12,38423
2021-04-13,38829
2021-04-14,39207
2021-04-15,39753
2021-04-16,40187
2021-04-17,40264
2021-04-18,40327
2021-04-19,40810
2021-04-20,41125
2021-04-21,41678
2021-04-22,42161
2021-04-23,42567
2021-04-24,42595
2021-04-25,42609
2021-04-26,43218
2021-04-27,43764
2021-04-28,44142
2021-04-29,44415
2021-04-30,44730
2021-05-01,44751
2021-05-02,44779
2021-05-03,44828
2021-05-04,45038
2021-05-05,45444
2021-05-06,45794
2021-05-07,46116
2021-05-08,46151
2021-05-09,46172
2021-05-10,46417
2021-05-11,46823
2021-05-12,47236
2021-05-13,47845
2021-05-14,48048
2021-05-15,48055
2021-05-16,48076
2021-05-17,48356
2021-05-18,48713
2021-05-19,48958
2021-05-20,49168
2021-05-21,49273
2021-05-22,49329
2021-05-23,49329
2021-05-24,49693
2021-05-25,49917
2021-05-26,50169
total,3391682
