,False
2020-11-29,7
2020-11-30,7
2020-12-01,14
2020-12-02,14
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,21
2020-12-08,546
2020-12-09,1491
2020-12-10,2296
2020-12-11,3185
2020-12-12,4046
2020-12-13,4725
2020-12-14,5607
2020-12-15,7056
2020-12-16,8995
2020-12-17,11389
2020-12-18,13622
2020-12-19,15547
2020-12-20,18207
2020-12-21,21665
2020-12-22,24598
2020-12-23,28294
2020-12-24,30128
2020-12-25,30142
2020-12-26,30205
2020-12-27,30751
2020-12-28,31626
2020-12-29,33978
2020-12-30,39718
2020-12-31,45213
2021-01-01,46669
2021-01-02,48314
2021-01-03,49609
2021-01-04,52073
2021-01-05,57092
2021-01-06,63924
2021-01-07,74060
2021-01-08,84735
2021-01-09,94262
2021-01-10,99813
2021-01-11,108052
2021-01-12,118405
2021-01-13,129906
2021-01-14,142758
2021-01-15,157206
2021-01-16,169477
2021-01-17,177919
2021-01-18,187656
2021-01-19,198814
2021-01-20,210882
2021-01-21,223573
2021-01-22,238035
2021-01-23,249557
2021-01-24,256704
2021-01-25,264901
2021-01-26,274204
2021-01-27,283157
2021-01-28,292376
2021-01-29,302645
2021-01-30,310919
2021-01-31,317086
2021-02-01,322854
2021-02-02,329462
2021-02-03,336700
2021-02-04,344561
2021-02-05,352387
2021-02-06,359632
2021-02-07,364154
2021-02-08,368382
2021-02-09,374003
2021-02-10,381150
2021-02-11,390712
2021-02-12,402787
2021-02-13,415079
2021-02-14,422093
2021-02-15,429380
2021-02-16,444794
2021-02-17,468776
2021-02-18,491120
2021-02-19,510454
2021-02-20,529893
2021-02-21,538671
2021-02-22,548898
2021-02-23,569751
2021-02-24,602049
2021-02-25,641690
2021-02-26,687309
2021-02-27,724661
2021-02-28,747488
2021-03-01,769930
2021-03-02,798294
2021-03-03,837151
2021-03-04,890386
2021-03-05,946008
2021-03-06,1005634
2021-03-07,1032626
2021-03-08,1065421
2021-03-09,1101114
2021-03-10,1142372
2021-03-11,1188425
2021-03-12,1261218
2021-03-13,1380883
2021-03-14,1439179
2021-03-15,1525517
2021-03-16,1628669
2021-03-17,1740025
2021-03-18,1878107
2021-03-19,2025653
2021-03-20,2231922
2021-03-21,2315621
2021-03-22,2388785
2021-03-23,2457609
2021-03-24,2519972
2021-03-25,2580305
2021-03-26,2643949
2021-03-27,2721642
2021-03-28,2760737
2021-03-29,2790641
2021-03-30,2816464
2021-03-31,2841783
2021-04-01,2854859
2021-04-02,2863903
2021-04-03,2874102
2021-04-04,2878617
2021-04-05,2880640
2021-04-06,2884231
2021-04-07,2889054
2021-04-08,2893478
2021-04-09,2899400
2021-04-10,2905441
2021-04-11,2907821
2021-04-12,2909599
2021-04-13,2911433
2021-04-14,2913218
2021-04-15,2915038
2021-04-16,2916907
2021-04-17,2919007
2021-04-18,2919994
2021-04-19,2920995
2021-04-20,2922031
2021-04-21,2923298
2021-04-22,2924593
2021-04-23,2926014
2021-04-24,2927701
2021-04-25,2928562
2021-04-26,2929444
2021-04-27,2930515
2021-04-28,2931551
2021-04-29,2932657
2021-04-30,2933847
2021-05-01,2934848
2021-05-02,2935429
2021-05-03,2935779
2021-05-04,2936402
2021-05-05,2937284
2021-05-06,2938264
2021-05-07,2939349
2021-05-08,2940574
2021-05-09,2941218
2021-05-10,2941946
2021-05-11,2942912
2021-05-12,2944200
2021-05-13,2945642
2021-05-14,2947098
2021-05-15,2948701
2021-05-16,2949569
2021-05-17,2950311
2021-05-18,2951368
2021-05-19,2952894
2021-05-20,2954392
2021-05-21,2955596
2021-05-22,2956996
2021-05-23,2957710
2021-05-24,2958424
2021-05-25,2959362
2021-05-26,2960482
total,3391682
