,1,2,3,4,5,6
2020-11-28,28,0,7,0,0,21
2020-11-29,28,0,7,0,0,21
2020-11-30,35,0,7,0,0,21
2020-12-01,105,0,14,14,0,35
2020-12-02,112,0,14,14,0,35
2020-12-03,119,0,14,14,0,42
2020-12-04,126,0,14,14,0,42
2020-12-05,126,0,14,14,0,42
2020-12-06,126,0,14,14,0,49
2020-12-07,140,0,14,14,0,56
2020-12-08,896,14,56,42,7,364
2020-12-09,1799,21,98,63,14,658
2020-12-10,3332,28,161,119,21,1323
2020-12-11,4949,42,245,168,28,2030
2020-12-12,6118,49,301,189,35,2373
2020-12-13,6363,49,315,189,35,2499
2020-12-14,8267,70,413,252,49,3311
2020-12-15,25305,140,1120,518,140,9282
2020-12-16,55881,273,2604,973,315,20944
2020-12-17,85281,406,4186,1456,497,32816
2020-12-18,109179,518,5285,1757,658,43064
2020-12-19,139930,637,6237,2002,847,56952
2020-12-20,161966,742,7259,2205,980,65982
2020-12-21,176897,812,7896,2366,1078,71512
2020-12-22,202664,903,8533,2569,1190,80346
2020-12-23,225526,945,8890,2688,1260,87829
2020-12-24,231035,973,9044,2730,1295,89887
2020-12-25,231077,973,9051,2730,1295,89894
2020-12-26,231161,973,9065,2730,1295,89929
2020-12-27,231273,973,9079,2737,1302,89999
2020-12-28,231560,980,9107,2737,1309,90167
2020-12-29,240415,1036,9688,2870,1379,93359
2020-12-30,264978,1148,10710,3171,1554,102004
2020-12-31,283024,1218,11515,3395,1652,108857
2021-01-01,288120,1239,11655,3430,1680,110859
2021-01-02,294756,1274,11949,3493,1722,113778
2021-01-03,296226,1281,11991,3500,1729,114268
2021-01-04,297801,1295,12103,3577,1750,114856
2021-01-05,304353,1344,12558,3801,1813,117327
2021-01-06,316561,1442,13293,4165,1911,121380
2021-01-07,367003,1673,15281,4718,2191,138460
2021-01-08,435260,1988,18025,5670,2548,161854
2021-01-09,490665,2233,20384,6328,2863,183995
2021-01-10,514311,2345,21588,6671,3003,192843
2021-01-11,533295,2443,22533,7056,3136,199598
2021-01-12,568736,2625,23940,7623,3381,212506
2021-01-13,632009,2954,27034,8715,3822,236922
2021-01-14,709212,3444,31423,10367,4417,265391
2021-01-15,799092,4011,35658,12173,5096,298081
2021-01-16,871920,4473,39473,13776,5642,326256
2021-01-17,904309,4669,41230,14483,5915,338002
2021-01-18,931854,4837,42679,15120,6139,348075
2021-01-19,1011381,5278,46452,16632,6762,377055
2021-01-20,1089046,5684,50407,18193,7413,402962
2021-01-21,1188824,6223,54621,19887,8162,436226
2021-01-22,1321572,6923,60018,21763,9030,482097
2021-01-23,1449385,7553,65646,23478,9989,529123
2021-01-24,1498385,7840,68425,24227,10465,546525
2021-01-25,1543052,8176,71113,25333,10864,563052
2021-01-26,1593060,8526,74004,26656,11347,581266
2021-01-27,1644384,8897,77154,28098,11886,600383
2021-01-28,1732850,9450,81704,30009,12656,631743
2021-01-29,1876168,10227,87822,32466,13762,680365
2021-01-30,2014383,10990,93884,34279,14791,726124
2021-01-31,2093133,11445,98448,35259,15547,752577
2021-02-01,2168404,11879,102494,36463,16198,778890
2021-02-02,2251809,12404,106680,37821,16919,806792
2021-02-03,2349655,12950,111062,39403,17661,840336
2021-02-04,2454018,13552,116298,41230,18655,874804
2021-02-05,2566046,14238,120477,43211,19565,910910
2021-02-06,2684584,14819,124684,44590,20447,952539
2021-02-07,2740262,15127,126903,45150,20923,971103
2021-02-08,2803017,15526,129773,46438,21553,993195
2021-02-09,2878792,16037,133028,47943,22218,1019466
2021-02-10,2962722,16555,136745,49476,23030,1050420
2021-02-11,3063557,17185,140994,51240,23842,1084104
2021-02-12,3170664,17878,145866,53263,24682,1121281
2021-02-13,3272094,18459,149653,54614,25536,1157933
2021-02-14,3308508,18669,151592,55174,25893,1170589
2021-02-15,3349906,18935,153461,56014,26271,1186038
2021-02-16,3402903,19271,156044,56924,26810,1205015
2021-02-17,3455921,19635,158613,57939,27356,1225371
2021-02-18,3503829,19971,161035,58891,27902,1243907
2021-02-19,3535441,20223,162757,59696,28280,1255842
2021-02-20,3562783,20447,164353,60256,28581,1265936
2021-02-21,3572100,20517,165039,60424,28721,1269289
2021-02-22,3585610,20629,165907,60872,28931,1274336
2021-02-23,3602851,20825,167034,61453,29211,1280601
