,False,True
2020-11-28,56,0
2020-11-29,63,0
2020-11-30,77,0
2020-12-01,182,0
2020-12-02,196,0
2020-12-03,203,0
2020-12-04,210,0
2020-12-05,217,0
2020-12-06,224,0
2020-12-07,245,0
2020-12-08,1393,0
2020-12-09,2660,0
2020-12-10,4998,0
2020-12-11,7483,0
2020-12-12,9072,0
2020-12-13,9471,0
2020-12-14,12376,0
2020-12-15,36512,14
2020-12-16,80976,28
2020-12-17,124621,42
2020-12-18,160412,56
2020-12-19,206535,91
2020-12-20,239029,119
2020-12-21,260442,126
2020-12-22,296065,140
2020-12-23,326998,161
2020-12-24,334810,168
2020-12-25,334866,168
2020-12-26,334999,168
2020-12-27,335209,168
2020-12-28,335706,168
2020-12-29,348558,196
2020-12-30,383250,329
2020-12-31,409255,413
2021-01-01,416577,434
2021-01-02,426531,455
2021-01-03,428540,462
2021-01-04,430934,462
2021-01-05,440720,483
2021-01-06,458220,546
2021-01-07,528668,665
2021-01-08,624484,861
2021-01-09,705390,1099
2021-01-10,739613,1155
2021-01-11,766787,1288
2021-01-12,817383,1442
2021-01-13,909804,1666
2021-01-14,1022259,2009
2021-01-15,1151780,2338
2021-01-16,1258929,2618
2021-01-17,1305892,2723
2021-01-18,1345869,2849
2021-01-19,1460508,3066
2021-01-20,1570387,3325
2021-01-21,1710254,3710
2021-01-22,1897252,4158
2021-01-23,2080736,4445
2021-01-24,2151317,4557
2021-01-25,2216865,4732
2021-01-26,2289924,4949
2021-01-27,2365608,5201
2021-01-28,2492924,5495
2021-01-29,2694951,5866
2021-01-30,2888361,6104
2021-01-31,3000193,6230
2021-02-01,3107881,6468
2021-02-02,3225726,6713
2021-02-03,3364039,7035
2021-02-04,3511207,7364
2021-02-05,3666775,7672
2021-02-06,3833627,8043
2021-02-07,3911306,8162
2021-02-08,4001109,8414
2021-02-09,4108804,8694
2021-02-10,4229939,9030
2021-02-11,4371500,9436
2021-02-12,4523785,9863
2021-02-13,4668104,10185
2021-02-14,4720177,10255
2021-02-15,4780251,10395
2021-02-16,4856397,10584
2021-02-17,4934055,10780
2021-02-18,5004559,10990
2021-02-19,5051130,11123
2021-02-20,5091149,11221
2021-02-21,5104862,11235
2021-02-22,5124987,11298
2021-02-23,5150558,11431
2021-02-24,5180847,11585
2021-02-25,5213446,11739
2021-02-26,5241124,11879
2021-02-27,5260360,11984
2021-02-28,5268200,12005
2021-03-01,5276908,12047
2021-03-02,5286414,12103
2021-03-03,5297222,12180
2021-03-04,5310221,12278
2021-03-05,5324802,12411
2021-03-06,5336499,12495
2021-03-07,5339915,12516
2021-03-08,5346579,12558
2021-03-09,5352977,12607
2021-03-10,5359613,12656
2021-03-11,5365990,12719
2021-03-12,5373291,12782
2021-03-13,5381061,12831
2021-03-14,5384778,12852
2021-03-15,5390350,12894
2021-03-16,5396125,12936
2021-03-17,5401340,12985
2021-03-18,5406730,13027
2021-03-19,5412127,13083
2021-03-20,5416887,13111
2021-03-21,5418728,13125
2021-03-22,5421738,13139
2021-03-23,5425469,13167
2021-03-24,5428976,13188
2021-03-25,5433113,13216
2021-03-26,5436753,13244
2021-03-27,5440127,13272
2021-03-28,5441513,13279
2021-03-29,5444012,13300
2021-03-30,5446665,13321
2021-03-31,5449486,13342
2021-04-01,5451523,13349
2021-04-02,5452216,13356
2021-04-03,5453056,13363
2021-04-04,5453280,13363
2021-04-05,5453504,13363
2021-04-06,5454813,13377
2021-04-07,5456367,13384
2021-04-08,5458075,13405
2021-04-09,5459825,13412
2021-04-10,5461078,13419
2021-04-11,5461582,13419
2021-04-12,5462555,13426
2021-04-13,5463710,13433
2021-04-14,5464858,13447
2021-04-15,5466111,13454
2021-04-16,5467574,13461
2021-04-17,5468344,13461
2021-04-18,5468645,13461
2021-04-19,5469303,13468
2021-04-20,5470199,13475
2021-04-21,5471151,13482
2021-04-22,5472201,13489
2021-04-23,5473279,13496
2021-04-24,5473916,13496
2021-04-25,5474182,13496
2021-04-26,5474889,13503
2021-04-27,5475708,13503
2021-04-28,5476527,13510
2021-04-29,5477388,13517
2021-04-30,5478368,13531
2021-05-01,5478795,13531
2021-05-02,5478956,13531
2021-05-03,5479117,13531
2021-05-04,5479642,13538
2021-05-05,5480377,13538
2021-05-06,5481049,13538
2021-05-07,5481819,13538
2021-05-08,5482323,13545
2021-05-09,5482540,13552
2021-05-10,5483009,13552
2021-05-11,5483905,13559
2021-05-12,5484675,13559
2021-05-13,5485508,13559
2021-05-14,5486320,13559
2021-05-15,5486838,13559
2021-05-16,5487076,13566
2021-05-17,5487559,13566
2021-05-18,5488245,13566
2021-05-19,5489029,13573
2021-05-20,5489848,13580
2021-05-21,5490471,13587
2021-05-22,5490835,13587
2021-05-23,5490835,13587
2021-05-24,5490856,13587
total,5708052,14014
