,8,9,10,11,12
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,7,7
2020-12-09,0,0,0,7,21
2020-12-10,0,0,0,14,28
2020-12-11,0,0,0,14,42
2020-12-12,0,0,0,14,49
2020-12-13,0,0,0,14,49
2020-12-14,0,0,0,21,56
2020-12-15,0,0,0,63,147
2020-12-16,7,7,7,133,406
2020-12-17,7,14,14,245,700
2020-12-18,14,14,14,301,840
2020-12-19,14,28,28,364,1015
2020-12-20,28,49,49,420,1190
2020-12-21,35,63,77,490,1379
2020-12-22,42,70,91,546,1561
2020-12-23,77,133,182,714,2177
2020-12-24,98,161,224,812,2506
2020-12-25,105,168,231,812,2527
2020-12-26,105,168,231,819,2548
2020-12-27,105,168,231,819,2548
2020-12-28,105,168,231,819,2555
2020-12-29,175,287,413,1099,3346
2020-12-30,427,847,1323,2632,8253
2020-12-31,595,1190,1911,3598,11319
2021-01-01,616,1232,2009,3738,11858
2021-01-02,630,1274,2072,3864,12243
2021-01-03,637,1288,2093,3892,12348
2021-01-04,644,1295,2114,3913,12404
2021-01-05,707,1393,2254,4165,13097
2021-01-06,805,1554,2527,4641,14693
2021-01-07,980,1981,3164,5733,18410
2021-01-08,1253,2534,4081,7175,23212
2021-01-09,1505,3045,4935,8365,27251
2021-01-10,1589,3206,5159,8757,28497
2021-01-11,1764,3542,5726,9660,31493
2021-01-12,1974,3934,6342,10626,34692
2021-01-13,2219,4424,7091,11830,38696
2021-01-14,2590,5026,8029,13209,43386
2021-01-15,3059,5754,9058,14882,48685
2021-01-16,3332,6223,9786,15995,52185
2021-01-17,3444,6384,10073,16394,53473
2021-01-18,3577,6650,10458,17052,55811
2021-01-19,3738,6916,10906,17766,57981
2021-01-20,3913,7252,11403,18466,60256
2021-01-21,4144,7630,11963,19166,62300
2021-01-22,4431,8099,12670,20209,65527
2021-01-23,4557,8316,13020,20657,67011
2021-01-24,4627,8428,13167,20867,67564
2021-01-25,4690,8533,13286,20993,67858
2021-01-26,4767,8631,13433,21140,68208
2021-01-27,4837,8764,13559,21301,68621
2021-01-28,4928,8897,13734,21469,69062
2021-01-29,5019,9086,13951,21686,69622
2021-01-30,5082,9198,14084,21777,69867
2021-01-31,5103,9240,14140,21805,69916
2021-02-01,5152,9338,14217,21882,70105
2021-02-02,5208,9450,14329,21952,70301
2021-02-03,5278,9562,14392,22057,70553
2021-02-04,5390,9709,14525,22183,71001
2021-02-05,5474,9877,14672,22330,71470
2021-02-06,5523,9989,14742,22400,71638
2021-02-07,5544,10031,14763,22421,71694
2021-02-08,5621,10115,14847,22498,71925
2021-02-09,5691,10220,14924,22617,72233
2021-02-10,5789,10332,15043,22757,72618
2021-02-11,5894,10479,15162,22869,72975
2021-02-12,5999,10584,15288,23023,73395
2021-02-13,6083,10640,15337,23072,73535
2021-02-14,6104,10647,15344,23079,73542
