,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,14,0
2020-12-02,14,0
2020-12-03,14,0
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,21,7
2020-12-07,21,7
2020-12-08,210,84
2020-12-09,497,175
2020-12-10,875,322
2020-12-11,1274,476
2020-12-12,1603,574
2020-12-13,1792,630
2020-12-14,2177,770
2020-12-15,2891,1036
2020-12-16,3724,1302
2020-12-17,4886,1596
2020-12-18,6020,1932
2020-12-19,6972,2233
2020-12-20,8190,2625
2020-12-21,9660,3094
2020-12-22,11088,3528
2020-12-23,12677,3990
2020-12-24,13384,4235
2020-12-25,13391,4235
2020-12-26,13475,4284
2020-12-27,13650,4354
2020-12-28,13986,4466
2020-12-29,15190,4851
2020-12-30,17521,5495
2020-12-31,19656,6153
2021-01-01,20342,6370
2021-01-02,21147,6601
2021-01-03,21777,6776
2021-01-04,23009,7175
2021-01-05,25368,7875
2021-01-06,28560,8771
2021-01-07,32823,9877
2021-01-08,37506,11074
2021-01-09,41307,12089
2021-01-10,43883,12698
2021-01-11,47404,13678
2021-01-12,51604,14805
2021-01-13,56371,16100
2021-01-14,61425,17528
2021-01-15,66976,19103
2021-01-16,71176,20363
2021-01-17,74081,21168
2021-01-18,77931,22344
2021-01-19,82040,23688
2021-01-20,86569,25214
2021-01-21,91371,26719
2021-01-22,96404,28336
2021-01-23,100310,29736
2021-01-24,102599,30492
2021-01-25,105420,31542
2021-01-26,108780,32774
2021-01-27,112147,34104
2021-01-28,115598,35427
2021-01-29,119378,36932
2021-01-30,122409,38115
2021-01-31,124509,39025
2021-02-01,126602,39963
2021-02-02,129122,41027
2021-02-03,131747,42189
2021-02-04,134449,43358
2021-02-05,137249,44667
2021-02-06,139923,45927
2021-02-07,141155,46564
2021-02-08,142926,47488
2021-02-09,145159,48671
2021-02-10,147567,49910
2021-02-11,150010,51205
2021-02-12,153076,52843
2021-02-13,156653,54705
2021-02-14,158536,55706
2021-02-15,160902,56770
2021-02-16,164360,58828
2021-02-17,169645,62216
2021-02-18,175000,65660
2021-02-19,179998,68768
2021-02-20,185073,72240
2021-02-21,187068,73675
2021-02-22,189497,75320
2021-02-23,194243,78848
2021-02-24,201131,83853
2021-02-25,208929,89537
2021-02-26,216496,94780
2021-02-27,223622,99855
2021-02-28,226765,102165
2021-03-01,229810,104440
2021-03-02,233142,106862
2021-03-03,237027,109599
2021-03-04,243152,114240
2021-03-05,251573,120652
2021-03-06,259189,126560
2021-03-07,261849,128660
2021-03-08,265342,131537
2021-03-09,268422,134232
2021-03-10,272489,137718
2021-03-11,277130,141981
2021-03-12,285719,150017
2021-03-13,303289,167902
2021-03-14,311710,177667
2021-03-15,324072,190785
2021-03-16,343973,212744
2021-03-17,369481,240835
2021-03-18,408296,285257
2021-03-19,463155,347823
2021-03-20,531769,426671
2021-03-21,556836,458192
2021-03-22,579439,487424
2021-03-23,600635,514521
2021-03-24,621383,541520
2021-03-25,643223,568932
2021-03-26,665812,598269
2021-03-27,694323,634900
2021-03-28,706797,652540
2021-03-29,717248,667037
2021-03-30,726439,679308
2021-03-31,735560,690557
2021-04-01,738626,694645
2021-04-02,740194,696864
2021-04-03,742511,700112
2021-04-04,743176,701036
2021-04-05,743582,701589
2021-04-06,745003,703290
2021-04-07,746494,705257
2021-04-08,747768,706776
2021-04-09,749343,708883
2021-04-10,750967,711186
2021-04-11,751737,712236
2021-04-12,752269,712957
2021-04-13,752822,713650
2021-04-14,753452,714336
2021-04-15,754040,715092
2021-04-16,754663,715883
2021-04-17,755335,716772
2021-04-18,755622,717220
2021-04-19,755930,717626
2021-04-20,756322,718123
2021-04-21,756742,718690
2021-04-22,757204,719320
2021-04-23,757743,720034
2021-04-24,758282,720776
2021-04-25,758499,721133
2021-04-26,758786,721511
2021-04-27,759024,721917
2021-04-28,759381,722407
2021-04-29,759766,722953
2021-04-30,760214,723513
2021-05-01,760620,724094
2021-05-02,760788,724332
2021-05-03,760900,724479
2021-05-04,761145,724815
2021-05-05,761439,725165
2021-05-06,761775,725564
2021-05-07,762111,725942
2021-05-08,762538,726530
2021-05-09,762720,726824
2021-05-10,762951,727146
2021-05-11,763336,727594
2021-05-12,763784,728098
2021-05-13,764239,728651
2021-05-14,764785,729253
2021-05-15,765380,729988
2021-05-16,765646,730331
2021-05-17,765898,730646
2021-05-18,766318,731213
2021-05-19,766885,731892
2021-05-20,767424,732564
2021-05-21,767921,733152
2021-05-22,768362,733705
2021-05-23,768369,733719
2021-05-24,768369,733719
total,890484,926331
