,False
2020-11-28,2071223
2020-11-29,2071223
2020-11-30,2071223
2020-12-01,2071216
2020-12-02,2071216
2020-12-03,2071216
2020-12-04,2071216
2020-12-05,2071216
2020-12-06,2071216
2020-12-07,2071216
2020-12-08,2071174
2020-12-09,2071104
2020-12-10,2070999
2020-12-11,2070929
2020-12-12,2070866
2020-12-13,2070831
2020-12-14,2070740
2020-12-15,2070523
2020-12-16,2070236
2020-12-17,2069599
2020-12-18,2068997
2020-12-19,2068248
2020-12-20,2067681
2020-12-21,2066995
2020-12-22,2066358
2020-12-23,2065644
2020-12-24,2065315
2020-12-25,2065315
2020-12-26,2065308
2020-12-27,2065287
2020-12-28,2065189
2020-12-29,2064755
2020-12-30,2062795
2020-12-31,2060758
2021-01-01,2060086
2021-01-02,2059330
2021-01-03,2059176
2021-01-04,2058945
2021-01-05,2058441
2021-01-06,2055697
2021-01-07,2046009
2021-01-08,2033283
2021-01-09,2022748
2021-01-10,2018205
2021-01-11,2014572
2021-01-12,2007103
2021-01-13,1990625
2021-01-14,1971753
2021-01-15,1949178
2021-01-16,1930901
2021-01-17,1923229
2021-01-18,1914682
2021-01-19,1878772
2021-01-20,1831788
2021-01-21,1778105
2021-01-22,1693258
2021-01-23,1587138
2021-01-24,1549653
2021-01-25,1517019
2021-01-26,1471414
2021-01-27,1424885
2021-01-28,1345680
2021-01-29,1224650
2021-01-30,1094142
2021-01-31,1019319
2021-02-01,956158
2021-02-02,882756
2021-02-03,788872
2021-02-04,691628
2021-02-05,601090
2021-02-06,483994
2021-02-07,425817
2021-02-08,374913
2021-02-09,313075
2021-02-10,266056
2021-02-11,221704
2021-02-12,184919
2021-02-13,153482
2021-02-14,144312
2021-02-15,136304
2021-02-16,129339
2021-02-17,123151
2021-02-18,118174
2021-02-19,114534
2021-02-20,111454
2021-02-21,110537
2021-02-22,108780
2021-02-23,106281
2021-02-24,102830
2021-02-25,99351
2021-02-26,96117
2021-02-27,94087
2021-02-28,93296
2021-03-01,92239
2021-03-02,90923
2021-03-03,89341
2021-03-04,87192
2021-03-05,84805
2021-03-06,83216
2021-03-07,82824
2021-03-08,81725
2021-03-09,80528
2021-03-10,79401
2021-03-11,78155
2021-03-12,76860
2021-03-13,75698
2021-03-14,75264
2021-03-15,74396
2021-03-16,73444
2021-03-17,72534
2021-03-18,71575
2021-03-19,70693
2021-03-20,69944
2021-03-21,69657
2021-03-22,69013
2021-03-23,68320
2021-03-24,67473
2021-03-25,66696
2021-03-26,65961
2021-03-27,65191
2021-03-28,64883
2021-03-29,64400
2021-03-30,63791
2021-03-31,63147
2021-04-01,62552
2021-04-02,62237
2021-04-03,62041
2021-04-04,61950
2021-04-05,61894
2021-04-06,61628
2021-04-07,61187
2021-04-08,60781
2021-04-09,60319
2021-04-10,59962
2021-04-11,59794
2021-04-12,59535
2021-04-13,59234
2021-04-14,58933
2021-04-15,58590
2021-04-16,58219
2021-04-17,57953
2021-04-18,57841
2021-04-19,57652
2021-04-20,57414
2021-04-21,57127
2021-04-22,56854
2021-04-23,56553
2021-04-24,56287
2021-04-25,56119
2021-04-26,55923
2021-04-27,55692
2021-04-28,55461
2021-04-29,55181
2021-04-30,54957
2021-05-01,54796
2021-05-02,54740
2021-05-03,54691
2021-05-04,54558
2021-05-05,54383
2021-05-06,54173
2021-05-07,53984
2021-05-08,53872
2021-05-09,53816
2021-05-10,53690
2021-05-11,53522
2021-05-12,53298
2021-05-13,53067
2021-05-14,52892
2021-05-15,52738
2021-05-16,52668
2021-05-17,52556
2021-05-18,52388
2021-05-19,52171
2021-05-20,51989
2021-05-21,51821
2021-05-22,51702
2021-05-23,51646
2021-05-24,51499
2021-05-25,51366
2021-05-26,51177
total,2071244
