,False,True
2020-11-28,1985746,85484
2020-11-29,1985746,85484
2020-11-30,1985739,85484
2020-12-01,1985739,85484
2020-12-02,1985739,85484
2020-12-03,1985739,85484
2020-12-04,1985732,85484
2020-12-05,1985732,85484
2020-12-06,1985732,85484
2020-12-07,1985732,85484
2020-12-08,1985697,85484
2020-12-09,1985634,85477
2020-12-10,1985529,85477
2020-12-11,1985459,85470
2020-12-12,1985403,85470
2020-12-13,1985361,85470
2020-12-14,1985277,85463
2020-12-15,1985074,85456
2020-12-16,1984801,85442
2020-12-17,1984192,85407
2020-12-18,1983611,85386
2020-12-19,1982890,85358
2020-12-20,1982351,85330
2020-12-21,1981693,85309
2020-12-22,1981077,85288
2020-12-23,1980391,85260
2020-12-24,1980076,85239
2020-12-25,1980076,85239
2020-12-26,1980069,85239
2020-12-27,1980048,85239
2020-12-28,1979950,85239
2020-12-29,1979551,85211
2020-12-30,1977682,85120
2020-12-31,1975722,85036
2021-01-01,1975064,85022
2021-01-02,1974350,84987
2021-01-03,1974196,84980
2021-01-04,1973979,84966
2021-01-05,1973496,84945
2021-01-06,1970885,84812
2021-01-07,1961624,84385
2021-01-08,1949465,83825
2021-01-09,1939448,83307
2021-01-10,1935122,83083
2021-01-11,1931657,82922
2021-01-12,1924545,82565
2021-01-13,1908907,81725
2021-01-14,1890931,80822
2021-01-15,1869413,79765
2021-01-16,1851962,78939
2021-01-17,1844647,78589
2021-01-18,1836485,78197
2021-01-19,1802346,76433
2021-01-20,1757469,74319
2021-01-21,1706320,71792
2021-01-22,1625519,67746
2021-01-23,1524474,62664
2021-01-24,1488739,60921
2021-01-25,1457526,59493
2021-01-26,1414119,57302
2021-01-27,1369844,55041
2021-01-28,1294300,51380
2021-01-29,1178653,45997
2021-01-30,1054235,39907
2021-01-31,982660,36659
2021-02-01,922075,34090
2021-02-02,851774,30989
2021-02-03,761586,27293
2021-02-04,668164,23471
2021-02-05,580853,20237
2021-02-06,468125,15869
2021-02-07,411964,13853
2021-02-08,362782,12131
2021-02-09,303058,10017
2021-02-10,257600,8456
2021-02-11,214711,7000
2021-02-12,179109,5810
2021-02-13,148666,4823
2021-02-14,139776,4536
2021-02-15,132041,4270
2021-02-16,125293,4053
2021-02-17,119329,3829
2021-02-18,114562,3612
2021-02-19,111048,3486
2021-02-20,108087,3374
2021-02-21,107205,3339
2021-02-22,105511,3269
2021-02-23,103110,3171
2021-02-24,99813,3024
2021-02-25,96453,2898
2021-02-26,93359,2765
2021-02-27,91420,2674
2021-02-28,90650,2646
2021-03-01,89642,2604
2021-03-02,88382,2548
2021-03-03,86863,2485
2021-03-04,84784,2408
2021-03-05,82502,2310
2021-03-06,80976,2240
2021-03-07,80605,2219
2021-03-08,79541,2184
2021-03-09,78393,2135
2021-03-10,77308,2093
2021-03-11,76097,2058
2021-03-12,74858,2002
2021-03-13,73731,1974
2021-03-14,73318,1953
2021-03-15,72485,1918
2021-03-16,71575,1869
2021-03-17,70693,1848
2021-03-18,69776,1806
2021-03-19,68922,1778
2021-03-20,68201,1743
2021-03-21,67921,1736
2021-03-22,67305,1708
2021-03-23,66626,1694
2021-03-24,65814,1666
2021-03-25,65058,1638
2021-03-26,64358,1603
2021-03-27,63623,1575
2021-03-28,63322,1561
2021-03-29,62860,1547
2021-03-30,62272,1519
2021-03-31,61656,1498
2021-04-01,61089,1470
2021-04-02,60788,1456
2021-04-03,60592,1449
2021-04-04,60508,1442
2021-04-05,60459,1442
2021-04-06,60207,1428
2021-04-07,59787,1407
2021-04-08,59395,1393
2021-04-09,58954,1372
2021-04-10,58604,1358
2021-04-11,58443,1351
2021-04-12,58205,1337
2021-04-13,57911,1330
2021-04-14,57624,1309
2021-04-15,57295,1302
2021-04-16,56938,1288
2021-04-17,56679,1274
2021-04-18,56567,1274
2021-04-19,56385,1267
2021-04-20,56168,1253
2021-04-21,55881,1246
2021-04-22,55622,1232
2021-04-23,55342,1218
2021-04-24,55090,1204
2021-04-25,54929,1197
2021-04-26,54740,1190
2021-04-27,54516,1183
2021-04-28,54292,1169
2021-04-29,54026,1162
2021-04-30,53802,1155
2021-05-01,53648,1148
2021-05-02,53599,1141
2021-05-03,53550,1141
2021-05-04,53417,1141
2021-05-05,53249,1134
2021-05-06,53046,1127
2021-05-07,52864,1127
2021-05-08,52752,1120
2021-05-09,52696,1120
2021-05-10,52577,1120
2021-05-11,52409,1113
2021-05-12,52199,1106
2021-05-13,51975,1092
2021-05-14,51814,1085
2021-05-15,51660,1085
2021-05-16,51590,1078
2021-05-17,51485,1078
2021-05-18,51324,1071
2021-05-19,51114,1064
2021-05-20,50939,1050
2021-05-21,50778,1043
2021-05-22,50659,1043
2021-05-23,50610,1036
2021-05-24,50470,1029
2021-05-25,50344,1029
2021-05-26,50162,1022
total,1985760,85484
