,F,M
2020-11-28,1085805,985418
2020-11-29,1085805,985418
2020-11-30,1085798,985418
2020-12-01,1085798,985418
2020-12-02,1085798,985418
2020-12-03,1085798,985418
2020-12-04,1085798,985418
2020-12-05,1085798,985418
2020-12-06,1085798,985418
2020-12-07,1085798,985411
2020-12-08,1085770,985404
2020-12-09,1085728,985376
2020-12-10,1085651,985348
2020-12-11,1085602,985320
2020-12-12,1085560,985306
2020-12-13,1085532,985292
2020-12-14,1085469,985271
2020-12-15,1085315,985208
2020-12-16,1085133,985103
2020-12-17,1084769,984823
2020-12-18,1084426,984564
2020-12-19,1084006,984235
2020-12-20,1083663,984011
2020-12-21,1083257,983731
2020-12-22,1082900,983458
2020-12-23,1082536,983108
2020-12-24,1082347,982961
2020-12-25,1082347,982961
2020-12-26,1082347,982961
2020-12-27,1082326,982954
2020-12-28,1082263,982926
2020-12-29,1081997,982758
2020-12-30,1080919,981876
2020-12-31,1079750,981001
2021-01-01,1079365,980721
2021-01-02,1078966,980364
2021-01-03,1078875,980294
2021-01-04,1078735,980210
2021-01-05,1078427,980007
2021-01-06,1076950,978747
2021-01-07,1071819,974183
2021-01-08,1065015,968268
2021-01-09,1059373,963368
2021-01-10,1056853,961345
2021-01-11,1054893,959679
2021-01-12,1050833,956270
2021-01-13,1042027,948591
2021-01-14,1032024,939729
2021-01-15,1019935,929236
2021-01-16,1009988,920913
2021-01-17,1005781,917441
2021-01-18,1001182,913493
2021-01-19,982163,896602
2021-01-20,957033,874748
2021-01-21,928305,849800
2021-01-22,883113,810138
2021-01-23,826350,760781
2021-01-24,806596,743057
2021-01-25,789628,727384
2021-01-26,765492,705915
2021-01-27,740810,684068
2021-01-28,699454,646219
2021-01-29,636125,588518
2021-01-30,566790,527345
2021-01-31,527555,491757
2021-02-01,494746,461405
2021-02-02,457037,425712
2021-02-03,408352,380520
2021-02-04,358701,332920
2021-02-05,311927,289156
2021-02-06,250530,233457
2021-02-07,220423,205394
2021-02-08,194425,180481
2021-02-09,162729,150339
2021-02-10,138369,127680
2021-02-11,115199,106498
2021-02-12,95774,89145
2021-02-13,78974,74508
2021-02-14,74235,70077
2021-02-15,70007,66297
2021-02-16,66353,62986
2021-02-17,63014,60130
2021-02-18,60305,57862
2021-02-19,58345,56182
2021-02-20,56658,54789
2021-02-21,56161,54376
2021-02-22,55174,53606
2021-02-23,53788,52486
2021-02-24,51933,50897
2021-02-25,50050,49294
2021-02-26,48286,47831
2021-02-27,47173,46914
2021-02-28,46739,46550
2021-03-01,46151,46081
2021-03-02,45458,45458
2021-03-03,44569,44772
2021-03-04,43400,43792
2021-03-05,42084,42714
2021-03-06,41188,42021
2021-03-07,40985,41839
2021-03-08,40390,41328
2021-03-09,39760,40761
2021-03-10,39137,40264
2021-03-11,38479,39676
2021-03-12,37793,39060
2021-03-13,37156,38535
2021-03-14,36918,38346
2021-03-15,36477,37919
2021-03-16,35952,37485
2021-03-17,35490,37037
2021-03-18,34986,36589
2021-03-19,34524,36162
2021-03-20,34118,35819
2021-03-21,33971,35679
2021-03-22,33635,35371
2021-03-23,33271,35042
2021-03-24,32844,34629
2021-03-25,32438,34251
2021-03-26,32053,33908
2021-03-27,31647,33544
2021-03-28,31486,33390
2021-03-29,31241,33152
2021-03-30,30933,32851
2021-03-31,30590,32550
2021-04-01,30296,32256
2021-04-02,30121,32116
2021-04-03,30016,32018
2021-04-04,29974,31969
2021-04-05,29953,31941
2021-04-06,29820,31808
2021-04-07,29575,31612
2021-04-08,29358,31423
2021-04-09,29113,31199
2021-04-10,28945,31010
2021-04-11,28861,30933
2021-04-12,28728,30807
2021-04-13,28574,30660
2021-04-14,28427,30499
2021-04-15,28245,30345
2021-04-16,28056,30156
2021-04-17,27895,30051
2021-04-18,27846,29988
2021-04-19,27755,29890
2021-04-20,27636,29771
2021-04-21,27496,29624
2021-04-22,27356,29491
2021-04-23,27195,29358
2021-04-24,27048,29239
2021-04-25,26964,29155
2021-04-26,26866,29057
2021-04-27,26761,28931
2021-04-28,26628,28826
2021-04-29,26502,28679
2021-04-30,26376,28574
2021-05-01,26292,28497
2021-05-02,26264,28469
2021-05-03,26236,28448
2021-05-04,26159,28392
2021-05-05,26089,28294
2021-05-06,25984,28182
2021-05-07,25879,28105
2021-05-08,25809,28063
2021-05-09,25774,28035
2021-05-10,25711,27972
2021-05-11,25627,27895
2021-05-12,25501,27797
2021-05-13,25382,27685
2021-05-14,25284,27608
2021-05-15,25193,27538
2021-05-16,25151,27510
2021-05-17,25095,27454
2021-05-18,25011,27377
2021-05-19,24906,27258
2021-05-20,24801,27181
2021-05-21,24710,27104
2021-05-22,24647,27055
2021-05-23,24612,27027
2021-05-24,24542,26950
2021-05-25,24479,26880
2021-05-26,24381,26789
total,1085812,985425
