,False
2020-11-28,915495
2020-11-29,915488
2020-11-30,915488
2020-12-01,915488
2020-12-02,915488
2020-12-03,915488
2020-12-04,915488
2020-12-05,915488
2020-12-06,915488
2020-12-07,915481
2020-12-08,915369
2020-12-09,915110
2020-12-10,914872
2020-12-11,914634
2020-12-12,914445
2020-12-13,914263
2020-12-14,914032
2020-12-15,913682
2020-12-16,913227
2020-12-17,912590
2020-12-18,912044
2020-12-19,911512
2020-12-20,910854
2020-12-21,910000
2020-12-22,909293
2020-12-23,908327
2020-12-24,907837
2020-12-25,907837
2020-12-26,907830
2020-12-27,907697
2020-12-28,907452
2020-12-29,906857
2020-12-30,905394
2020-12-31,904064
2021-01-01,903707
2021-01-02,903315
2021-01-03,902993
2021-01-04,902391
2021-01-05,901215
2021-01-06,899444
2021-01-07,896840
2021-01-08,894201
2021-01-09,891863
2021-01-10,890596
2021-01-11,888720
2021-01-12,886382
2021-01-13,883687
2021-01-14,880586
2021-01-15,877114
2021-01-16,874132
2021-01-17,872102
2021-01-18,869778
2021-01-19,866971
2021-01-20,863996
2021-01-21,860832
2021-01-22,857122
2021-01-23,854133
2021-01-24,852187
2021-01-25,850199
2021-01-26,847833
2021-01-27,845586
2021-01-28,843241
2021-01-29,840420
2021-01-30,838201
2021-01-31,836500
2021-02-01,834904
2021-02-02,833014
2021-02-03,830872
2021-02-04,828576
2021-02-05,826196
2021-02-06,823991
2021-02-07,822556
2021-02-08,821261
2021-02-09,819399
2021-02-10,816508
2021-02-11,812469
2021-02-12,807268
2021-02-13,801759
2021-02-14,798973
2021-02-15,795991
2021-02-16,788361
2021-02-17,776979
2021-02-18,766878
2021-02-19,758023
2021-02-20,749084
2021-02-21,744933
2021-02-22,740509
2021-02-23,731409
2021-02-24,713958
2021-02-25,691481
2021-02-26,664363
2021-02-27,641634
2021-02-28,625667
2021-03-01,608881
2021-03-02,587517
2021-03-03,559832
2021-03-04,521892
2021-03-05,484708
2021-03-06,445508
2021-03-07,425607
2021-03-08,401450
2021-03-09,379743
2021-03-10,357182
2021-03-11,335230
2021-03-12,306369
2021-03-13,270368
2021-03-14,251587
2021-03-15,230741
2021-03-16,212492
2021-03-17,197400
2021-03-18,182175
2021-03-19,165837
2021-03-20,148582
2021-03-21,141428
2021-03-22,134918
2021-03-23,129269
2021-03-24,123662
2021-03-25,118566
2021-03-26,113267
2021-03-27,107324
2021-03-28,104538
2021-03-29,101850
2021-03-30,99456
2021-03-31,97405
2021-04-01,96089
2021-04-02,95375
2021-04-03,94486
2021-04-04,94094
2021-04-05,93877
2021-04-06,93331
2021-04-07,92351
2021-04-08,91476
2021-04-09,90573
2021-04-10,89901
2021-04-11,89614
2021-04-12,89264
2021-04-13,88858
2021-04-14,88529
2021-04-15,88130
2021-04-16,87794
2021-04-17,87458
2021-04-18,87339
2021-04-19,87045
2021-04-20,86758
2021-04-21,86408
2021-04-22,86121
2021-04-23,85806
2021-04-24,85568
2021-04-25,85421
2021-04-26,85218
2021-04-27,84910
2021-04-28,84679
2021-04-29,84448
2021-04-30,84252
2021-05-01,84112
2021-05-02,84035
2021-05-03,83986
2021-05-04,83853
2021-05-05,83629
2021-05-06,83377
2021-05-07,83146
2021-05-08,82943
2021-05-09,82852
2021-05-10,82705
2021-05-11,82467
2021-05-12,82159
2021-05-13,81774
2021-05-14,81480
2021-05-15,81228
2021-05-16,81088
2021-05-17,80892
2021-05-18,80626
2021-05-19,80318
total,915495
