,F,M
2020-11-28,640521,596617
2020-11-29,640521,596617
2020-11-30,640521,596617
2020-12-01,640514,596617
2020-12-02,640514,596617
2020-12-03,640514,596617
2020-12-04,640514,596610
2020-12-05,640514,596610
2020-12-06,640514,596610
2020-12-07,640514,596610
2020-12-08,640430,596568
2020-12-09,640227,596484
2020-12-10,639989,596379
2020-12-11,639730,596274
2020-12-12,639534,596218
2020-12-13,639408,596183
2020-12-14,639191,596099
2020-12-15,638771,595938
2020-12-16,638218,595763
2020-12-17,637455,595511
2020-12-18,636741,595273
2020-12-19,636104,595070
2020-12-20,635194,594790
2020-12-21,634193,594496
2020-12-22,633262,594223
2020-12-23,632240,593901
2020-12-24,631771,593747
2020-12-25,631764,593740
2020-12-26,631722,593705
2020-12-27,631624,593670
2020-12-28,631428,593607
2020-12-29,630602,593369
2020-12-30,629069,592942
2020-12-31,627816,592550
2021-01-01,627347,592424
2021-01-02,626815,592270
2021-01-03,626451,592172
2021-01-04,625751,591976
2021-01-05,624372,591570
2021-01-06,622370,590996
2021-01-07,619535,590233
2021-01-08,616392,589316
2021-01-09,613886,588539
2021-01-10,612360,588056
2021-01-11,610260,587440
2021-01-12,607621,586705
2021-01-13,604506,585816
2021-01-14,601230,584759
2021-01-15,597695,583541
2021-01-16,594958,582673
2021-01-17,593145,582113
2021-01-18,590660,581322
2021-01-19,588021,580391
2021-01-20,585214,579376
2021-01-21,582141,578207
2021-01-22,578809,576989
2021-01-23,576030,575855
2021-01-24,574504,575162
2021-01-25,572656,574406
2021-01-26,570472,573489
2021-01-27,568085,572425
2021-01-28,565649,571270
2021-01-29,563066,570010
2021-01-30,560805,568890
2021-01-31,558978,567833
2021-02-01,556780,566601
2021-02-02,554309,564977
2021-02-03,551341,563143
2021-02-04,548625,561302
2021-02-05,545825,559398
2021-02-06,543291,557893
2021-02-07,541912,557025
2021-02-08,540246,556101
2021-02-09,537866,554568
2021-02-10,534835,552552
2021-02-11,530768,549612
2021-02-12,524818,545069
2021-02-13,518588,540400
2021-02-14,514948,537460
2021-02-15,511441,534947
2021-02-16,505302,530229
2021-02-17,494767,522242
2021-02-18,485324,515039
2021-02-19,478107,509404
2021-02-20,471415,504056
2021-02-21,469427,502509
2021-02-22,466011,499905
2021-02-23,458220,493703
2021-02-24,444486,482881
2021-02-25,427749,469203
2021-02-26,408821,453152
2021-02-27,391685,437731
2021-02-28,381549,428099
2021-03-01,369530,416486
2021-03-02,354900,402276
2021-03-03,337554,384748
2021-03-04,316323,364014
2021-03-05,291536,339290
2021-03-06,266959,313488
2021-03-07,253988,299278
2021-03-08,237916,280588
2021-03-09,222936,263354
2021-03-10,207879,246806
2021-03-11,194453,232176
2021-03-12,179501,215712
2021-03-13,160076,194327
2021-03-14,151333,184135
2021-03-15,140609,172109
2021-03-16,130662,161497
2021-03-17,121751,152173
2021-03-18,113834,143745
2021-03-19,104636,133483
2021-03-20,94192,121632
2021-03-21,90412,116837
2021-03-22,86912,112728
2021-03-23,83678,108878
2021-03-24,80731,105203
2021-03-25,77448,101451
2021-03-26,74382,97685
2021-03-27,70938,93254
2021-03-28,69468,91336
2021-03-29,68040,89593
2021-03-30,66633,87990
2021-03-31,65156,86352
2021-04-01,64253,85309
2021-04-02,63840,84763
2021-04-03,63343,84112
2021-04-04,63203,83895
2021-04-05,63084,83776
2021-04-06,62608,83258
2021-04-07,62174,82789
2021-04-08,61733,82306
2021-04-09,61250,81816
2021-04-10,60879,81326
2021-04-11,60676,81116
2021-04-12,60452,80850
2021-04-13,60193,80549
2021-04-14,59885,80234
2021-04-15,59619,79982
2021-04-16,59353,79737
2021-04-17,59171,79520
2021-04-18,59094,79422
2021-04-19,58954,79219
2021-04-20,58709,78967
2021-04-21,58506,78764
2021-04-22,58303,78547
2021-04-23,58100,78316
2021-04-24,57939,78141
2021-04-25,57862,78071
2021-04-26,57708,77889
2021-04-27,57519,77665
2021-04-28,57372,77511
2021-04-29,57169,77301
2021-04-30,56980,77028
2021-05-01,56861,76902
2021-05-02,56812,76839
2021-05-03,56784,76797
2021-05-04,56658,76629
2021-05-05,56469,76440
2021-05-06,56322,76286
2021-05-07,56168,76125
2021-05-08,56014,75950
2021-05-09,55965,75880
2021-05-10,55825,75698
2021-05-11,55608,75439
2021-05-12,55412,75264
2021-05-13,55181,75047
2021-05-14,54971,74837
2021-05-15,54761,74620
2021-05-16,54677,74501
2021-05-17,54474,74312
2021-05-18,54264,74102
2021-05-19,54005,73871
2021-05-20,53753,73563
2021-05-21,53564,73318
2021-05-22,53424,73115
2021-05-23,53424,73115
2021-05-24,53417,73115
total,640521,596617
