,1,2,3,4,5
2020-11-28,188384,223209,251832,273749,299957
2020-11-29,188384,223209,251832,273749,299957
2020-11-30,188384,223209,251832,273749,299957
2020-12-01,188384,223209,251832,273749,299957
2020-12-02,188384,223209,251832,273749,299957
2020-12-03,188384,223209,251832,273749,299957
2020-12-04,188384,223209,251832,273749,299957
2020-12-05,188384,223209,251832,273749,299957
2020-12-06,188384,223209,251832,273749,299957
2020-12-07,188384,223209,251832,273749,299957
2020-12-08,188363,223188,251811,273714,299922
2020-12-09,188314,223139,251762,273644,299852
2020-12-10,188265,223076,251706,273560,299761
2020-12-11,188209,223006,251643,273483,299663
2020-12-12,188174,222964,251594,273406,299607
2020-12-13,188160,222943,251559,273371,299565
2020-12-14,188139,222887,251496,273301,299474
2020-12-15,188062,222810,251384,273147,299313
2020-12-16,187971,222684,251223,272972,299124
2020-12-17,187859,222481,251020,272755,298858
2020-12-18,187726,222334,250824,272517,298613
2020-12-19,187628,222222,250649,272321,298361
2020-12-20,187495,222026,250411,272041,298018
2020-12-21,187320,221795,250145,271740,297696
2020-12-22,187152,221599,249921,271453,297360
2020-12-23,186949,221382,249662,271117,297031
2020-12-24,186858,221270,249515,270977,296891
2020-12-25,186858,221270,249515,270977,296891
2020-12-26,186851,221249,249501,270963,296870
2020-12-27,186830,221221,249473,270928,296842
2020-12-28,186781,221179,249424,270865,296779
2020-12-29,186648,221011,249200,270599,296513
2020-12-30,186361,220682,248794,270158,296016
2020-12-31,186144,220395,248416,269766,295645
2021-01-01,186081,220318,248269,269633,295470
2021-01-02,185997,220206,248108,269479,295309
2021-01-03,185948,220129,248010,269353,295176
2021-01-04,185836,219968,247814,269143,294966
2021-01-05,185598,219674,247429,268730,294518
2021-01-06,185227,219198,246918,268128,293895
2021-01-07,184772,218547,246155,267316,292992
2021-01-08,184184,217854,245364,266350,291963
2021-01-09,183792,217357,244664,265587,291032
2021-01-10,183568,217042,244237,265076,290486
2021-01-11,183134,216517,243677,264467,289912
2021-01-12,182574,215887,242977,263732,289156
2021-01-13,181944,215138,242186,262836,288218
2021-01-14,181258,214340,241255,261898,287238
2021-01-15,180586,213535,240310,260792,286020
2021-01-16,180082,212870,239554,259973,285159
2021-01-17,179795,212471,239015,259399,284571
2021-01-18,179291,211883,238315,258692,283801
2021-01-19,178710,211260,237573,257880,282989
2021-01-20,178094,210546,236831,256991,282128
2021-01-21,177436,209790,235865,256116,281141
2021-01-22,176736,208950,234934,255094,280084
2021-01-23,176155,208257,234066,254219,279188
2021-01-24,175854,207879,233604,253708,278628
2021-01-25,175448,207354,233009,253134,278110
2021-01-26,174944,206773,232393,252434,277417
2021-01-27,174419,206122,231721,251636,276612
2021-01-28,173887,205457,230979,250789,275800
2021-01-29,173306,204736,230167,249956,274918
2021-01-30,172879,204134,229404,249172,274106
2021-01-31,172459,203588,228823,248507,273441
2021-02-01,171934,202916,228137,247674,272727
2021-02-02,171192,202041,227332,246729,271992
2021-02-03,170541,201047,226338,245553,270998
2021-02-04,169806,200074,225337,244545,270172
2021-02-05,169141,199080,224322,243537,269136
2021-02-06,168616,198394,223482,242592,268100
2021-02-07,168385,197995,222880,242088,267589
2021-02-08,168000,197498,222362,241507,266980
2021-02-09,167419,196805,221606,240597,266021
2021-02-10,166698,195853,220521,239421,264880
2021-02-11,165949,194439,219016,237748,263228
2021-02-12,164654,192521,216692,235347,260680
2021-02-13,163177,190638,214277,232799,258104
2021-02-14,162484,189630,213010,231203,256074
2021-02-15,161630,188447,211813,229838,254667
2021-02-16,160097,186431,209594,227388,252021
2021-02-17,157920,183295,205632,222985,247184
2021-02-18,155771,180376,202104,218981,243131
