,F,M
2020-11-28,28,0
2020-11-29,28,7
2020-11-30,28,14
2020-12-01,84,56
2020-12-02,91,56
2020-12-03,91,56
2020-12-04,98,56
2020-12-05,98,56
2020-12-06,98,56
2020-12-07,119,63
2020-12-08,1071,966
2020-12-09,2597,2352
2020-12-10,4767,4361
2020-12-11,7028,6328
2020-12-12,8477,7602
2020-12-13,9268,8309
2020-12-14,11788,10507
2020-12-15,35154,32046
2020-12-16,77077,68719
2020-12-17,117327,102116
2020-12-18,147112,126973
2020-12-19,184590,157969
2020-12-20,212989,181048
2020-12-21,230727,195209
2020-12-22,262108,221557
2020-12-23,286818,241892
2020-12-24,292579,246540
2020-12-25,292586,246547
2020-12-26,292614,246568
2020-12-27,292768,246687
2020-12-28,293181,247002
2020-12-29,302932,254842
2020-12-30,326347,273035
2020-12-31,342944,285264
2021-01-01,346710,288043
2021-01-02,351638,291753
2021-01-03,353052,292768
2021-01-04,354893,294105
2021-01-05,360017,297871
2021-01-06,369964,305445
2021-01-07,415086,341152
2021-01-08,474663,386617
2021-01-09,527065,425236
2021-01-10,549955,442477
2021-01-11,562800,451969
2021-01-12,595777,475916
2021-01-13,650293,516250
2021-01-14,711543,561533
2021-01-15,785456,615930
2021-01-16,858984,669081
2021-01-17,889742,691705
2021-01-18,910840,706370
2021-01-19,967981,748804
2021-01-20,1019256,785288
2021-01-21,1068179,818762
2021-01-22,1128253,859719
2021-01-23,1179451,893746
2021-01-24,1194347,904029
2021-01-25,1212099,915089
2021-01-26,1231573,927024
2021-01-27,1249528,938056
2021-01-28,1272670,952945
2021-01-29,1295483,967197
2021-01-30,1312248,977704
2021-01-31,1318604,981925
2021-02-01,1327711,987140
2021-02-02,1337035,992152
2021-02-03,1346520,997297
2021-02-04,1355963,1002477
2021-02-05,1365028,1007293
2021-02-06,1371069,1010541
2021-02-07,1373820,1012158
2021-02-08,1379742,1015392
2021-02-09,1386413,1018941
2021-02-10,1393812,1022847
2021-02-11,1400651,1026417
2021-02-12,1407091,1029840
2021-02-13,1410878,1031940
2021-02-14,1412257,1032640
2021-02-15,1414770,1033970
2021-02-16,1417171,1035251
2021-02-17,1419614,1036574
2021-02-18,1421931,1037827
2021-02-19,1423814,1038786
2021-02-20,1424934,1039381
2021-02-21,1425312,1039584
2021-02-22,1426404,1040186
2021-02-23,1427972,1041103
2021-02-24,1429729,1041957
2021-02-25,1431479,1042930
2021-02-26,1433089,1043805
2021-02-27,1433964,1044281
2021-02-28,1434265,1044435
2021-03-01,1435014,1044841
2021-03-02,1436022,1045387
2021-03-03,1437128,1046059
2021-03-04,1438542,1046815
2021-03-05,1439991,1047634
2021-03-06,1440824,1048124
2021-03-07,1441041,1048257
2021-03-08,1441622,1048614
2021-03-09,1442490,1049076
2021-03-10,1443358,1049559
2021-03-11,1444226,1050042
2021-03-12,1444982,1050511
2021-03-13,1445521,1050812
2021-03-14,1445696,1050924
2021-03-15,1446249,1051253
2021-03-16,1446935,1051631
2021-03-17,1447537,1051974
2021-03-18,1448265,1052373
2021-03-19,1448930,1052772
2021-03-20,1449350,1053031
2021-03-21,1449497,1053122
2021-03-22,1449917,1053353
2021-03-23,1450428,1053675
2021-03-24,1451016,1054025
2021-03-25,1451625,1054445
2021-03-26,1452178,1054732
2021-03-27,1452619,1054991
2021-03-28,1452815,1055089
2021-03-29,1453207,1055320
2021-03-30,1453662,1055621
2021-03-31,1454138,1055901
2021-04-01,1454572,1056153
2021-04-02,1454733,1056251
2021-04-03,1454901,1056342
2021-04-04,1454950,1056370
2021-04-05,1454999,1056405
2021-04-06,1455195,1056559
2021-04-07,1455545,1056783
2021-04-08,1455874,1056986
2021-04-09,1456245,1057238
2021-04-10,1456476,1057399
2021-04-11,1456567,1057469
2021-04-12,1456791,1057588
2021-04-13,1457029,1057728
2021-04-14,1457253,1057840
2021-04-15,1457505,1057980
2021-04-16,1457729,1058155
2021-04-17,1457876,1058239
2021-04-18,1457939,1058281
2021-04-19,1458079,1058344
2021-04-20,1458261,1058456
2021-04-21,1458471,1058554
2021-04-22,1458632,1058659
2021-04-23,1458793,1058764
2021-04-24,1458877,1058841
2021-04-25,1458919,1058869
2021-04-26,1459052,1058953
2021-04-27,1459206,1059044
2021-04-28,1459388,1059142
2021-04-29,1459549,1059254
2021-04-30,1459724,1059345
2021-05-01,1459766,1059380
2021-05-02,1459794,1059394
2021-05-03,1459808,1059415
2021-05-04,1459899,1059471
2021-05-05,1460011,1059548
2021-05-06,1460144,1059625
2021-05-07,1460270,1059681
2021-05-08,1460340,1059730
2021-05-09,1460368,1059758
2021-05-10,1460452,1059793
2021-05-11,1460578,1059891
2021-05-12,1460732,1059954
2021-05-13,1460858,1060038
2021-05-14,1460956,1060122
2021-05-15,1461033,1060150
2021-05-16,1461089,1060171
2021-05-17,1461166,1060220
2021-05-18,1461285,1060297
2021-05-19,1461404,1060388
2021-05-20,1461551,1060458
2021-05-21,1461663,1060542
2021-05-22,1461698,1060570
2021-05-23,1461712,1060584
2021-05-24,1461754,1060605
2021-05-25,1461803,1060633
2021-05-26,1461845,1060668
total,1492519,1086351
