,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,0,7
2020-12-03,0,7
2020-12-04,0,7
2020-12-05,0,7
2020-12-06,0,7
2020-12-07,0,7
2020-12-08,84,35
2020-12-09,266,112
2020-12-10,434,182
2020-12-11,609,238
2020-12-12,742,294
2020-12-13,882,336
2020-12-14,1050,406
2020-12-15,1323,483
2020-12-16,1666,588
2020-12-17,2163,728
2020-12-18,2604,840
2020-12-19,3010,959
2020-12-20,3528,1099
2020-12-21,4193,1288
2020-12-22,4732,1456
2020-12-23,5467,1680
2020-12-24,5831,1799
2020-12-25,5831,1799
2020-12-26,5838,1806
2020-12-27,5943,1841
2020-12-28,6132,1890
2020-12-29,6587,2023
2020-12-30,7749,2331
2020-12-31,8785,2625
2021-01-01,9065,2688
2021-01-02,9373,2772
2021-01-03,9625,2849
2021-01-04,10073,2996
2021-01-05,10997,3248
2021-01-06,12383,3626
2021-01-07,14434,4186
2021-01-08,16492,4760
2021-01-09,18333,5250
2021-01-10,19341,5516
2021-01-11,20811,5922
2021-01-12,22631,6433
2021-01-13,24731,7028
2021-01-14,27097,7763
2021-01-15,29701,8631
2021-01-16,32025,9282
2021-01-17,33579,9758
2021-01-18,35385,10276
2021-01-19,37513,10955
2021-01-20,39732,11704
2021-01-21,42056,12537
2021-01-22,44807,13496
2021-01-23,46984,14315
2021-01-24,48384,14854
2021-01-25,49798,15421
2021-01-26,51499,16079
2021-01-27,53088,16730
2021-01-28,54803,17353
2021-01-29,56728,18242
2021-01-30,58254,18935
2021-01-31,59437,19453
2021-02-01,60487,19978
2021-02-02,61782,20566
2021-02-03,63175,21308
2021-02-04,64652,22113
2021-02-05,66185,22953
2021-02-06,67592,23744
2021-02-07,68474,24297
2021-02-08,69300,24724
2021-02-09,70469,25396
2021-02-10,72163,26530
2021-02-11,74564,28112
2021-02-12,77672,30128
2021-02-13,80934,32354
2021-02-14,82607,33467
2021-02-15,84343,34601
2021-02-16,88606,37821
2021-02-17,95004,42672
2021-02-18,100653,46942
2021-02-19,105651,50708
2021-02-20,110677,54600
2021-02-21,112959,56462
2021-02-22,115388,58359
2021-02-23,120428,62300
2021-02-24,130018,70028
2021-02-25,142373,79982
2021-02-26,156961,92407
2021-02-27,169113,102970
2021-02-28,177345,110705
2021-03-01,186123,118538
2021-03-02,197092,128716
2021-03-03,211085,141960
2021-03-04,230195,160419
2021-03-05,248696,178836
2021-03-06,268331,198359
2021-03-07,277921,208649
2021-03-08,289093,221291
2021-03-09,299159,232449
2021-03-10,309701,243677
2021-03-11,319991,254674
2021-03-12,333585,269472
2021-03-13,351022,288008
2021-03-14,359730,298060
2021-03-15,369530,308637
2021-03-16,378084,317709
2021-03-17,385091,325311
2021-03-18,392224,332962
2021-03-19,399511,341607
2021-03-20,407421,350896
2021-03-21,410536,354942
2021-03-22,413259,358295
2021-03-23,415611,361053
2021-03-24,417984,363916
2021-03-25,420210,366478
2021-03-26,422436,369271
2021-03-27,425082,372554
2021-03-28,426258,374157
2021-03-29,427392,375480
2021-03-30,428414,376677
2021-03-31,429310,377706
2021-04-01,429863,378343
2021-04-02,430199,378721
2021-04-03,430598,379190
2021-04-04,430759,379421
2021-04-05,430850,379540
2021-04-06,431053,379764
2021-04-07,431417,380149
2021-04-08,431774,380527
2021-04-09,432138,380947
2021-04-10,432439,381297
2021-04-11,432558,381458
2021-04-12,432684,381584
2021-04-13,432810,381724
2021-04-14,432915,381850
2021-04-15,433027,381976
2021-04-16,433153,382116
2021-04-17,433286,382270
2021-04-18,433342,382340
2021-04-19,433426,382410
2021-04-20,433496,382501
2021-04-21,433587,382606
2021-04-22,433671,382697
2021-04-23,433769,382809
2021-04-24,433867,382942
2021-04-25,433937,383012
2021-04-26,434007,383082
2021-04-27,434091,383152
2021-04-28,434161,383229
2021-04-29,434245,383313
2021-04-30,434322,383411
2021-05-01,434371,383488
2021-05-02,434406,383530
2021-05-03,434427,383558
2021-05-04,434469,383593
2021-05-05,434539,383663
2021-05-06,434616,383747
2021-05-07,434707,383838
2021-05-08,434805,383936
2021-05-09,434840,383992
2021-05-10,434889,384048
2021-05-11,434952,384132
2021-05-12,435071,384223
2021-05-13,435204,384342
2021-05-14,435344,384454
2021-05-15,435477,384573
2021-05-16,435533,384650
2021-05-17,435603,384741
2021-05-18,435680,384832
2021-05-19,435806,384958
total,476028,439460
