,F,M
2020-11-29,0,0
2020-11-30,7,0
2020-12-01,28,7
2020-12-02,28,7
2020-12-03,28,14
2020-12-04,35,14
2020-12-05,35,14
2020-12-06,42,14
2020-12-07,49,21
2020-12-08,469,182
2020-12-09,1281,476
2020-12-10,2268,833
2020-12-11,3311,1225
2020-12-12,4130,1491
2020-12-13,4599,1624
2020-12-14,5551,1981
2020-12-15,7406,2632
2020-12-16,9604,3332
2020-12-17,12621,4158
2020-12-18,15575,5103
2020-12-19,18137,5873
2020-12-20,21546,6902
2020-12-21,25529,8057
2020-12-22,29344,9191
2020-12-23,33523,10416
2020-12-24,35392,11032
2020-12-25,35413,11039
2020-12-26,35630,11158
2020-12-27,36071,11319
2020-12-28,36911,11599
2020-12-29,40089,12558
2020-12-30,46102,14196
2020-12-31,51478,15799
2021-01-01,53256,16303
2021-01-02,55363,16898
2021-01-03,56980,17297
2021-01-04,60046,18214
2021-01-05,65968,19901
2021-01-06,74172,22183
2021-01-07,85526,25102
2021-01-08,98098,28434
2021-01-09,108003,31199
2021-01-10,114534,32907
2021-01-11,123459,35378
2021-01-12,134540,38290
2021-01-13,146937,41748
2021-01-14,160251,45570
2021-01-15,174538,49973
2021-01-16,185556,53270
2021-01-17,193011,55391
2021-01-18,203014,58492
2021-01-19,213745,62027
2021-01-20,225309,65905
2021-01-21,237783,70112
2021-01-22,251055,74557
2021-01-23,261611,78456
2021-01-24,267631,80773
2021-01-25,275128,83622
2021-01-26,283808,86954
2021-01-27,292859,90636
2021-01-28,301945,94388
2021-01-29,311885,98581
2021-01-30,320110,102053
2021-01-31,325885,104839
2021-02-01,332262,107877
2021-02-02,339598,111608
2021-02-03,347823,115745
2021-02-04,355943,120008
2021-02-05,364434,124474
2021-02-06,372547,128835
2021-02-07,376754,131278
2021-02-08,381934,134064
2021-02-09,388591,137816
2021-02-10,396291,142282
2021-02-11,405419,148001
2021-02-12,417886,156163
2021-02-13,431774,165018
2021-02-14,439705,170436
2021-02-15,448224,175455
2021-02-16,462147,185045
2021-02-17,484540,201040
2021-02-18,506093,216447
2021-02-19,524412,229411
2021-02-20,542255,242774
2021-02-21,548107,247233
2021-02-22,556920,253792
2021-02-23,575211,267960
2021-02-24,604583,290465
2021-02-25,638064,316673
2021-02-26,673743,344757
2021-02-27,706111,371546
2021-02-28,722344,385749
2021-03-01,740187,401639
2021-03-02,761502,420763
2021-03-03,786765,444031
2021-03-04,820575,474621
2021-03-05,862988,513366
2021-03-06,905772,554505
2021-03-07,926849,576093
2021-03-08,952210,603106
2021-03-09,978096,631155
2021-03-10,1009491,664216
2021-03-11,1041761,698278
2021-03-12,1084769,744009
2021-03-13,1150597,814373
2021-03-14,1183462,853041
2021-03-15,1234345,910651
2021-03-16,1294545,978257
2021-03-17,1359589,1050616
2021-03-18,1436309,1137486
2021-03-19,1536129,1252006
2021-03-20,1653869,1389101
2021-03-21,1700650,1448895
2021-03-22,1741110,1501787
2021-03-23,1777034,1548050
2021-03-24,1812146,1592948
2021-03-25,1848350,1637426
2021-03-26,1885863,1685929
2021-03-27,1931650,1744974
2021-03-28,1951964,1773569
2021-03-29,1968764,1796585
2021-03-30,1983611,1815870
2021-03-31,1998899,1834560
2021-04-01,2005962,1843800
2021-04-02,2009882,1849246
2021-04-03,2014901,1856344
2021-04-04,2016364,1858563
2021-04-05,2017358,1859837
2021-04-06,2020221,1863155
2021-04-07,2023007,1866613
2021-04-08,2025457,1869518
2021-04-09,2028418,1873326
2021-04-10,2031323,1877407
2021-04-11,2032695,1879171
2021-04-12,2033710,1880459
2021-04-13,2034774,1881747
2021-04-14,2036013,1883007
2021-04-15,2037203,1884351
2021-04-16,2038428,1885814
2021-04-17,2039674,1887410
2021-04-18,2040206,1888173
2021-04-19,2040836,1888950
2021-04-20,2041599,1889867
2021-04-21,2042425,1890903
2021-04-22,2043342,1892037
2021-04-23,2044343,1893360
2021-04-24,2045358,1894725
2021-04-25,2045771,1895348
2021-04-26,2046303,1896034
2021-04-27,2046856,1896790
2021-04-28,2047549,1897679
2021-04-29,2048312,1898638
2021-04-30,2049124,1899646
2021-05-01,2049922,1900696
2021-05-02,2050230,1901137
2021-05-03,2050454,1901396
2021-05-04,2050937,1902012
2021-05-05,2051497,1902698
2021-05-06,2052134,1903433
2021-05-07,2052778,1904119
2021-05-08,2053625,1905169
2021-05-09,2054003,1905708
2021-05-10,2054486,1906289
2021-05-11,2055242,1907122
2021-05-12,2056152,1908025
2021-05-13,2057083,1909054
2021-05-14,2058168,1910188
2021-05-15,2059351,1911560
2021-05-16,2059848,1912190
2021-05-17,2060373,1912764
2021-05-18,2061220,1913814
2021-05-19,2062305,1915053
2021-05-20,2063383,1916278
2021-05-21,2064363,1917363
2021-05-22,2065189,1918448
2021-05-23,2065203,1918469
2021-05-24,2065203,1918469
total,2345847,2333485
