,1,2,3,4,5
2020-11-28,829745,1002449,1170267,1300012,1419530
2020-11-29,829745,1002449,1170267,1300012,1419530
2020-11-30,829745,1002442,1170260,1300012,1419530
2020-12-01,829738,1002428,1170211,1299984,1419516
2020-12-02,829731,1002428,1170204,1299984,1419516
2020-12-03,829731,1002421,1170204,1299984,1419516
2020-12-04,829731,1002421,1170204,1299984,1419516
2020-12-05,829731,1002421,1170204,1299984,1419516
2020-12-06,829731,1002421,1170197,1299984,1419516
2020-12-07,829731,1002421,1170190,1299977,1419509
2020-12-08,829633,1002260,1169980,1299641,1419159
2020-12-09,829479,1002036,1169735,1299354,1418802
2020-12-10,829199,1001595,1169350,1298815,1418102
2020-12-11,828933,1001182,1168867,1298248,1417346
2020-12-12,828807,1000958,1168510,1297842,1416877
2020-12-13,828765,1000895,1168405,1297765,1416751
2020-12-14,828436,1000398,1167831,1297086,1415932
2020-12-15,825062,996205,1162217,1291605,1410444
2020-12-16,819196,989100,1153348,1280965,1398446
2020-12-17,813708,982100,1144276,1270619,1386693
2020-12-18,808339,976626,1137164,1262303,1377159
2020-12-19,801500,969003,1127966,1251915,1365056
2020-12-20,797160,963571,1121309,1244320,1356565
2020-12-21,794220,959658,1116717,1239224,1351665
2020-12-22,789796,954037,1109612,1230684,1341725
2020-12-23,785722,949144,1104180,1222956,1332905
2020-12-24,784728,947975,1102584,1220996,1330812
2020-12-25,784721,947968,1102542,1220989,1330805
2020-12-26,784714,947961,1102514,1220961,1330742
2020-12-27,784665,947926,1102465,1220933,1330700
2020-12-28,784574,947849,1102381,1220814,1330567
2020-12-29,782341,945651,1099917,1217678,1327711
2020-12-30,776048,939890,1092854,1209810,1319885
2020-12-31,772275,935802,1086708,1203958,1313648
2021-01-01,771414,934738,1084951,1202327,1311625
2021-01-02,770224,933289,1082641,1199933,1308993
2021-01-03,769902,932995,1082284,1199436,1308447
2021-01-04,769559,932575,1081766,1198897,1307873
2021-01-05,768285,930902,1079456,1196846,1305367
2021-01-06,765765,927843,1076222,1192940,1300523
2021-01-07,756434,916174,1062320,1176427,1281371
2021-01-08,743750,899836,1043028,1153936,1256171
2021-01-09,733950,887208,1026718,1134357,1233351
2021-01-10,728861,881713,1019858,1126062,1224790
2021-01-11,724633,876890,1014412,1119993,1218056
2021-01-12,717822,868609,1004857,1108170,1203776
2021-01-13,705488,854000,987168,1085945,1177995
2021-01-14,688590,834883,965153,1060031,1149134
2021-01-15,670537,813085,938812,1030260,1115247
2021-01-16,656243,793492,915698,1006782,1088304
2021-01-17,649677,785008,904848,996338,1077573
2021-01-18,643545,778043,896616,987721,1067423
2021-01-19,627053,757750,873586,962472,1037631
2021-01-20,610372,738430,851193,938693,1009659
2021-01-21,590660,714014,821373,906045,976010
