,False,True
2020-11-28,2595894,23989
2020-11-29,2595894,23989
2020-11-30,2595894,23989
2020-12-01,2595887,23989
2020-12-02,2595887,23989
2020-12-03,2595887,23989
2020-12-04,2595887,23989
2020-12-05,2595887,23989
2020-12-06,2595887,23989
2020-12-07,2595880,23989
2020-12-08,2595446,23989
2020-12-09,2594718,23989
2020-12-10,2593955,23989
2020-12-11,2593178,23989
2020-12-12,2592415,23982
2020-12-13,2591939,23982
2020-12-14,2591274,23982
2020-12-15,2590147,23975
2020-12-16,2588824,23975
2020-12-17,2587214,23968
2020-12-18,2585604,23968
2020-12-19,2584351,23961
2020-12-20,2582762,23954
2020-12-21,2580613,23947
2020-12-22,2578534,23940
2020-12-23,2575993,23933
2020-12-24,2574810,23926
2020-12-25,2574803,23926
2020-12-26,2574761,23926
2020-12-27,2574453,23926
2020-12-28,2573914,23926
2020-12-29,2572318,23926
2020-12-30,2568356,23919
2020-12-31,2564520,23905
2021-01-01,2563463,23898
2021-01-02,2562413,23891
2021-01-03,2561573,23884
2021-01-04,2559970,23877
2021-01-05,2557016,23870
2021-01-06,2553012,23842
2021-01-07,2546705,23821
2021-01-08,2539572,23793
2021-01-09,2533321,23772
2021-01-10,2529835,23751
2021-01-11,2524410,23730
2021-01-12,2517690,23709
2021-01-13,2510200,23688
2021-01-14,2501961,23653
2021-01-15,2491734,23618
2021-01-16,2483124,23576
2021-01-17,2477783,23548
2021-01-18,2471406,23527
2021-01-19,2462901,23499
2021-01-20,2452618,23457
2021-01-21,2440466,23415
2021-01-22,2424303,23380
2021-01-23,2409617,23310
2021-01-24,2401938,23296
2021-01-25,2393902,23268
2021-01-26,2382933,23226
2021-01-27,2371369,23191
2021-01-28,2354177,23149
2021-01-29,2334493,23093
2021-01-30,2312324,23051
2021-01-31,2298961,23016
2021-02-01,2284590,22981
2021-02-02,2266061,22939
2021-02-03,2239769,22869
2021-02-04,2208129,22792
2021-02-05,2175558,22722
2021-02-06,2127748,22631
2021-02-07,2105999,22589
2021-02-08,2083144,22533
2021-02-09,2053863,22470
2021-02-10,2021859,22400
2021-02-11,1984332,22323
2021-02-12,1945559,22232
2021-02-13,1909054,22155
2021-02-14,1893710,22127
2021-02-15,1877008,22078
2021-02-16,1835568,22015
2021-02-17,1764581,21903
2021-02-18,1696492,21784
2021-02-19,1642585,21672
2021-02-20,1588972,21546
2021-02-21,1571003,21497
2021-02-22,1547469,21399
2021-02-23,1488501,21168
2021-02-24,1409695,20888
2021-02-25,1324470,20531
2021-02-26,1238013,20195
2021-02-27,1172346,19880
2021-02-28,1150723,19775
2021-03-01,1132614,19663
2021-03-02,1111614,19530
2021-03-03,1074710,19313
2021-03-04,1023981,19047
2021-03-05,970235,18809
2021-03-06,913325,18536
2021-03-07,899241,18459
2021-03-08,881489,18347
2021-03-09,861112,18221
2021-03-10,838138,18081
2021-03-11,818867,17962
2021-03-12,786303,17794
2021-03-13,741391,17598
2021-03-14,721938,17514
2021-03-15,694939,17374
2021-03-16,666015,17234
2021-03-17,639870,17115
2021-03-18,612381,16989
2021-03-19,583471,16835
2021-03-20,547547,16674
2021-03-21,533477,16604
2021-03-22,518140,16527
2021-03-23,502810,16415
2021-03-24,487963,16303
2021-03-25,473403,16184
2021-03-26,457331,16058
2021-03-27,437689,15904
2021-03-28,428330,15841
2021-03-29,419125,15771
2021-03-30,410543,15680
2021-03-31,401429,15596
2021-04-01,394751,15519
2021-04-02,391510,15498
2021-04-03,388206,15470
2021-04-04,386337,15456
2021-04-05,385273,15442
2021-04-06,382480,15407
2021-04-07,378413,15372
2021-04-08,375193,15344
2021-04-09,371364,15302
2021-04-10,368081,15274
2021-04-11,366758,15260
2021-04-12,365232,15246
2021-04-13,363503,15225
2021-04-14,361725,15204
2021-04-15,359541,15190
2021-04-16,357441,15169
2021-04-17,355565,15148
2021-04-18,354501,15141
2021-04-19,353297,15127
2021-04-20,351876,15113
2021-04-21,350154,15092
2021-04-22,348362,15057
2021-04-23,346465,15022
2021-04-24,344680,15001
2021-04-25,343742,14980
2021-04-26,342580,14966
2021-04-27,341033,14938
2021-04-28,339290,14896
2021-04-29,337449,14861
2021-04-30,335783,14833
2021-05-01,334404,14791
2021-05-02,333592,14770
2021-05-03,333004,14756
2021-05-04,331877,14742
2021-05-05,330400,14707
2021-05-06,328685,14665
2021-05-07,327005,14609
2021-05-08,325423,14574
2021-05-09,324632,14560
2021-05-10,323400,14539
2021-05-11,321748,14483
2021-05-12,319074,14385
2021-05-13,316176,14259
2021-05-14,313677,14161
2021-05-15,311073,14063
2021-05-16,309855,14021
2021-05-17,308700,13993
2021-05-18,306782,13923
2021-05-19,304010,13804
total,2595915,23989
