,0,1,2,3,4,5
2020-11-28,61768,646849,552832,522886,452081,383474
2020-11-29,61768,646849,552832,522886,452081,383474
2020-11-30,61768,646849,552832,522886,452081,383474
2020-12-01,61768,646842,552825,522886,452081,383474
2020-12-02,61768,646842,552825,522886,452081,383474
2020-12-03,61768,646842,552825,522886,452081,383474
2020-12-04,61768,646842,552825,522886,452081,383474
2020-12-05,61768,646842,552825,522886,452081,383474
2020-12-06,61768,646842,552825,522886,452081,383474
2020-12-07,61768,646842,552825,522886,452081,383474
2020-12-08,61754,646765,552741,522802,451983,383383
2020-12-09,61740,646611,552608,522662,451843,383250
2020-12-10,61726,646457,552454,522501,451710,383089
2020-12-11,61705,646296,552314,522347,451556,382942
2020-12-12,61677,646184,552181,522186,451395,382774
2020-12-13,61670,646114,552104,522067,451290,382676
2020-12-14,61656,645995,551978,521906,451171,382550
2020-12-15,61628,645778,551761,521682,450947,382326
2020-12-16,61600,645533,551530,521409,450667,382053
2020-12-17,61558,645246,551250,521073,450324,381724
2020-12-18,61509,644987,550949,520730,449974,381416
2020-12-19,61474,644770,550704,520492,449736,381129
2020-12-20,61425,644490,550403,520177,449407,380821
2020-12-21,61348,644056,550011,519750,448973,380422
2020-12-22,61278,643692,549605,519330,448546,380009
2020-12-23,61215,643195,549129,518833,448049,379505
2020-12-24,61187,642992,548912,518609,447797,379246
2020-12-25,61187,642992,548912,518602,447797,379239
2020-12-26,61187,642985,548898,518595,447790,379232
2020-12-27,61173,642936,548828,518539,447727,379162
2020-12-28,61152,642831,548723,518441,447629,379057
2020-12-29,61103,642502,548394,518112,447342,378791
2020-12-30,61019,641746,547547,517223,446537,378203
2020-12-31,60921,640934,546833,516418,445753,377559
2021-01-01,60900,640759,546609,516173,445550,377363
2021-01-02,60879,640584,546364,515956,445354,377174
2021-01-03,60844,640451,546196,515781,445172,377006
2021-01-04,60802,640164,545888,515452,444843,376705
2021-01-05,60711,639660,545321,514794,444241,376145
2021-01-06,60613,639002,544502,513926,443394,375417
2021-01-07,60459,637784,543179,512673,442106,374325
2021-01-08,60305,636286,541674,511182,440818,373093
2021-01-09,60144,635145,540386,509866,439565,371980
2021-01-10,60060,634585,539700,509138,438823,371273
2021-01-11,59885,633528,538629,507990,437773,370335
2021-01-12,59689,632135,537229,506639,436534,369180
2021-01-13,59479,630658,535549,505155,435106,367941
2021-01-14,59262,628929,533918,503342,433580,366590
2021-01-15,59024,626815,531790,501088,431690,364945
2021-01-16,58807,625114,530061,499310,430003,363398
2021-01-17,58688,624162,529109,498092,428925,362348
2021-01-18,58555,622804,527828,496776,427693,361277
2021-01-19,58345,621138,526022,494907,426027,359961
2021-01-20,58100,618884,523887,492709,424102,358386
2021-01-21,57827,615965,521528,490175,421820,356573
2021-01-22,57477,612304,518098,486759,418768,354270
