,0,1,2,3,4,5,6,7,8,9
2021-01-01,184331,31570,634753,36456,27447,16618,52899,29155,42861,44422
2021-01-02,192528,32445,643398,39921,28392,17206,54908,30233,44436,46123
2021-01-03,198947,32711,645827,40754,28987,17605,56448,31017,45640,47446
2021-01-04,211393,32991,649005,41391,30226,18333,59213,32515,48006,50043
2021-01-05,234038,34839,657895,44058,32641,19796,64589,35476,52619,55111
2021-01-06,264425,38703,675409,50498,35728,22050,72023,39830,58912,61789
2021-01-07,304794,48538,756245,76678,40383,25564,82495,46025,68005,70924
2021-01-08,349237,61768,861287,111118,46123,29820,94479,52724,77959,80899
2021-01-09,386722,72121,952315,139552,51247,33642,104510,58345,86093,89341
2021-01-10,412447,75138,992432,151725,53823,35630,110740,61628,91161,94780
2021-01-11,448833,83377,1014776,162792,57771,37863,119602,66213,98441,102571
2021-01-12,492499,93821,1071700,181986,62713,40943,130375,71925,107653,112014
2021-01-13,540925,105210,1166543,225974,68999,44968,142667,78617,117740,122619
2021-01-14,593103,118734,1273090,279426,76286,49847,156450,86065,128849,134085
2021-01-15,652148,135373,1401386,340361,85218,55538,172200,94283,140973,146888
2021-01-16,700112,146293,1528072,389347,91784,59913,184674,100863,150759,157115
2021-01-17,732949,150388,1581447,412111,95767,62573,192563,105266,157360,164129
2021-01-18,775922,157927,1617210,433587,101136,65954,203133,110873,165767,173019
2021-01-19,823312,165305,1716792,520485,109732,70378,215236,117250,175077,182784
2021-01-20,875700,172389,1804551,628110,122129,75649,228557,124040,185185,193403
2021-01-21,929607,180859,1886948,769776,137795,83209,243257,131446,195888,204694
2021-01-22,987539,194523,1987979,980280,159586,92792,260484,139706,207571,216993
2021-01-23,1034068,199360,2073204,1217811,184107,102235,274659,146601,216965,226681
2021-01-24,1061179,201257,2098390,1308412,195783,107415,282639,150773,222565,232407
2021-01-25,1095640,202699,2127195,1386910,207830,112273,292012,155365,229481,239470
2021-01-26,1134735,204400,2158611,1485043,224084,118405,303212,160832,237167,247681
2021-01-27,1174775,206059,2187584,1585185,244349,126021,314965,166523,244979,255920
2021-01-28,1214528,207900,2225622,1761004,275646,137165,327677,172466,252791,264271
2021-01-29,1258110,210168,2262680,2051091,316932,152719,342027,179123,261506,273357
2021-01-30,1292473,211260,2289959,2345203,361977,169722,353542,184730,268604,280637
2021-01-31,1317085,211610,2300543,2513637,391034,185612,362110,189308,273434,285971
2021-02-01,1342404,212618,2314858,2664627,419349,202965,371147,194334,278439,291193
2021-02-02,1370439,213682,2329187,2835532,455028,221242,382326,200319,284179,297227
2021-02-03,1400539,215047,2343831,3045231,508116,243551,395024,207270,290570,303555
2021-02-04,1431367,216811,2358447,3261265,568337,273595,409724,214123,297283,310310
2021-02-05,1462594,218722,2372321,3471972,633444,312186,425614,221207,304178,317226
2021-02-06,1489509,219590,2381610,3718260,724668,360836,443758,227444,311192,323694
2021-02-07,1503817,219912,2385978,3833585,761803,388248,452333,231126,315294,327089
2021-02-08,1521856,220976,2395141,3945200,804475,424130,462539,235011,319494,331366
2021-02-09,1543892,222334,2405361,4065999,858004,495089,477022,240786,324611,336721
2021-02-10,1569036,224147,2416659,4164517,907942,603414,496496,248724,330421,342503
2021-02-11,1596938,225967,2427075,4251821,962164,760914,522144,259756,337645,348880
2021-02-12,1631266,227899,2436938,4326420,1013838,943971,560469,275457,346850,357063
2021-02-13,1667799,228697,2442825,4389854,1059793,1138970,601293,291858,356769,365897
2021-02-14,1688127,228837,2444904,4407207,1074157,1219099,623504,301224,362922,370846
2021-02-15,1713264,229992,2448754,4424259,1089683,1308881,650776,310226,369621,376551
2021-02-16,1747522,230979,2452429,4438385,1111642,1430065,721077,328706,381472,385847
2021-02-17,1795283,231903,2456202,4451447,1141476,1558774,848932,358596,400099,400330
2021-02-18,1844528,232890,2459765,4462941,1170743,1667491,975744,385350,418894,414883
2021-02-19,1891022,233800,2462600,4471285,1196216,1743980,1077580,407050,435421,427826
2021-02-20,1936564,234087,2464315,4477802,1220898,1810788,1182111,428015,451731,441301
2021-02-21,1957361,234136,2464903,4479650,1230292,1835190,1211665,435694,457513,446971
2021-02-22,1982820,234570,2466597,4483689,1244964,1868727,1252958,446145,466137,454069
2021-02-23,2027662,235214,2469082,4489702,1274063,1908557,1358574,469224,483112,468083
2021-02-24,2086497,235816,2471686,4497101,1313970,1959062,1510859,511238,507038,487074
2021-02-25,2153830,236460,2474423,4504703,1362886,2009763,1664628,564116,532847,508431
2021-02-26,2225188,236887,2476894,4511682,1410969,2055781,1822478,626192,559811,529361
2021-02-27,2291366,237027,2478252,4516316,1449966,2087715,1949395,681464,582372,548149
2021-02-28,2320927,237076,2478700,4518073,1463980,2102765,1986131,717199,591269,556808
2021-03-01,2349095,237335,2479862,4520628,1477413,2114980,2018548,757624,599480,565082
2021-03-02,2379251,237678,2481409,4523603,1492330,2127846,2059379,807814,609651,574448
2021-03-03,2420572,238077,2483201,4527313,1509907,2142469,2121504,870380,624057,586194
2021-03-04,2474703,238518,2485371,4532059,1533434,2161243,2219315,950257,645204,604093
2021-03-05,2543373,239036,2487639,4537225,1558914,2181431,2341437,1036938,674282,626318
2021-03-06,2611910,239176,2488955,4540977,1582931,2198882,2459296,1126503,706839,647976
2021-03-07,2635682,239190,2489305,4542034,1590120,2203523,2488367,1173571,722449,655018
2021-03-08,2661729,239428,2490243,4544435,1599038,2212049,2525768,1232483,741447,663964
2021-03-09,2690898,239757,2491580,4547221,1608852,2219693,2565115,1286404,769951,673470
2021-03-10,2726087,240051,2492924,4549902,1618302,2227330,2610769,1340549,812693,685566
2021-03-11,2760961,240324,2494268,4552646,1626408,2234589,2651551,1390536,863786,700763
2021-03-12,2816366,240597,2495507,4555411,1636551,2244291,2720473,1450806,937440,732046
2021-03-13,2894808,240688,2496340,4557931,1648549,2255722,2819635,1527603,1049986,799316
2021-03-14,2928541,240709,2496627,4558932,1653232,2261462,2862755,1565319,1112804,828828
2021-03-15,2977611,240856,2497509,4561039,1660603,2269302,2918265,1608901,1227086,870653
2021-03-16,3036068,241108,2498580,4563314,1667743,2276379,2979158,1647702,1353828,942928
2021-03-17,3101560,241360,2499525,4565407,1674533,2282483,3033464,1681008,1476195,1042132
2021-03-18,3178014,241668,2500645,4567738,1681239,2288587,3089583,1712578,1595811,1198092
2021-03-19,3268503,241913,2501709,4569880,1688876,2294565,3148971,1748369,1733431,1391516
2021-03-20,3396792,242025,2502395,4571763,1696905,2300830,3219636,1787912,1886031,1661534
2021-03-21,3456978,242046,2502626,4572498,1699824,2302972,3247251,1803627,1959678,1762775
2021-03-22,3515092,242172,2503270,4573996,1703968,2306038,3275384,1817732,2022846,1856764
2021-03-23,3581837,242410,2504117,4575774,1708868,2309566,3302761,1830465,2076221,1947680
2021-03-24,3664836,242606,2505048,4577699,1714398,2312814,3329298,1842687,2124206,2034480
2021-03-25,3761156,242893,2506077,4579708,1720152,2316314,3358061,1854825,2168698,2122589
2021-03-26,3880534,243264,2506917,4581500,1726270,2319541,3388203,1866942,2217061,2214625
2021-03-27,4049276,243418,2507617,4583306,1732486,2322887,3424820,1880760,2271115,2329341
2021-03-28,4141991,243460,2507904,4584055,1735293,2324343,3441739,1886927,2299241,2383045
2021-03-29,4218361,243656,2508527,4585308,1738709,2326499,3458952,1892786,2321585,2427033
2021-03-30,4299379,243880,2509290,4586785,1742377,2328613,3475010,1898190,2340247,2464861
2021-03-31,4388538,244125,2510053,4588381,1746451,2330846,3491712,1903356,2359203,2501772
2021-04-01,4456340,244349,2510732,4589641,1749307,2332267,3503969,1906611,2372321,2516402
2021-04-02,4494546,244391,2510998,4590187,1750427,2332834,3509625,1908284,2381246,2524354
2021-04-03,4533676,244440,2511250,4590677,1751834,2333492,3516590,1910328,2391361,2534665
2021-04-04,4546710,244447,2511334,4590852,1752331,2333709,3519467,1911070,2395414,2538165
2021-04-05,4555733,244454,2511418,4590985,1752709,2333877,3521350,1911525,2397528,2539957
2021-04-06,4585987,244587,2511754,4591755,1754242,2334738,3527188,1913065,2401980,2545718
2021-04-07,4617627,244741,2512335,4592770,1756167,2335816,3534111,1914941,2406418,2552550
2021-04-08,4647965,244902,2512867,4593827,1757833,2336880,3540278,1916740,2410240,2558528
2021-04-09,4682524,245070,2513483,4594961,1759814,2337972,3546802,1918609,2414881,2566151
2021-04-10,4728479,245147,2513889,4595794,1761396,2338854,3552745,1920149,2419004,2573641
2021-04-11,4752090,245189,2514043,4596151,1762117,2339218,3555286,1920842,2420579,2576945
2021-04-12,4765873,245273,2514386,4596802,1763069,2339792,3557883,1921682,2422231,2579850
2021-04-13,4791591,245357,2514764,4597593,1764224,2340450,3560914,1922634,2424065,2582650
2021-04-14,4857111,245490,2515093,4598384,1765337,2341129,3564414,1923593,2425808,2585513
2021-04-15,4937793,245581,2515485,4599287,1766520,2341787,3568313,1924510,2427621,2588446
2021-04-16,5025020,245665,2515884,4600428,1767717,2342431,3572485,1925357,2429378,2591358
2021-04-17,5123643,245693,2516115,4601037,1768655,2342900,3576440,1926085,2430946,2594137
2021-04-18,5184830,245700,2516220,4601289,1769103,2343096,3578470,1926379,2431660,2595481
2021-04-19,5257413,245749,2516423,4601779,1769747,2343558,3581088,1927023,2432843,2597098
2021-04-20,5329324,245812,2516717,4602416,1770608,2344090,3584105,1927807,2434026,2599093
2021-04-21,5409621,245889,2517032,4603067,1771567,2344657,3587563,1928570,2435419,2601179
2021-04-22,5499480,245924,2517298,4603760,1772624,2345371,3591105,1929270,2436819,2603447
2021-04-23,5593581,245987,2517564,4604579,1773751,2346015,3595004,1930019,2438226,2605932
2021-04-24,5703572,246001,2517725,4605125,1774626,2346449,3598609,1930600,2439542,2608172
2021-04-25,5756975,246008,2517795,4605405,1775025,2346652,3600331,1930880,2440137,2609236
2021-04-26,5811589,246050,2518005,4605881,1775711,2347107,3602760,1931433,2441257,2610909
2021-04-27,5885579,246092,2518257,4606427,1776537,2347618,3605889,1932147,2442496,2612526
2021-04-28,5975298,246148,2518537,4606966,1777475,2348171,3609326,1932672,2443637,2614213
2021-04-29,6071856,246211,2518810,4607596,1778532,2348710,3613029,1933316,2444911,2616124
2021-04-30,6171655,246260,2519069,4608191,1779484,2349319,3616578,1933981,2446108,2618175
2021-05-01,6279952,246274,2519153,4608520,1780142,2349676,3619658,1934359,2447046,2619736
2021-05-02,6343078,246274,2519202,4608625,1780422,2349830,3621247,1934548,2447501,2620485
2021-05-03,6395228,246274,2519237,4608744,1780611,2349970,3622360,1934674,2447795,2620968
2021-05-04,6481426,246295,2519377,4609080,1781213,2350306,3624880,1935094,2448523,2622277
2021-05-05,6574960,246330,2519573,4609521,1782081,2350810,3628107,1935696,2449685,2623964
2021-05-06,6662873,246358,2519769,4609983,1782991,2351363,3631502,1936256,2450735,2625539
2021-05-07,6758318,246400,2519958,4610459,1783852,2351895,3635086,1936788,2451701,2627226
2021-05-08,6880461,246414,2520077,4610781,1784531,2352294,3638516,1937320,2452688,2628934
2021-05-09,6945953,246414,2520126,4610921,1784874,2352476,3640182,1937537,2453192,2629788
2021-05-10,7011984,246435,2520252,4611243,1785455,2352826,3642751,1938006,2454011,2631132
2021-05-11,7099099,246456,2520469,4611789,1786428,2353379,3646447,1938720,2455271,2633057
2021-05-12,7232722,246491,2520686,4612321,1787842,2353953,3651606,1939392,2456650,2635094
2021-05-13,7389578,246526,2520896,4612839,1789193,2354646,3657248,1940225,2458218,2637439
2021-05-14,7555996,246561,2521092,4613343,1790677,2355185,3662505,1940939,2459548,2639658
2021-05-15,7741545,246575,2521197,4613707,1791972,2355591,3667867,1941625,2460906,2641870
2021-05-16,7836500,246582,2521267,4613854,1792581,2355801,3670331,1941961,2461508,2642983
2021-05-17,7907991,246603,2521393,4614148,1793316,2356123,3672676,1942549,2462565,2644390
2021-05-18,8045394,246645,2521582,4614568,1794527,2356606,3676911,1943242,2463783,2646245
2021-05-19,8256941,246680,2521806,4615114,1795962,2357173,3682581,1944047,2465176,2648653
2021-05-20,8463084,246708,2522016,4615625,1797474,2357740,3688279,1944915,2466527,2650872
2021-05-21,8625218,246736,2522205,4616038,1798650,2358139,3692766,1945594,2467780,2652776
2021-05-22,8777951,246736,2522282,4616304,1799532,2358461,3696735,1946189,2468858,2654631
2021-05-23,8814617,246736,2522303,4616360,1799735,2358524,3697596,1946315,2469089,2655023
2021-05-24,8847923,246750,2522366,4616521,1800001,2358650,3698716,1946518,2469418,2655583
2021-05-25,8900010,246757,2522436,4616654,1800330,2358797,3700123,1946693,2469838,2656143
2021-05-26,8973797,246764,2522513,4616843,1800799,2358986,3701866,1946924,2470307,2656822
total,23702000,252637,2578870,4754792,1991549,2503298,4324663,2152038,2804333,3114629
